gene,subset,neglog10_adjp,group
AKR1C8,Treg,0.1878633530332425,other
AKT2,Treg,0.024883418076491,in_trials
AKT3,Treg,11.948680496024627,in_trials
AKTIP,Treg,8.505534772941965,other
ALAD,Treg,0.1113894484844754,other
ALB,Treg,0.247270635330705,other
ALCAM,Treg,0.0916269687196759,other
ALDH16A1,Treg,0.9669965680501807,other
ALDH18A1,Treg,0.4659311775364066,other
ALDH1A2,Treg,2.121001623112422,other
ALDH1B1,Treg,0.4115843401678538,other
ALDH1L2,Treg,1.51407308682301,other
ALDH3A2,Treg,0.2789267651172083,other
ALDH4A1,Treg,3.6587381584191254,other
ALDH5A1,Treg,0.8818359739752145,in_trials
ALDH6A1,Treg,0.4025147928050033,other
ALDH7A1,Treg,2.763581834379034,other
ALDH9A1,Treg,4.4614711285883395,other
ALDOC,Treg,2.51105383306556,other
ALG12,Treg,0.9505369999750038,other
ALG14,Treg,5.686423284404419,other
ALG6,Treg,1.3752502324440816,other
ALG8,Treg,2.6716310830906065,other
ALKAL2,Treg,0.1800322781874099,other
ALKBH2,Treg,2.7993013627273635,other
ALKBH3,Treg,1.0763675009470912,other
ALKBH5,Treg,7.492871911478768,other
ALKBH7,Treg,0.6732945178354114,other
ALKBH8,Treg,0.9851196624972566,other
ALOX12,Treg,0.3235353741970768,other
ALOX15B,Treg,5.607853858214044,other
ALOX5,Treg,1.6820612684072889,approved
ALOX5AP,Treg,1.942563016358247,other
ALOXE3,Treg,0.6958510981936983,other
ALPK1,Treg,4.354347583543451,other
ALPK2,Treg,3.4161840934380465,other
ALPK3,Treg,28.720860177774203,other
ALPL,Treg,0.7630219394485744,other
ALS2CL,Treg,0.0011724851945843,other
ALYREF,Treg,2.2856699144585795,other
AMACR,Treg,3.0981700948102766,other
AMBRA1,Treg,0.2924987080896696,other
AMD1,Treg,2.706382764141148,other
AMDHD2,Treg,0.739136931976314,other
AMER1,Treg,3.7564176463980505,other
AMFR,Treg,0.1309466811332056,other
AMIGO1,Treg,1.1905645133622014,other
AMIGO2,Treg,7.548851723396978,other
AMN,Treg,1.768019291222703,other
AMN1,Treg,19.84538003738603,other
AMOT,Treg,17.57169077985939,other
AMOTL1,Treg,0.7586009290162626,other
AMOTL2,Treg,0.6786486013303701,other
AMPD3,Treg,0.0637147758470911,other
AMPH,Treg,3.0005495447413697,other
AMT,Treg,0.0996301835063691,other
AMZ1,Treg,4.770245833684419,other
AMZ2,Treg,5.6231650126190305,other
ANAPC10,Treg,0.4562198767551861,other
ANAPC11,Treg,0.7064326909460277,other
ANAPC13,Treg,2.772121545984936,other
ANAPC15,Treg,3.595684808343044,other
ANAPC5,Treg,7.7212215527819295,other
ANG,Treg,1.3942515356256069,other
ANGEL1,Treg,4.250965450589284,other
ANGPT1,Treg,0.1266586478103356,in_trials
ANGPTL2,Treg,4.479011938997184,other
ANGPTL6,Treg,0.8057231542325889,other
ANK1,Treg,10.6253142782749,other
ANK2,Treg,5.692548982653264,other
ANK3,Treg,8.8100741200458,other
ANKAR,Treg,0.0374950529505278,other
ANKEF1,Treg,2.6824500108629,other
ANKFY1,Treg,0.1417595795777492,other
ANKH,Treg,7.3405294058943396,other
ANKIB1,Treg,6.967867478100595,other
ANKLE1,Treg,0.7906188526434164,other
ANKMY1,Treg,0.0333679097874188,other
ANKRA2,Treg,0.8196713605307882,other
ANKRD12,Treg,1.1615411327634038,other
ANKRD13A,Treg,1.3399032580963617,other
ANKRD13B,Treg,0.7292658625435285,other
ANKRD13D,Treg,0.274024781838554,other
ANKRD16,Treg,0.128952668757997,other
ANKRD18A,Treg,0.0386139586952044,other
ANKRD18B,Treg,0.4870702130012466,other
ANKRD22,Treg,0.5254661097557048,other
ANKRD24,Treg,1.5238253215871165,other
ANKRD26,Treg,14.147071695316736,other
ANKRD28,Treg,0.1469002687869982,other
ANKRD29,Treg,2.608510739382335,other
ANKRD33B,Treg,0.0674375735921758,other
ANKRD34A,Treg,0.4765910281135881,other
ANKRD34B,Treg,1.2247388771367564,other
ANKRD35,Treg,0.4556141568169247,other
ANKRD36,Treg,0.5110825004556391,other
ANKRD37,Treg,1.161204545797328,other
ANKRD39,Treg,1.84199950457304,other
ANKRD42,Treg,0.7200143703091664,other
ANKRD44,Treg,0.4020934985501977,other
ANKRD45,Treg,3.672908102273393,other
ANKRD46,Treg,0.6598813619297073,other
ANKRD50,Treg,3.2776242031362126,other
ANKRD55,Treg,3.85683116811315,other
ANKRD6,Treg,1.4847663270707174,other
ANKS6,Treg,0.7555467939710544,other
ANKZF1,Treg,1.6749350757766914,other
ANO1,Treg,3.3123021114094815,other
ANO10,Treg,2.3922654853572416,other
ANO5,Treg,0.2726081108655342,other
ANO6,Treg,1.7993629428047968,other
ANO8,Treg,0.0769745156510155,other
ANO9,Treg,0.0515013670711207,other
ANP32A,Treg,6.906319651379453,other
ANP32E,Treg,2.151936664737705,other
ANPEP,Treg,21.770593093383603,in_trials
ANTKMT,Treg,0.0263527483357308,other
ANTXR1,Treg,5.271878060982002,other
ANTXR2,Treg,2.529643260631001,other
ANXA1,Treg,4.878591366142113,other
ANXA13,Treg,0.1089944832461525,other
ANXA2,Treg,0.428768075944131,other
ANXA2R,Treg,0.1661070331257084,other
ANXA3,Treg,7.310112765501093,other
ANXA4,Treg,0.0337352472005294,other
ANXA5,Treg,0.4098689246844488,other
ANXA8,Treg,3.687181199054251,other
AOAH,Treg,1.5543767959380987,other
AP1AR,Treg,1.364697527874167,other
AP1B1,Treg,8.744528005616752,other
AP1G2,Treg,0.1185819982636393,other
AP1S2,Treg,2.495004792239263,other
AP1S3,Treg,2.633545067764135,other
AP2A2,Treg,1.3163307814080647,other
AP3B2,Treg,1.3984816446312982,other
AP3M2,Treg,2.384773089121116,other
AP3S1,Treg,6.542432895871157,other
AP5S1,Treg,1.6862759409658556,other
AP5Z1,Treg,0.3774407477436856,other
APBA1,Treg,19.01309452920974,other
APBA2,Treg,3.2287104624559415,other
APBB1,Treg,3.949046654941119,other
APBB1IP,Treg,1.6871080571762376,other
APBB2,Treg,4.3957384311868495,other
APEH,Treg,12.340639572380674,other
APEX1,Treg,0.0890087847714722,other
APH1A,Treg,3.2923823247626416,in_trials
APH1B,Treg,0.0411607689265447,in_trials
API5,Treg,7.939723062468056,other
APIP,Treg,6.581061865381495,other
APLN,Treg,0.0777983632827915,other
APLP1,Treg,11.325430779486284,other
APLP2,Treg,2.3916123197474253,other
APOA2,Treg,0.8486009565810683,other
APOBEC3A,Treg,5.751441797789708,other
APOBEC3B,Treg,1.1161664342003157,other
APOBEC3C,Treg,1.7969044959441869,other
APOBEC3D,Treg,1.3750450584870824,other
APOBEC3F,Treg,4.552102800913401,other
APOBEC3G,Treg,4.007989379517549,other
APOBEC3H,Treg,1.124424907009213,other
APOBEC4,Treg,0.3669121826980147,other
APOBR,Treg,0.4047084469907199,other
APOC1,Treg,0.3376999935138583,other
APOC2,Treg,4.062632280489827,other
APOD,Treg,87.0694679470368,other
APOL1,Treg,3.038674765580764,other
APOL2,Treg,1.6992484945551871,other
APOL3,Treg,2.618009514079004,other
APOL4,Treg,0.9563489169176328,other
APOO,Treg,1.942073272910822,other
APOOL,Treg,1.8816290068802624,other
APP,Treg,0.9412996078212108,other
APPL2,Treg,0.1344523238199306,other
APRT,Treg,0.7882808042461972,other
APTX,Treg,0.974318412636526,other
AQP11,Treg,0.4444356894721126,other
AQP3,Treg,0.084906011160758,other
AQP7,Treg,0.1497327821483622,other
AQP9,Treg,0.0945509193594585,other
AR,Treg,0.7584220435316558,approved
ARAP1,Treg,1.5895622825149562,other
ARAP2,Treg,0.4018894426524007,other
ARAP3,Treg,8.14604065663858,other
ARC,Treg,0.0348523743420386,other
AREG,Treg,1.3050069998780611,other
AREL1,Treg,1.3881511164448448,other
ARF3,Treg,0.5717707616210435,other
ARF4,Treg,0.9671903910191624,other
ARF5,Treg,0.2452411044863023,other
ARFGEF3,Treg,0.1766976352684389,other
ARFIP2,Treg,10.292686555025863,other
ARG2,Treg,1.2965903018441425,other
ARHGAP10,Treg,1.8010108565599383,other
ARHGAP12,Treg,0.4861083164999083,other
ARHGAP15,Treg,0.0379080141244388,other
ARHGAP18,Treg,2.0901788992725923,other
ARHGAP19,Treg,6.673082497280093,other
ARHGAP20,Treg,7.175312404585068,other
ARHGAP21,Treg,2.614869498084276,other
ARHGAP22,Treg,0.7345498387197417,other
ARHGAP23,Treg,3.9750700128753818,other
ARHGAP25,Treg,1.1027925606324662,other
ARHGAP26,Treg,1.3531936774667055,other
ARHGAP27,Treg,0.6212870163068804,other
ARHGAP28,Treg,0.5821564204461103,other
ARHGAP29,Treg,0.2950270124613816,other
ARHGAP30,Treg,1.0398867111317618,other
ARHGAP31,Treg,13.258110486011237,other
ARHGAP32,Treg,0.6966537814878079,other
ARHGAP33,Treg,0.1839958176439544,other
ARHGAP35,Treg,1.8518841285415668,other
ARHGAP39,Treg,0.4789078353200393,other
ARHGAP4,Treg,0.034759556194114,other
ARHGAP44,Treg,0.4165045125818747,other
ARHGAP45,Treg,1.1354552697886766,other
ARHGAP5,Treg,11.378343381353291,other
ARHGAP8,Treg,0.4020840704119378,other
ARHGAP9,Treg,0.3001364062801336,other
ARHGDIB,Treg,1.9706578337308696,other
ARHGEF1,Treg,0.2006129617750712,other
ARHGEF10,Treg,0.0014813260992404,other
ARHGEF11,Treg,0.3320614278640992,other
ARHGEF12,Treg,3.6754002542030264,other
ARHGEF18,Treg,1.8935227895332167,other
ARHGEF26,Treg,0.9553738392319652,other
ARHGEF28,Treg,1.791373459163949,other
ARHGEF3,Treg,0.6312941489564908,other
ARHGEF33,Treg,0.7463713327621451,other
ARHGEF39,Treg,2.1304548652765156,other
ARHGEF40,Treg,6.538545658817583,other
ARHGEF6,Treg,1.7958858607198156,other
ARID1A,Treg,0.5630995878985419,other
ARID1B,Treg,0.2848502413528007,other
ARID2,Treg,1.0234111043902463,other
ARID4A,Treg,0.7110304966915801,other
ARID4B,Treg,0.0557340041617903,other
ARID5A,Treg,7.349082966066036,other
ARID5B,Treg,5.18320327525013,other
ARIH2,Treg,0.0745097313449609,other
ARL1,Treg,0.2873646252720195,other
ARL10,Treg,8.638165898538382,other
ARL11,Treg,4.5935287366245445,other
ARL13B,Treg,1.3705227414428365,other
ARL14EPL,Treg,0.2463286911706336,other
ARL15,Treg,2.3753251846641743,other
ARL2,Treg,2.184290631211323,other
ARL2BP,Treg,0.4572903315154147,other
ARL3,Treg,0.0632748739400033,other
ARL4C,Treg,2.4095223864105675,other
ARL4D,Treg,8.467015420374612,other
ARL5A,Treg,6.346169086624898,other
ARL6,Treg,0.7002923896717754,other
ARL6IP1,Treg,0.3411198081282279,other
ARL6IP5,Treg,0.5243773874078377,other
ARL6IP6,Treg,0.7945716124767386,other
ARL8A,Treg,0.9736509510425934,other
ARL9,Treg,0.4141565544961333,other
ARMC10,Treg,0.1656161774228484,other
ARMC2,Treg,0.3408770502194843,other
ARMC6,Treg,1.468860834895056,other
ARMC7,Treg,0.2371232515492707,other
ARMC9,Treg,2.0414929862895437,other
ARMCX1,Treg,4.322999341928085,other
ARMCX2,Treg,4.005955587244046,other
ARMCX4,Treg,2.6826061949958855,other
ARMCX6,Treg,5.2507587335256725,other
ARMH2,Treg,2.924523171523682,other
ARMH3,Treg,0.3381675268459039,other
ARNT,Treg,1.2067538950594436,other
ARNT2,Treg,1.103273015592299,other
BMAL1,Treg,5.024385998939377,other
BMAL2,Treg,0.1249655294000206,other
ARPC1A,Treg,8.203500686800504,other
ARPC3,Treg,1.058568453299772,other
ARPC5,Treg,0.7545669228677456,other
ARPC5L,Treg,4.409784740529085,other
ARPIN,Treg,0.8043794853023646,other
ARRB1,Treg,1.3636972198756463,other
ARRB2,Treg,0.7059809755534571,other
ARRDC1,Treg,0.2616966887823222,other
ARRDC2,Treg,0.4886231986726367,other
ARRDC3,Treg,1.550568170876787,other
ARRDC4,Treg,0.1085962774645916,other
ARRDC5,Treg,0.6655934201026846,other
ARSA,Treg,0.0690142286607753,other
ARSB,Treg,0.723943868532802,other
ARSD,Treg,14.241881128013109,other
ARSG,Treg,33.19888569317816,other
ART3,Treg,1.5724389449584968,other
ARV1,Treg,2.4564735778917712,other
ARX,Treg,0.2265683635732887,other
ASAH1,Treg,1.048647241388245,other
ASAH2,Treg,1.4947040996888254,other
ASAP1,Treg,0.4834723935668132,other
ASAP2,Treg,2.8739436066340533,other
ASB1,Treg,0.0016795218121665,other
ASB13,Treg,0.0222317602560005,other
ASB2,Treg,0.8674915947167448,other
ASB9,Treg,37.195244323540685,other
ASCC1,Treg,0.0476586764510195,other
ASCC3,Treg,5.479112773515922,other
ASCL1,Treg,5.753033903091711,other
ASCL2,Treg,0.1613173363587649,other
ASF1A,Treg,1.262490982343784,other
ASF1B,Treg,1.0611560075649509,other
ASGR1,Treg,6.528886691052873,other
ASH1L,Treg,0.5081665141278008,other
ASIC1,Treg,1.0760565472628745,other
ASIC4,Treg,0.4254658848868581,other
ASIP,Treg,0.1178511693181808,other
ASNSD1,Treg,4.388013219483555,other
ASPA,Treg,0.0820280497038356,other
ASPH,Treg,0.1470521624148975,other
ASPHD1,Treg,0.1659081971315328,other
ASPM,Treg,4.639732382121003,other
ASPSCR1,Treg,0.5577974589358993,other
ASRGL1,Treg,15.920751412214052,other
ASS1,Treg,1.0723678046528848,other
ASTL,Treg,0.090304446066863,other
ASXL2,Treg,0.7896011035512329,other
ATAD2,Treg,1.798126011754129,other
ATAD2B,Treg,0.8235081779908101,other
ATAD3A,Treg,0.4116438140027152,other
ATAD3B,Treg,1.224429699597948,other
ATAD5,Treg,2.5048260331592394,other
ATAT1,Treg,4.7640202143026,other
ATF3,Treg,0.2031199420395275,other
ATF4,Treg,3.337815757135629,other
ATF5,Treg,4.550235738545741,other
ATF6,Treg,2.1776929829729768,other
ATF6B,Treg,0.0117361372739173,other
ATF7IP,Treg,0.0943783901598633,other
ATF7IP2,Treg,1.6340488586535509,other
ATG13,Treg,0.5352597452223111,other
ATG14,Treg,0.4715989286379926,other
ATG16L1,Treg,5.175341426547777,other
ATG16L2,Treg,0.2056763395165516,other
ATG2A,Treg,0.0667840126484302,other
ATG3,Treg,3.700883604459249,other
ATG4C,Treg,4.255711942215739,other
ATG9A,Treg,3.7560327370562128,other
ATIC,Treg,0.6052760538681702,other
ATL1,Treg,17.366579195540833,other
ATL2,Treg,3.181321671826024,other
ATL3,Treg,0.0359175365196676,other
ATM,Treg,0.1777626891832565,other
ATN1,Treg,4.075876073670768,other
ATOH8,Treg,3.9295774065607216,other
ATOX1,Treg,0.4256029550842367,other
ATP10A,Treg,1.49198451208183,other
ATP10D,Treg,3.8880357040024793,other
ATP11A,Treg,1.178726419530198,other
ATP11B,Treg,8.160287941555472,other
ATP11C,Treg,0.1533510686540862,other
ATP12A,Treg,1.5218816282921093,other
ATP13A2,Treg,0.2045404569181146,other
ATP13A3,Treg,15.6219982381803,other
ATP1A1,Treg,8.659873051482142,in_trials
ATP1A3,Treg,1.2799727015225295,in_trials
ATP1A4,Treg,2.050204893453285,in_trials
ATP1B1,Treg,0.5764260872607712,in_trials
ATP1B3,Treg,1.501816954437785,in_trials
ATP1B4,Treg,0.3390635134953627,other
ATP23,Treg,10.297890101381885,other
ATP2A2,Treg,1.853589107458285,other
ATP2A3,Treg,0.1392740314089642,other
ATP2B1,Treg,6.55503622716517,other
ATP2B4,Treg,2.601482524413144,other
ATP5F1B,Treg,3.349519357819266,other
ATP5F1C,Treg,2.7494705859598256,other
ATP5F1D,Treg,2.5325838295226477,other
ATP5F1E,Treg,1.452514405206564,other
ATP5IF1,Treg,0.0379080141244388,other
ATP5MC1,Treg,0.8917873408608978,other
ATP5MC3,Treg,2.083368053220053,other
ATP5ME,Treg,0.6449760836411519,other
ATP5MJ,Treg,7.8914142733302,other
ATP5MK,Treg,0.0320496223092607,other
ATP5PB,Treg,14.74360371189445,other
ATP5PF,Treg,7.457542757283469,other
ATP6AP1,Treg,0.8437164172158464,other
ATP6V0A1,Treg,1.6802923630775646,other
ATP6V0A2,Treg,0.2813649912137771,other
ATP6V0A4,Treg,2.618835605568414,other
ATP6V0C,Treg,6.0374384942388675,other
ATP6V0D1,Treg,0.4477453823268943,other
ATP6V0E1,Treg,0.6136306153263021,other
ATP6V0E2,Treg,6.264558450463956,other
ATP6V1C1,Treg,1.267243339535238,other
ATP6V1D,Treg,0.2998077045564364,other
ATP6V1E2,Treg,5.845784647045151,other
ATP6V1F,Treg,16.089116018093325,other
ATP6V1G1,Treg,0.1622675599365324,other
ATP6V1G3,Treg,0.6850924280248333,other
ATP7A,Treg,1.128113163381001,other
ATP7B,Treg,9.411594036507296,other
ATP8A1,Treg,2.6370274228914257,other
ATP8B1,Treg,7.8720392950076015,other
ATP8B2,Treg,0.5748657391540793,other
ATP8B3,Treg,0.1803701168506381,other
ATP8B4,Treg,0.0229367056951195,other
ATP9A,Treg,0.236209430045262,other
ATP9B,Treg,0.7347806658548768,other
ATR,Treg,0.8123389439693065,in_trials
ATRIP,Treg,0.0294283066256002,other
ATRN,Treg,5.302041429275868,other
ATRNL1,Treg,11.992745648820195,other
ATRX,Treg,0.0352607306862002,other
ATXN1,Treg,0.4420396863726325,other
ATXN1L,Treg,0.2411570261476487,other
ATXN3,Treg,9.853630220636822,other
ATXN7,Treg,0.2343977174118574,other
ATXN7L1,Treg,0.0311536868839751,other
AUH,Treg,7.654757406109544,other
AUNIP,Treg,1.3290749031098128,other
AUP1,Treg,13.497533326093803,other
AURKA,Treg,4.3063945137745865,in_trials
AURKAIP1,Treg,4.8930071572975695,other
AURKB,Treg,2.149885054211117,in_trials
AUTS2,Treg,4.513609417013533,other
AVEN,Treg,0.0296101262418756,other
AVIL,Treg,0.9941686895354824,other
AVL9,Treg,1.8576248376105515,other
AXIN1,Treg,4.354304936072138,other
AXIN2,Treg,3.553556073128834,other
AXL,Treg,6.337879642554039,approved
AZIN2,Treg,2.664906385908638,other
AZU1,Treg,0.9923280377399608,other
B2M,Treg,0.2829678875221086,other
B3GALNT1,Treg,6.432115715621027,other
B3GALT1,Treg,0.0506407761504981,other
B3GALT2,Treg,0.9282304844701011,other
B3GALT4,Treg,0.2721726057257245,other
B3GALT5,Treg,0.576223094532788,other
B3GAT1,Treg,3.576021759986184,other
B3GNT2,Treg,2.4067604779734313,other
B3GNT3,Treg,0.0863467626846618,other
B3GNT5,Treg,0.8975651483606305,other
B3GNT7,Treg,0.2031874954788655,other
B3GNT8,Treg,0.6142400556529553,other
B3GNT9,Treg,0.2325489292704792,other
B4GALNT1,Treg,1.611353488040704,other
B4GALNT4,Treg,1.6310349942995288,other
B4GALT2,Treg,0.7782322744977284,other
B4GALT4,Treg,0.0229367056951195,other
B4GALT5,Treg,0.0374950529505278,other
B4GALT6,Treg,8.076787294724344,other
B9D1,Treg,3.958173742377302,other
BAALC,Treg,0.6374719997502758,other
BABAM2,Treg,3.51538051232269,other
BACE1,Treg,0.6552126483852191,other
BACE2,Treg,0.0072784617796254,other
BACH1,Treg,0.050474356071846,other
BACH2,Treg,0.9161918394737694,other
BAD,Treg,0.8566237858840741,other
BAG1,Treg,0.6041429163626567,other
BAG2,Treg,4.106775960284543,other
BAG3,Treg,3.309951058075073,other
BAHCC1,Treg,0.7930520879818209,other
BAHD1,Treg,1.1175480066890748,other
BAIAP2L1,Treg,2.2953676012355855,other
BAIAP3,Treg,1.6466981781279957,other
BAMBI,Treg,2.724384627590281,other
BANF1,Treg,1.226421662162765,other
BANK1,Treg,0.3212348354210309,other
BARX1,Treg,1.7091813996909926,other
BARX2,Treg,8.253113707307735,other
BASP1,Treg,11.241263265056178,other
BATF,Treg,0.0333679097874188,other
BATF2,Treg,1.8723577707596863,other
BATF3,Treg,0.8115394867631717,other
BAZ1A,Treg,0.1838803737716722,other
BAZ2B,Treg,0.8446476589976549,other
BBC3,Treg,0.1655348415873246,other
BBIP1,Treg,1.4305056935862135,other
BBLN,Treg,0.8542190767743572,other
BBS1,Treg,2.5874568232947945,other
BBS12,Treg,1.0817798025891308,other
BBS2,Treg,0.5290072014143907,other
BBS4,Treg,5.291532193987382,other
BBS5,Treg,0.4400005569641154,other
BBS9,Treg,1.2697688651051384,other
BBX,Treg,3.8355284337995927,other
BCAN,Treg,1.4335293269234388,other
BCAP29,Treg,4.484028698561877,other
BCAR1,Treg,0.5436692539524527,other
BCAR3,Treg,34.468702820790504,other
BCAS2,Treg,2.341755221674944,other
BCAS3,Treg,0.4890622548330929,other
BCAS4,Treg,0.1798842313013779,other
BCAT1,Treg,0.3302090632540023,other
BCAT2,Treg,0.0750987218372194,other
BCCIP,Treg,2.2682464149855583,other
BCKDHB,Treg,1.0532788681685454,other
BCKDK,Treg,0.4865411081067154,other
BCL11B,Treg,0.1001945737143851,other
BCL2,Treg,2.5744740213926147,approved
BCL2A1,Treg,2.8724923915419467,in_trials
BCL2L1,Treg,2.8239275283351284,in_trials
BCL2L10,Treg,0.0274589839556042,in_trials
BCL2L11,Treg,4.995403534102712,other
BCL2L12,Treg,3.686355709022457,other
BCL2L15,Treg,4.77736575009117,other
BCL2L2,Treg,3.7308541291638706,in_trials
BCL3,Treg,0.1605652221381747,other
BCL6,Treg,2.575738592248665,other
BCL6B,Treg,2.9112020356166406,other
BCL7A,Treg,10.73554592903143,other
BCL7C,Treg,1.7011279411297529,other
BCL9L,Treg,0.1158766583836512,other
BCLAF3,Treg,0.0433907150446226,other
BCOR,Treg,21.27496196456224,other
BCR,Treg,52.31060471661072,approved
BCS1L,Treg,0.5352597452223111,other
BDH1,Treg,1.4440724201130597,other
BDH2,Treg,3.3958269777275003,other
BDKRB2,Treg,0.5861480129337747,other
BEGAIN,Treg,0.7929156610867013,other
BEND3,Treg,3.236992079384693,other
BEND5,Treg,0.1403645530433937,other
BEND6,Treg,0.1914306866773481,other
BEST1,Treg,0.7786695292645943,other
BEX1,Treg,2.126753196853203,other
BEX2,Treg,0.2289542178505181,other
BEX3,Treg,1.556795640035312,other
BEX4,Treg,5.739255401216978,other
BEX5,Treg,4.199350035634787,other
BFSP1,Treg,2.647388654781762,other
BFSP2,Treg,3.076720847441675,other
BHLHE22,Treg,3.5704433169034564,other
BHLHE40,Treg,2.554528232298121,other
BICC1,Treg,3.448223048136214,other
BICD1,Treg,1.8096953239344045,other
BICD2,Treg,2.034278614478719,other
BICDL2,Treg,2.5323361289212345,other
BICRAL,Treg,0.5106423134683536,other
BID,Treg,16.55834661929028,other
BIN1,Treg,0.3984650573807936,other
BIN2,Treg,0.9590772343908924,other
BIN3,Treg,2.0248330991226786,other
BIRC2,Treg,6.907735022792725,in_trials
BIRC3,Treg,1.2399845976235058,in_trials
BIRC5,Treg,2.177544520216041,in_trials
BIVM,Treg,8.553113385601161,other
BLCAP,Treg,0.5988385416095544,other
BLM,Treg,0.2163916648752563,other
BLMH,Treg,3.1792735572576167,other
BLOC1S1,Treg,0.7682316890207079,other
BLOC1S3,Treg,0.2961374423084358,other
BLOC1S4,Treg,5.677912119461082,other
BLVRA,Treg,10.288889130697562,other
BLZF1,Treg,0.2252890684455122,other
BMERB1,Treg,2.3915812022176373,other
BMF,Treg,9.680096193244646,other
BMI1,Treg,2.7741426936153313,other
BMP1,Treg,8.21406282393812,other
BMP10,Treg,1.5810992491645088,in_trials
BMP2,Treg,1.2384966289362052,other
BMP2K,Treg,24.60254127932623,other
BMP6,Treg,0.2724426435448792,other
BMP7,Treg,1.3114683566093706,other
BMP8A,Treg,4.566380878763689,other
BMPER,Treg,0.8115394867631717,other
BMPR1B,Treg,0.8989836536607394,other
BMPR2,Treg,26.854847306336545,other
BMS1,Treg,0.1338219551764838,other
SAMTOR,Treg,0.729932073142614,other
BNIP1,Treg,4.381166639778739,other
BNIP3L,Treg,0.1028386466883357,other
BNIP5,Treg,0.4334190109997413,other
BOC,Treg,0.8231387760448261,other
BOD1,Treg,0.1466238449854009,other
BOD1L1,Treg,0.3273551162856337,other
BOK,Treg,6.024595360463338,other
BOLA3,Treg,3.133219121026917,other
BOLL,Treg,1.4018933578270856,other
BOP1,Treg,1.4151602874938038,other
BORCS5,Treg,0.1528112194538728,other
BORCS6,Treg,0.1288924660111568,other
BORCS7,Treg,0.1346563698262933,other
BORCS8,Treg,1.698103805891482,other
BPGM,Treg,1.3946206381384618,other
BPHL,Treg,10.525015560533502,other
BPNT1,Treg,1.6966651550141212,other
BPNT2,Treg,4.636190494410388,other
BPTF,Treg,0.0093741550745894,other
BRCA1,Treg,1.2071363772405077,other
BRCA2,Treg,0.9562210371598058,other
BRD1,Treg,0.0450034894710665,other
BRD3,Treg,0.8771731652713985,in_trials
BRDT,Treg,3.2014955991796756,in_trials
BRI3,Treg,0.3174431259166789,other
BRI3BP,Treg,7.467488202385285,other
BRINP2,Treg,0.6995464641936758,other
BRIX1,Treg,0.9218778098382392,other
BRMS1L,Treg,1.6469203121582054,other
BROX,Treg,0.3996036856924638,other
BRSK1,Treg,1.3960024759790732,other
BRWD1,Treg,1.4207888616846014,other
BRWD3,Treg,0.9305094356063164,other
BSDC1,Treg,1.81643645934539,other
BSND,Treg,0.1522201736436993,other
BSPRY,Treg,0.5829992908232889,other
BST1,Treg,5.733020024686637,other
BST2,Treg,7.308162194511423,other
BTBD1,Treg,0.7504383515043163,other
ABTB3,Treg,0.3311456881082046,other
BTBD17,Treg,0.622064036398179,other
BTBD18,Treg,2.0215190335992763,other
BTBD19,Treg,3.0611639113140163,other
BTBD2,Treg,1.7339485937821426,other
BTBD3,Treg,0.6711445402175013,other
BTBD6,Treg,0.3621006043490523,other
BTBD7,Treg,0.0979983426230764,other
BTBD8,Treg,4.737712358214377,other
BTBD9,Treg,0.031088139727358,other
BTD,Treg,0.0103963081568711,other
BTF3,Treg,2.3866907934916126,other
BTF3L4,Treg,4.00948950663892,other
BTG1,Treg,1.6410746475070803,other
BTG2,Treg,1.1626929508785666,other
BTG3,Treg,0.3086751181912728,other
BTG4,Treg,0.480061835782706,other
BTK,Treg,0.2454031196128377,approved
BTLA,Treg,1.5602950135876248,other
BTN1A1,Treg,0.5049973090390225,other
BTN2A1,Treg,2.6947549864753184,other
BTN2A2,Treg,1.4920738790592745,other
BTN3A1,Treg,0.7345347167948624,other
BTN3A2,Treg,4.007059911029021,other
BTN3A3,Treg,0.2006129617750712,other
BTNL8,Treg,0.4362804364471112,other
BTRC,Treg,2.2583339326454666,other
BUB1,Treg,5.1474975909172445,other
BUB1B,Treg,1.964224197196954,other
BUD23,Treg,0.43523192343029,other
BUD31,Treg,0.0049964092901895,other
POPDC1,Treg,0.3273551162856337,other
BYSL,Treg,1.748084440667623,other
BZW2,Treg,0.7504383515043163,other
C10orf105,Treg,0.1896317905546959,other
C10orf67,Treg,4.244591180466,other
C10orf95,Treg,1.5231526000855533,other
CFAP68,Treg,0.2528651979212388,other
C11orf21,Treg,2.1049748459239805,other
C11orf24,Treg,1.4459919998821007,other
CSTPP1,Treg,1.7854935512444128,other
C11orf68,Treg,1.9322239832466703,other
TOP6BL,Treg,5.885684148434497,other
C11orf91,Treg,2.5472443152210995,other
FREY1,Treg,0.3298543560086751,other
C11orf96,Treg,1.0813540471455547,other
RLIG1,Treg,1.318710455393147,other
REDIC1,Treg,2.110259863869953,other
C12orf42,Treg,0.0640780976481478,other
C12orf43,Treg,0.6431863964925593,other
C12orf54,Treg,0.934097019634011,other
C12orf56,Treg,1.8614177117103885,other
C12orf57,Treg,0.124677352202263,other
UQCC6,Treg,1.7332205513270509,other
C12orf75,Treg,2.789228478490334,other
C14orf132,Treg,0.0457452516216376,other
C14orf39,Treg,0.070305774075616,other
PRMT2IP,Treg,2.8923491654643394,other
COXFA4L3,Treg,7.404616292265052,other
C15orf61,Treg,4.0509219405314525,other
