gene,kNN_max_score,nearest_immune_target,drug_name,immune_indications,is_approved_target,n_downstream_z3,culture_condition
BAZ1B,0.0824617594480514,CD3G,BLINATUMOMAB; ELRANATAMAB; EPCORITAMAB; GLOFITAMAB; MOSUNETUZUMAB; MUROMONAB-CD3; ODRONEXTAMAB; TALQUETAMAB; TECLISTAMAB,B-cell acute lymphoblastic leukemia; B-cell adult acute lymphocytic leukemia; B-cell childhood acute lymphoblastic leukemia; B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; Burkitt lymphoma; Crohn disease; T-cell acute lymphoblastic leukemia; T-cell adult acute lymphocytic leukemia; Waldenstrom macroglobulinemia; acute leukemia of ambiguous lineage; acute myeloid leukemia,False,48,Stim48hr
ZFR,0.0823858603835105,HDAC1,PANOBINOSTAT; PANOBINOSTAT LACTATE,"B-cell adult acute lymphocytic leukemia; B-cell childhood acute lymphoblastic leukemia; B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; Burkitt lymphoma; Crohn disease; Niemann-Pick disease, type C1; T-cell acute lymphoblastic leukemia; T-cell adult acute lymphocytic leukemia; Waldenstrom macroglobulinemia; acquired polycythemia vera; acute monocytic leukemia",False,75,Stim48hr
LRATD2,0.0823853462934494,INSR,INSULIN DETEMIR; INSULIN GLARGINE,Burkitt lymphoma; Sjogren syndrome; latent autoimmune diabetes in adults; multiple sclerosis; pemphigus vulgaris; plasma cell myeloma; rheumatoid arthritis; type 1 diabetes mellitus,False,21,Stim48hr
GATAD1,0.0823679566383361,IL4R,DUPILUMAB,Netherton syndrome; allergic asthma; allergic bronchopulmonary aspergillosis; allergic rhinitis; atopic conjunctivitis; atopic eczema; bullous pemphigoid; food allergy; hypereosinophilic syndrome; localized scleroderma; peanut allergic reaction; psoriasis,False,171,Stim48hr
PQBP1,0.0823244974017143,PSMB8,BORTEZOMIB; BORTEZOMIB D-MANNITOL; CARFILZOMIB; IXAZOMIB; IXAZOMIB CITRATE,AIDS; B-cell adult acute lymphocytic leukemia; B-cell childhood acute lymphoblastic leukemia; B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; Burkitt lymphoma; Evans syndrome; MALT lymphoma; POEMS syndrome; T-cell acute lymphoblastic leukemia; T-cell adult acute lymphocytic leukemia; T-cell prolymphocytic leukemia,False,99,Stim48hr
CDR2,0.0823175013065338,RRM2B,FLUDARABINE PHOSPHATE; HYDROXYUREA,AIDS; B-cell adult acute lymphocytic leukemia; B-cell childhood acute lymphoblastic leukemia; B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; B-cell prolymphocytic leukemia; Burkitt lymphoma; Crohn disease; Fanconi anemia; Langerhans cell histiocytosis; POEMS syndrome; T-cell acute lymphoblastic leukemia,False,12,Stim48hr
ARID5A,0.0822634026408195,PRKD3,MIDOSTAURIN,"B-cell chronic lymphocytic leukemia; acute myeloid leukemia; acute myeloid leukemia by FAB classification; aggressive systemic mastocytosis; chronic myelogenous leukemia, BCR-ABL1 positive; diffuse large B-cell lymphoma; juvenile myelomonocytic leukemia; mast cell leukemia; mast cell sarcoma; mastocytosis; myeloid leukemia; myeloid sarcoma",False,61,Stim48hr
MPZL2,0.0822613686323165,PDCD1,TORIPALIMAB,"AIDS; B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; Burkitt lymphoma; Crohn disease; Niemann-Pick disease type B; Sjogren syndrome; Waldenstrom macroglobulinemia; acute myeloid leukemia; adult T-cell leukemia/lymphoma; allergic rhinitis; chronic myelogenous leukemia, BCR-ABL1 positive",False,32,Stim48hr
C1orf35,0.082249566912651,IL6ST,SATRALIZUMAB,Graves ophthalmopathy; immune system disorder; myasthenia gravis; rheumatoid arthritis,False,21,Stim48hr
ARMC1,0.0822160094976425,INSR,INSULIN DETEMIR; INSULIN GLARGINE,Burkitt lymphoma; Sjogren syndrome; latent autoimmune diabetes in adults; multiple sclerosis; pemphigus vulgaris; plasma cell myeloma; rheumatoid arthritis; type 1 diabetes mellitus,False,18,Stim48hr
TOM1,0.0821536183357238,INSR,INSULIN DETEMIR; INSULIN GLARGINE,Burkitt lymphoma; Sjogren syndrome; latent autoimmune diabetes in adults; multiple sclerosis; pemphigus vulgaris; plasma cell myeloma; rheumatoid arthritis; type 1 diabetes mellitus,False,16,Stim48hr
KBTBD7,0.0821210220456123,ITGB2,EFALIZUMAB,Sjogren syndrome; atopic conjunctivitis; atopic eczema; discoid lupus erythematosus; graft versus host disease; psoriasis; psoriasis vulgaris; psoriatic arthritis; rheumatoid arthritis; type 1 diabetes mellitus,False,26,Stim48hr
SPATS2,0.0819817557930946,IL4R,DUPILUMAB,Netherton syndrome; allergic asthma; allergic bronchopulmonary aspergillosis; allergic rhinitis; atopic conjunctivitis; atopic eczema; bullous pemphigoid; food allergy; hypereosinophilic syndrome; localized scleroderma; peanut allergic reaction; psoriasis,False,46,Stim48hr
RNF5,0.0819725021719932,PDE4B,APREMILAST; CRISABOROLE; IBUDILAST; ROFLUMILAST,AIDS; B-cell chronic lymphocytic leukemia; Castleman disease; Crohn disease; Waldenstrom macroglobulinemia; allergic asthma; allergic contact dermatitis; allergic rhinitis; ankylosing spondylitis; atopic eczema; cutaneous lupus erythematosus; diffuse large B-cell lymphoma,False,18,Stim48hr
RHBDD1,0.0818780809640884,IFNGR1,INTERFERON GAMMA-1B,"AIDS; Leukocyte adhesion deficiency type I; acute myeloid leukemia; chronic granulomatous disease; chronic myelogenous leukemia, BCR-ABL1 positive; macrophage activation syndrome; plasma cell myeloma",False,30,Stim48hr
WSB1,0.0818702280521392,ITGAL,EFALIZUMAB,Sjogren syndrome; atopic conjunctivitis; atopic eczema; discoid lupus erythematosus; graft versus host disease; psoriasis; psoriasis vulgaris; psoriatic arthritis; rheumatoid arthritis; type 1 diabetes mellitus,False,17,Stim48hr
TLE5,0.0817141979932785,IL2RB,BASILIXIMAB; DACLIZUMAB,AIDS; B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; Crohn disease; Henoch-Schoenlein purpura; Sjogren syndrome; T-cell acute lymphoblastic leukemia; T-cell large granular lymphocyte leukemia; T-cell leukemia; Wiskott-Aldrich syndrome; acute graft versus host disease; acute myeloid leukemia,False,22,Stim48hr
PUS3,0.0816848203539848,IL4R,DUPILUMAB,Netherton syndrome; allergic asthma; allergic bronchopulmonary aspergillosis; allergic rhinitis; atopic conjunctivitis; atopic eczema; bullous pemphigoid; food allergy; hypereosinophilic syndrome; localized scleroderma; peanut allergic reaction; psoriasis,False,25,Stim48hr
NRDC,0.0816628411412239,RXRB,ACITRETIN; ETRETINATE,acute myeloid leukemia; cutaneous lupus erythematosus; hand eczema; palmoplantar pustulosis; psoriasis; psoriasis vulgaris; psoriatic arthritis; vitiligo,False,13,Stim48hr
C14orf28,0.081321507692337,CD80,ABATACEPT; BELATACEPT,Crohn disease; Sjogren syndrome; acute myeloid leukemia; ankylosing spondylitis; autoimmune hepatitis; chronic graft versus host disease; common variable immunodeficiency; cutaneous lupus erythematosus; follicular lymphoma; graft versus host disease; granulomatosis with polyangiitis; immune system disorder,False,14,Stim48hr
CEP70,0.0811667889356613,IL17RA,BRODALUMAB,Crohn disease; ankylosing spondylitis; immune system disorder; palmoplantar pustulosis; psoriasis; psoriasis vulgaris; psoriatic arthritis; pustular psoriasis; rheumatoid arthritis; systemic sclerosis,False,21,Stim48hr
GTF2H3,0.0811217874288559,RRM2B,FLUDARABINE PHOSPHATE; HYDROXYUREA,AIDS; B-cell adult acute lymphocytic leukemia; B-cell childhood acute lymphoblastic leukemia; B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; B-cell prolymphocytic leukemia; Burkitt lymphoma; Crohn disease; Fanconi anemia; Langerhans cell histiocytosis; POEMS syndrome; T-cell acute lymphoblastic leukemia,False,31,Stim48hr
ECHDC1,0.0811014920473098,PDCD1,TORIPALIMAB,"AIDS; B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; Burkitt lymphoma; Crohn disease; Niemann-Pick disease type B; Sjogren syndrome; Waldenstrom macroglobulinemia; acute myeloid leukemia; adult T-cell leukemia/lymphoma; allergic rhinitis; chronic myelogenous leukemia, BCR-ABL1 positive",False,17,Stim48hr
ZNF548,0.0810306817293167,CD2,ALEFACEPT,Chediak-Higashi syndrome; Chédiak-Higashi syndrome; Fanconi anemia; Wiskott-Aldrich syndrome; acute graft versus host disease; autoimmune hepatitis; chronic graft versus host disease; chronic granulomatous disease; graft versus host disease; immune system disorder; leukocyte adhesion deficiency; lymphoproliferative syndrome,False,13,Stim48hr
DAPK3,0.0807651355862617,PRKCD,MIDOSTAURIN,"B-cell chronic lymphocytic leukemia; acute myeloid leukemia; acute myeloid leukemia by FAB classification; aggressive systemic mastocytosis; chronic myelogenous leukemia, BCR-ABL1 positive; diffuse large B-cell lymphoma; juvenile myelomonocytic leukemia; mast cell leukemia; mast cell sarcoma; mastocytosis; myeloid leukemia; myeloid sarcoma",False,12,Stim48hr
ZNF232,0.0806828737258911,IL17RA,BRODALUMAB,Crohn disease; ankylosing spondylitis; immune system disorder; palmoplantar pustulosis; psoriasis; psoriasis vulgaris; psoriatic arthritis; pustular psoriasis; rheumatoid arthritis; systemic sclerosis,False,27,Stim48hr
CLTA,0.0806337296962738,PRKCD,MIDOSTAURIN,"B-cell chronic lymphocytic leukemia; acute myeloid leukemia; acute myeloid leukemia by FAB classification; aggressive systemic mastocytosis; chronic myelogenous leukemia, BCR-ABL1 positive; diffuse large B-cell lymphoma; juvenile myelomonocytic leukemia; mast cell leukemia; mast cell sarcoma; mastocytosis; myeloid leukemia; myeloid sarcoma",False,15,Stim48hr
MINDY3,0.0806293115019798,PDCD1,TORIPALIMAB,"AIDS; B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; Burkitt lymphoma; Crohn disease; Niemann-Pick disease type B; Sjogren syndrome; Waldenstrom macroglobulinemia; acute myeloid leukemia; adult T-cell leukemia/lymphoma; allergic rhinitis; chronic myelogenous leukemia, BCR-ABL1 positive",False,16,Stim48hr
SIL1,0.0804319679737091,HDAC8,PANOBINOSTAT; PANOBINOSTAT LACTATE,"B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; Crohn disease; T-cell acute lymphoblastic leukemia; Waldenstrom macroglobulinemia; acquired polycythemia vera; acute myeloid leukemia; acute myeloid leukemia by FAB classification; adult T-cell leukemia/lymphoma; chronic myelogenous leukemia, BCR-ABL1 positive; chronic myelomonocytic leukemia; diffuse large B-cell lymphoma",False,34,Stim48hr
ESRRA,0.0804268792271614,HRH2,FAMOTIDINE,atopic eczema; diffuse large B-cell lymphoma; hyper-IgE syndrome; rheumatoid arthritis,False,47,Stim48hr
BRPF3,0.080399140715599,PDCD1,TORIPALIMAB,"AIDS; B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; Burkitt lymphoma; Crohn disease; Niemann-Pick disease type B; Sjogren syndrome; Waldenstrom macroglobulinemia; acute myeloid leukemia; adult T-cell leukemia/lymphoma; allergic rhinitis; chronic myelogenous leukemia, BCR-ABL1 positive",False,25,Stim48hr
H1-1,0.0803649201989173,ITGAL,EFALIZUMAB,Sjogren syndrome; atopic conjunctivitis; atopic eczema; discoid lupus erythematosus; graft versus host disease; psoriasis; psoriasis vulgaris; psoriatic arthritis; rheumatoid arthritis; type 1 diabetes mellitus,False,35,Stim48hr
BTN3A1,0.0803545042872428,CXCR4,MAVORIXAFOR; MOTIXAFORTIDE; PLERIXAFOR,"B-cell chronic lymphocytic leukemia; Fanconi anemia; WHIM syndrome 1; Waldenstrom macroglobulinemia; acute myeloid leukemia; acute myeloid leukemia by FAB classification; autoimmune disease; bone marrow failure syndrome; chronic granulomatous disease; chronic myelogenous leukemia, BCR-ABL1 positive; diffuse large B-cell lymphoma; graft versus host disease",False,30,Stim48hr
TRIM21,0.0803179144859314,IL2RB,BASILIXIMAB; DACLIZUMAB,AIDS; B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; Crohn disease; Henoch-Schoenlein purpura; Sjogren syndrome; T-cell acute lymphoblastic leukemia; T-cell large granular lymphocyte leukemia; T-cell leukemia; Wiskott-Aldrich syndrome; acute graft versus host disease; acute myeloid leukemia,False,8,Stim48hr
GMDS,0.0800845921039581,CD2,ALEFACEPT,Chediak-Higashi syndrome; Chédiak-Higashi syndrome; Fanconi anemia; Wiskott-Aldrich syndrome; acute graft versus host disease; autoimmune hepatitis; chronic graft versus host disease; chronic granulomatous disease; graft versus host disease; immune system disorder; leukocyte adhesion deficiency; lymphoproliferative syndrome,False,14,Stim48hr
TMEM168,0.0799964442849159,IL17RA,BRODALUMAB,Crohn disease; ankylosing spondylitis; immune system disorder; palmoplantar pustulosis; psoriasis; psoriasis vulgaris; psoriatic arthritis; pustular psoriasis; rheumatoid arthritis; systemic sclerosis,False,18,Stim48hr
RNF122,0.0799847841262817,IL2RB,BASILIXIMAB; DACLIZUMAB,AIDS; B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; Crohn disease; Henoch-Schoenlein purpura; Sjogren syndrome; T-cell acute lymphoblastic leukemia; T-cell large granular lymphocyte leukemia; T-cell leukemia; Wiskott-Aldrich syndrome; acute graft versus host disease; acute myeloid leukemia,False,24,Stim48hr
SCYL2,0.0799281224608421,ITGB2,EFALIZUMAB,Sjogren syndrome; atopic conjunctivitis; atopic eczema; discoid lupus erythematosus; graft versus host disease; psoriasis; psoriasis vulgaris; psoriatic arthritis; rheumatoid arthritis; type 1 diabetes mellitus,False,30,Stim48hr
TMEM106B,0.0798754468560218,TNF,ADALIMUMAB; AFELIMOMAB; CERTOLIZUMAB PEGOL; ETANERCEPT; GOLIMUMAB; INFLIXIMAB; OZORALIZUMAB,B-cell chronic lymphocytic leukemia; Crohn disease; Fanconi anemia; Kawasaki disease; Langerhans cell histiocytosis; Netherton syndrome; Sjogren syndrome; acute graft versus host disease; ankylosing spondylitis; antiphospholipid syndrome; atopic eczema; autoimmune disease,False,36,Stim48hr
SNX27,0.0796820744872093,PRKCA,MIDOSTAURIN,"B-cell chronic lymphocytic leukemia; acute myeloid leukemia; acute myeloid leukemia by FAB classification; aggressive systemic mastocytosis; chronic myelogenous leukemia, BCR-ABL1 positive; diffuse large B-cell lymphoma; juvenile myelomonocytic leukemia; mast cell leukemia; mast cell sarcoma; mastocytosis; myeloid leukemia; myeloid sarcoma",False,25,Stim48hr
CIZ1,0.0796505808830261,TNF,ADALIMUMAB; AFELIMOMAB; CERTOLIZUMAB PEGOL; ETANERCEPT; GOLIMUMAB; INFLIXIMAB; OZORALIZUMAB,B-cell chronic lymphocytic leukemia; Crohn disease; Fanconi anemia; Kawasaki disease; Langerhans cell histiocytosis; Netherton syndrome; Sjogren syndrome; acute graft versus host disease; ankylosing spondylitis; antiphospholipid syndrome; atopic eczema; autoimmune disease,False,22,Stim48hr
GPCPD1,0.0794921293854713,IGF1R,TEPROTUMUMAB,"Graves disease; Graves ophthalmopathy; T-B+ severe combined immunodeficiency due to gamma chain deficiency; chronic myelogenous leukemia, BCR-ABL1 positive; diffuse scleroderma; multiple sclerosis; plasma cell myeloma; thymic carcinoma; thymoma; type 1 diabetes mellitus",False,24,Stim48hr
NEK2,0.0794672071933746,CD3E,BLINATUMOMAB; ELRANATAMAB; EPCORITAMAB; GLOFITAMAB; MOSUNETUZUMAB; MUROMONAB-CD3; ODRONEXTAMAB; TALQUETAMAB; TECLISTAMAB; TEPLIZUMAB,B-cell acute lymphoblastic leukemia; B-cell adult acute lymphocytic leukemia; B-cell childhood acute lymphoblastic leukemia; B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; Burkitt lymphoma; Crohn disease; Graves ophthalmopathy; T-cell acute lymphoblastic leukemia; T-cell adult acute lymphocytic leukemia; T-cell large granular lymphocyte leukemia; T-cell prolymphocytic leukemia,False,7,Stim48hr
ZBTB5,0.0794451907277107,PDE3B,ANAGRELIDE; ANAGRELIDE HYDROCHLORIDE,AIDS; B-cell chronic lymphocytic leukemia; acquired polycythemia vera; allergic rhinitis; essential thrombocythemia; inflammatory bowel disease; lymphedema; rheumatoid arthritis; type 1 diabetes mellitus; ulcerative colitis,False,19,Stim48hr
FBXL6,0.0793141797184944,HDAC6,PANOBINOSTAT; PANOBINOSTAT LACTATE,"B-cell adult acute lymphocytic leukemia; B-cell childhood acute lymphoblastic leukemia; B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; Burkitt lymphoma; Crohn disease; Niemann-Pick disease, type C1; T-cell acute lymphoblastic leukemia; T-cell adult acute lymphocytic leukemia; Waldenstrom macroglobulinemia; acquired polycythemia vera; acute monocytic leukemia",False,51,Stim48hr
ANKRD36,0.0793041065335273,CD2,ALEFACEPT,Chediak-Higashi syndrome; Chédiak-Higashi syndrome; Fanconi anemia; Wiskott-Aldrich syndrome; acute graft versus host disease; autoimmune hepatitis; chronic graft versus host disease; chronic granulomatous disease; graft versus host disease; immune system disorder; leukocyte adhesion deficiency; lymphoproliferative syndrome,False,15,Stim48hr
AGGF1,0.0792860239744186,PRKCH,MIDOSTAURIN,"B-cell chronic lymphocytic leukemia; acute myeloid leukemia; acute myeloid leukemia by FAB classification; aggressive systemic mastocytosis; chronic myelogenous leukemia, BCR-ABL1 positive; diffuse large B-cell lymphoma; juvenile myelomonocytic leukemia; mast cell leukemia; mast cell sarcoma; mastocytosis; myeloid leukemia; myeloid sarcoma",False,28,Stim48hr
VPS50,0.0792649090290069,CSNK1E,UMBRALISIB; UMBRALISIB TOSYLATE,B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; Waldenstrom macroglobulinemia; acquired polycythemia vera; diffuse large B-cell lymphoma; follicular lymphoma; mantle cell lymphoma; marginal zone lymphoma; myelodysplastic/myeloproliferative neoplasm; neoplasm of mature B-cells; primary myelofibrosis,False,42,Stim48hr
TCIRG1,0.0792325288057327,HDAC6,PANOBINOSTAT; PANOBINOSTAT LACTATE,"B-cell adult acute lymphocytic leukemia; B-cell childhood acute lymphoblastic leukemia; B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; Burkitt lymphoma; Crohn disease; Niemann-Pick disease, type C1; T-cell acute lymphoblastic leukemia; T-cell adult acute lymphocytic leukemia; Waldenstrom macroglobulinemia; acquired polycythemia vera; acute monocytic leukemia",False,12,Stim48hr
NT5E,0.0791079550981521,TYK2,DELGOCITINIB; DEUCRAVACITINIB; FILGOTINIB; FILGOTINIB MALEATE; RUXOLITINIB; TOFACITINIB; TOFACITINIB CITRATE; UPADACITINIB; UPADACITINIB HEMIHYDRATE,Aicardi-Goutieres syndrome; B-cell acute lymphoblastic leukemia; B-cell adult acute lymphocytic leukemia; B-cell childhood acute lymphoblastic leukemia; B-cell chronic lymphocytic leukemia; B-cell non-Hodgkin lymphoma; Crohn disease; Sjogren syndrome; T-cell acute lymphoblastic leukemia; T-cell adult acute lymphocytic leukemia; T-cell large granular lymphocyte leukemia; T-cell prolymphocytic leukemia,False,12,Stim48hr
PTOV1,0.0789301320910453,PRKCD,MIDOSTAURIN,"B-cell chronic lymphocytic leukemia; acute myeloid leukemia; acute myeloid leukemia by FAB classification; aggressive systemic mastocytosis; chronic myelogenous leukemia, BCR-ABL1 positive; diffuse large B-cell lymphoma; juvenile myelomonocytic leukemia; mast cell leukemia; mast cell sarcoma; mastocytosis; myeloid leukemia; myeloid sarcoma",False,13,Stim48hr
MSANTD3,0.078890286386013,PRKD3,MIDOSTAURIN,"B-cell chronic lymphocytic leukemia; acute myeloid leukemia; acute myeloid leukemia by FAB classification; aggressive systemic mastocytosis; chronic myelogenous leukemia, BCR-ABL1 positive; diffuse large B-cell lymphoma; juvenile myelomonocytic leukemia; mast cell leukemia; mast cell sarcoma; mastocytosis; myeloid leukemia; myeloid sarcoma",False,45,Stim48hr
