gene,pu_score
PSMC3IP,0.19094341709680362
WTIP,0.19093013638015932
ZBED11,0.19090753392822246
SIX2,0.1908890389775867
COX18,0.1908858967614053
SSBP1,0.19087534094575662
RTBDN,0.1908076807553998
HARS2,0.19076527282595634
EDC3,0.19076409130072108
KIAA1210,0.19076188527620755
EMC10,0.19067237205230272
SCAMP4,0.19053063496495737
TGIF2-RAB5IF,0.19052571976425672
PHOSPHO2,0.19043016195448523
PCK1,0.19038831415848853
KIF26A,0.19037660209414287
AGT,0.19036808659128732
KLK10,0.1902624751840319
PIGO,0.1901680446970157
VPS37D,0.19011275075150258
DBF4B,0.1901126395051296
PHYH,0.1900904480386619
C1QL4,0.19003373630307047
MS4A5,0.19003232787859622
LRRC57,0.19002996487733054
DYNLT4,0.19002741185692967
ZNF3,0.19002461003861865
SPAG8,0.1900124822301094
MORN2,0.19000478947374422
SUMF2,0.18991102199211266
ZKSCAN2,0.1898937075577601
GARIN5B,0.1898449570396725
LRRIQ3,0.18980922834160402
SACK1H,0.18980016422515011
FRAT1,0.18973213829325908
GPALPP1,0.18969114828440878
PXMP4,0.1896625861675296
LIPM,0.18961098958649228
GALNS,0.18958861659271548
RBM45,0.18954881005967505
IFITM5,0.1895305272756201
ESCO2,0.18951785407769375
EID2,0.1895131842442313
TRMT10B,0.18946808518376201
VWA2,0.18946731463074684
TRIML2,0.18944121185858645
SACK1D,0.1893834860745779
PJA1,0.18936940724241366
MAPK12,0.18935657826434707
LAMP5,0.18933404600105916
ALDOA,0.18932712209796665
GYS2,0.18929411962394316
ADM2,0.1892771986005875
SGPP1,0.18924128763415488
HMGN1,0.1892181871657444
NEUROG1,0.1891995644962727
QSOX2,0.18917774238864782
ZNF302,0.18916155918672375
FANCD2OS,0.1891408627996078
GLYATL2,0.18912531256827772
ATXN7L3B,0.18912270569156125
UGT2A1,0.18910944826748907
PCDHGA1,0.18910047799652938
IL25,0.1890877537845355
GTPBP10,0.189085025454943
TP53TG5,0.18906781625777938
SNX30,0.18906648516954488
VCF2,0.18905525354250352
LETM2,0.1890246194106927
RALY,0.18902394033257086
MTMR11,0.18898467157895749
SNX29,0.18898135921613654
VAT1L,0.1889501428513816
PILRB,0.18892966395186395
TMEM167B,0.1887703683496136
ZNF793,0.18876293064871183
CD164L2,0.18870079651092872
YY2,0.18866576623133938
EGFL8,0.18861976461579102
RAD1,0.18861323617624515
HSBP1,0.18859018485127677
COMT,0.18856277105580901
PCDHA4,0.18851867961789925
ZNF415,0.18850209206646804
AP3M1,0.18849999361585096
ACTN3,0.18847817069080275
HELT,0.18846312645576932
RBM11,0.18843962203222092
TACC1,0.1883910928190369
VSTM1,0.1883648836401978
CCDC102A,0.18835952674451562
CYP11B2,0.18835516832768917
PKP3,0.18834624518900353
HOXA5,0.18834328704646655
RNF185,0.1883038376386349
STOML3,0.18830051503810785
LOXL2,0.18825572896748782
MMAA,0.18808283133789747
CBLL2,0.18805737684869286
TMEM203,0.18805652317435792
MEX3B,0.18804999664047647
ZNF547,0.1880127532521681
FAXDC2,0.1879663169003871
ZBED3,0.18796206408678884
TSKS,0.18795400911143847
MMUT,0.18794716550462742
LCN6,0.18793548486340586
EFNA2,0.1879084216912991
UGT1A9,0.1879037759199585
TMEM43,0.18781906742678614
TFB1M,0.1878131940960884
TMOD3,0.1878065375860819
PIH1D1,0.18779950645101728
CRYBA2,0.18779412584427074
XAGE2,0.18773756883278184
NPIPA7,0.18773637237172053
FCN2,0.18768336924211104
OR4Q3,0.18763040323850466
ST20-MTHFS,0.18760308776146326
COX5A,0.18757660613592828
SLC22A3,0.1875566876295841
ZNF660,0.18753454578344267
C1orf216,0.18752379305284433
SULT1C4,0.18748276476797304
FKBP7,0.18747504286203287
NTN5,0.1874269342957399
APOLD1,0.18737782950177412
RMND1,0.1873718942610585
H3C4,0.1873624987862817
NHLRC4,0.1873169771273329
SCGB1A1,0.18725658551095023
ENKD1,0.18724319039277695
ZNF559,0.18722993017611456
SST,0.18722787005296027
ENTPD8,0.18721715786089801
FAHD1,0.1871956554100369
SAXO2,0.18718769882734004
CENPT,0.18716923132156715
OR8H2,0.18715522999946888
AMER2,0.18715149614260282
LYSMD1,0.18713193827745866
ZNF385C,0.18705489931209962
ZNF408,0.18705212620576633
RIPPLY2,0.1870396179266465
BST1,0.18702892225405893
SERGEF,0.18702450353238317
DNAJC9,0.18697243344325284
CASQ2,0.18695394920580316
ZDHHC21,0.18694413017768127
SCP2D1,0.18694374778745126
IGHD5-18,0.1869055229907084
ZNF503,0.1868837167969858
KIF22,0.18686440137704624
ICA1L,0.18679135980806788
MTMR8,0.18676944595151745
OMP,0.18675858493894337
AADACL3,0.18668685033164842
ZNF676,0.18665247429837833
CD1D,0.18664364366955363
LCN1,0.18661578590370187
NMS,0.1866111342132706
OR2M7,0.1865714077766125
TRPV3,0.18655973181128502
TSR2,0.186556206382427
LCE1B,0.18655013402152543
TAS2R8,0.18654665768598067
TSPAN10,0.1865376859600774
CCNDBP1,0.18653162782216193
FABP1,0.18652011852974842
LRGUK,0.18649281712655488
OR2T11,0.18647747057280978
AGR2,0.18645768605097376
CYP27A1,0.18645086018415877
DPP7,0.18643643375900057
NT5C1B,0.18642118943787608
ZNF728,0.1863887786413684
MFAP3,0.1863024543707419
GBX1,0.18627485843041006
KCNK6,0.18627061927929903
SPAG4,0.1862667703256011
TBCCD1,0.1862266669948089
BICDL2,0.18620764737834736
ZNF257,0.18620417194859107
GET1,0.18620130468897408
AFG2B,0.18620021109344417
OR2M3,0.18619777085547595
CD300LF,0.1861908945006941
TRIR,0.18618230274593345
DYNC2I2,0.18617015713872623
SYCE1,0.1861526850534945
REC114,0.1861320633669289
ABCC2,0.18610511232299853
ZNF570,0.1860837625584217
ZNF18,0.18602842085026017
NMRAL1,0.18600876139688124
SRMS,0.18597052924335003
IFT52,0.18596777947125387
SUGCT,0.18596641069316133
PRR23B,0.18595806159535233
TRIM4,0.18591813830544754
SCIN,0.1859039841699846
NR2C2AP,0.18588790447287953
NLRX1,0.1858599662289099
MZT2B,0.18585650191694347
CHKB-CPT1B,0.1858399334549904
ZNF732,0.18581367664349577
TMT1B,0.18580765497623658
DCAF4L2,0.18580264034610108
ZNF99,0.18577981002780855
GP1BB,0.18575688413899355
NOTO,0.1857459276762544
FNDC10,0.185732170752245
STX7,0.18570041730999948
SPTLC1,0.18569716378444373
PRX,0.185632239356637
HK3,0.18561450849027977
TNIP2,0.1856128511764109
CDV3,0.18560533461217976
SLC66A1,0.18560329673405226
ALDH16A1,0.185585508179484
TAF1B,0.18556298613173877
KRT20,0.18554980277406927
DCDC2B,0.1855301282615686
HTR5A,0.1854603894466731
FETUB,0.18539415957071842
TREX2,0.18535423549036906
RFX1,0.1853476553481428
MRPS22,0.1853095411800491
KAAG1,0.18530076495067557
OR3A1,0.18526082911661693
NOXO1,0.18521344167580878
OR11L1,0.18521008818282694
CFAP74,0.18519918556292045
FGL1,0.18519549603973115
OR2AE1,0.18517238458599708
MAGEB1,0.18514724612841146
TMEM14B,0.1851372799430138
TRAJ10,0.18512269060815398
KRTAP19-3,0.18507023593506863
TRAJ43,0.18505816275093157
OR4K1,0.1850429457257089
EIF4EBP2,0.18504160937621508
ASPSCR1,0.18502524848647264
KRTAP19-1,0.18501316624969694
TRGJ1,0.18497911342723886
DDRGK1,0.18495248209441725
ADAT3,0.1849477061476463
GJB4,0.18494593260847791
TCF20,0.1849327822767046
LMNTD2,0.18492143917264361
NRIP2,0.1849190065609151
KRTAP10-10,0.18488476204512708
TRDD2,0.1848806257024029
MTRNR2L5,0.1848783753812313
ZNF416,0.18482840636054876
TAS2R31,0.18482810717362624
TSGA13,0.18481932697713677
LNP1,0.1847869201506279
TRAJ48,0.1847551577169486
FXYD5,0.18474283457106475
ARPIN-AP3S2,0.1847387829861665
OR2AG1,0.1847165417002172
ANKRD40,0.18471641940149394
ZNF789,0.18471527731206816
IGKV1D-33,0.18471313974796197
POU1F1,0.1847043240404859
OR5C1,0.1847005254947222
GALNT15,0.18469423495910384
OR1I1,0.1846753780158038
OR2A12,0.18464167803525924
STMP1,0.18462021622409674
ADORA2B,0.18461499245837332
PRND,0.18460029978113077
IGKV6-21,0.18459442668423362
C1orf105,0.18457635613728543
ELF5,0.18457500438145058
PTGES2,0.1845743685658208
CYP2D7,0.18455845140493832
CLDN25,0.18455639077971378
ZNF431,0.1845383581700664
COLEC10,0.18452732196919203
ERLN,0.18451445810685907
IGLC7,0.18450595656729707
USP26,0.1845047178879455
OR8U1,0.18450148033045735
SNN,0.18449954696190662
IQUB,0.18449655874651305
OR5M3,0.18449652413226136
CASP6,0.18448145873844624
CCDC39,0.1844790436136417
FASTKD1,0.1844696438465363
RASD1,0.18442549760722873
IGKV2D-40,0.1844200351256497
CLDND1,0.18441111263724005
DRC3,0.18440343224510705
ASPM,0.1843486663313384
IGKV3-15,0.18433341743359014
SSBP4,0.18429221969154014
MRPS9,0.18427571810173746
ONECUT1,0.18425884489158187
OR10S1,0.1842471890381931
KHK,0.18420521083353747
CRAMP1,0.18419540156200143
TNN,0.1841878394033703
C8orf82,0.18415760107338427
SLAMF8,0.184122327543222
PAMR1,0.18411021683460627
EXO1,0.18408505444599288
MXD3,0.18408180981269343
EFCAB14,0.1840809562484625
VMA22,0.18407647733134452
P2RX2,0.18404624721942803
UGT3A1,0.18401474274959662
IGHV4-28,0.18401320263439294
ZAR1,0.1840086374337298
ZNF275,0.18399178078680328
MRPL55,0.18398527040850693
OR6Q1,0.18397059257213885
OR5A2,0.18395982576808348
MSLN,0.18395106260155894
GHDC,0.18394739861567008
FBXO36,0.18388054346797442
ASPDH,0.1838790848851204
GAS1,0.18386035672365092
IZUMO3,0.18384722669166748
ID1,0.18383913991542963
MAZ,0.18379254739519227
MYCT1,0.18378162058779432
DHRS7C,0.18375219024565756
TRIM21,0.18374136285139964
FKBPL,0.18370794122700865
MMP10,0.1835848926590179
CLDN7,0.18355590720207263
TMED4,0.18350162971764802
UGT1A1,0.1834880844214741
NEIL1,0.1834598321239559
GSTA5,0.18345967510024908
CDCA2,0.1834528354382274
ADAD2,0.18344359761718565
NXNL2,0.18342218476201072
SMPD2,0.18341733609335592
RAB22A,0.18339005123823882
SLC26A2,0.18335861162497447
CFAP99,0.18335331231355667
PVRIG,0.1833512503372964
CCKBR,0.1833236715452156
GAL3ST3,0.1832998889037455
KTI12,0.18329725085478749
CBY1,0.18327417897845283
OR8B8,0.18326004826444753
SLC15A5,0.18324114439579156
CLASRP,0.1831919021412806
ABCB8,0.1831890699751486
GCOM1,0.18317119986867186
CDK20,0.1831102130562067
TMEM128,0.18310236923126358
GNAI3,0.18310210293140075
APOC3,0.18308849412263656
C4orf51,0.18307037401905993
EEF1AKMT3,0.18306371367846927
TNFSF12-TNFSF13,0.1830346410601868
ZNF701,0.18293671555740318
MMP3,0.18292108068460136
CDK15,0.1829054383933544
KRT19,0.18285206456979117
TRABD,0.18285110544169966
C2CD4B,0.18284454832070976
TRMU,0.18279753137512256
TAL1,0.1827806824733158
ZNF622,0.18276062891416744
SERPINA4,0.18273294833723944
KRT33A,0.182728298390523
OR2L5,0.18271885812282562
GPT,0.1827151014336518
LCN2,0.18271482365253644
BBS10,0.1827101870607107
PCDHGA2,0.1826921540898146
PCDHA1,0.18266363913307385
ACP6,0.1826527500571917
KCNA10,0.18262378107756377
CEP85,0.1825964904591902
PACC1,0.182556744870828
PSG8,0.18254025785917014
ZNF784,0.18252991406256672
HSD17B2,0.18251368840586166
LDAH,0.18247826393598165
MAPDA,0.1824610810726881
CHIT1,0.18244117334941212
MS4A10,0.1824180750450507
TMSB4Y,0.18241652589158963
C15orf61,0.18240001865408637
TGM3,0.1823973968929174
SNX22,0.1823592535054623
MSRB1,0.18235715463296653
RIN1,0.182319460192112
ENTR1,0.18231612451604962
TMEM248,0.18230102772838505
MARVELD3,0.1822887264828586
LCA5,0.1822589705698192
SLC30A7,0.1822423280403018
KLRG2,0.18224008106673606
HIF3A,0.18223316685268373
PCDHGA3,0.18222308181917546
MRPL15,0.18220262555171496
SOX17,0.18220034155564094
AKAP17A,0.1821958257792852
CFAP53,0.18216963946819306
TANGO6,0.18213782784751223
TPRG1L,0.1821128798959156
CACNA1H,0.1821025989577174
NKAIN4,0.182092100344222
TRGJP2,0.182067306022051
EN2,0.18206063939296468
OR52N1,0.18204686518399243
SYF2,0.1820446349529907
IL17RE,0.18203590259108007
DCAF17,0.18203462697752756
RPS19BP1,0.18202123124545544
ZNF735,0.18200736607496554
DACH2,0.18193299073707028
INO80C,0.18193251453340054
GPN1,0.18192241375087476
SPATA6L,0.1819093366564833
CCDC182,0.1818941188645242
RO60,0.18185233573118845
CEP76,0.18184400813616053
PDK4,0.18184015024261377
ATP5MG,0.18179977715316445
LGALS13,0.1817851593424826
CAPZA3,0.18177697916675095
TRAPPC2L,0.18176805798192414
C2orf42,0.18173930475759745
ACP4,0.18173750601901908
VSIG2,0.181730873328753
ENAM,0.1817279605521369
CIB3,0.1817191563622684
SAA4,0.18170491796062918
CNPPD1,0.18170349650084971
PROP1,0.18169671929243839
ETV3L,0.18168581549437518
CYP2C9,0.18162494212688512
NSUN3,0.18162248433385064
SLC17A9,0.1815764929739957
FOXC2,0.18157328183602806
AXDND1,0.18157192673154024
FXYD3,0.18156242900088354
THUMPD2,0.18154401290537742
CLEC1B,0.18153839263365354
CD1E,0.18150860671790278
PDCL3,0.18150235648233878
TRIM63,0.1814846139232717
RDH16,0.18145541264320994
LY6G5C,0.18143872064106242
RAX,0.18142369656990737
S100A4,0.1814167701663115
SATL1,0.18139195739470346
AFMID,0.18138930825563856
LTO1,0.18138272255359583
MTRFR,0.18137554492801428
SNAPC2,0.18135973214342885
TBX10,0.1813467760481427
CASP14,0.18129296761006117
L1TD1,0.1812793401252363
MMGT1,0.18123692167110933
TRMT11,0.1812337226976598
XAGE5,0.18111794105338566
TMTC4,0.18111131682383771
IMMT,0.18107745178120652
WNT10A,0.1810753003063828
SIX6,0.18107309884796238
MTO1,0.18104795546103747
KLHL34,0.18101306603939243
ERP27,0.18100994334993314
ZNF451,0.18100617092330845
USP42,0.18099011098919202
PLP2,0.18098632047573726
ROBO4,0.18096469124459258
VIP,0.18091982962090736
SLFN12L,0.18091127882504093
TCL1A,0.18090173189456646
NMBR,0.1808962123658584
LIN37,0.18084775395502295
ZNF853,0.1808468055243444
RBMX2,0.18076228828002244
SUCLA2,0.18072764330891647
GTSE1,0.18070840075307962
RPS27L,0.1807072492798573
RPS6KL1,0.18066618702350518
HYKK,0.18063912301191262
ZNF648,0.1805603208818606
NDUFA1,0.1805518737435341
RGS9,0.18052707697443393
CRLS1,0.180512276932073
PRKACG,0.18049531339237532
MKRN2,0.18049213755875826
DEGS1,0.18048464346390505
APOC1,0.18044292788530134
CAV2,0.18043389622912262
TSPAN6,0.18043360563378838
DUSP18,0.18042623582391107
TM4SF20,0.18042427475379808
FKBP3,0.1803861909517736
OR7D2,0.18038432585189537
CYP2A7,0.18038148678801386
C4orf50,0.18037058548846593
SNURF,0.1803580741112938
NKX6-3,0.18023442538120807
GHSR,0.18020826760679484
MRPL27,0.18020249021296597
SERPINA3,0.18019578812214043
PAGE1,0.1801941884086304
C10orf95,0.18018865305457624
POLR1D,0.18017107982075575
S100A14,0.18015460647069492
GSX1,0.18015032666286235
WARS2,0.18008551500814476
GABARAPL2,0.18001610098272255
KRT79,0.18000682980427282
MYOM2,0.1800030568585346
DPM2,0.17997254333411805
BCAS1,0.17996325392765228
CFAP418,0.17994302739294207
TMED8,0.17990384352993843
C1orf52,0.17987842797325349
RBL1,0.17986103464395573
NOXA1,0.17981552468792436
UNC5CL,0.1797810723739011
NKX6-1,0.17975272927152453
LRRC26,0.1797328786354284
MTX2,0.1797170436112725
MAGOHB,0.17961657529822286
KIAA1143,0.1796032370725259
MTSS2,0.17957494427094756
MTRF1,0.17956340743694454
MUC2,0.17956268915323295
MCM9,0.17955636789964646
RUFY1,0.1795448655177494
DNAJC5G,0.1795421978648828
PDZD7,0.17952946944094691
SSX2IP,0.17952616531590018
NDUFS7,0.1795083775743842
CHCHD7,0.1794983140933208
CHPF2,0.17947496171227567
CCDC183,0.17940848479567445
MUC15,0.17939056903123857
PLIN1,0.1793353765299826
SLX9,0.17933250146404822
C20orf203,0.17925770523748835
IRX4,0.17925410156124202
TIGD6,0.17925357485785703
PPT1,0.1792298719135638
MLANA,0.1792032227148207
DRD4,0.179173031039536
IL36A,0.17916520348726175
SMCO3,0.1791251486877805
XKRX,0.17902254324576578
SKA3,0.17901275480913026
LTC4S,0.17896249462959124
KCTD11,0.17892836975027818
OR8B12,0.17889689437436815
XKR5,0.1788612483549364
C14orf39,0.17873981047421694
MFSD1,0.1787306090401862
SNAP47,0.17865874693550246
ANKRD60,0.17863423131444128
GALR3,0.1786330498868439
RAB23,0.17855464328764653
GALK1,0.17853673112889132
SPATA25,0.17852320810969996
DUSP19,0.178520408844707
GSC2,0.17848766709446276
IL17RD,0.1784834108291528
FOXR1,0.17846502114068433
NCR3LG1,0.17844843160985085
TRAPPC3,0.1784401831527551
SBK2,0.17842101408885075
PSMD8,0.17840389836579562
CASP1,0.17836035281419754
HAND1,0.17829925984595763
AMBN,0.17828230951169524
CIPC,0.1782607315766691
VWA8,0.1782402341463128
PSKH2,0.17823608296433674
CCDC107,0.17819584363219726
FLACC1,0.17819021161891482
PCP4L1,0.17816263320620615
MAPK15,0.1781533721606342
TSEN54,0.1781343309474843
COIL,0.17799570521892016
EXOSC3,0.17799317578424761
ADCK1,0.17798233967350455
RAB28,0.17798210275808568
GLT8D1,0.17798113894795403
SCIMP,0.1779721563086292
TXNDC12,0.17783105135800278
LNPK,0.1777919861090243
OPLAH,0.17776577473443173
SELE,0.17775343250483275
CIMAP1D,0.17773813255093424
TPSD1,0.17773176860256293
INAFM2,0.1777200350906643
SLC49A3,0.17770311326691599
CRABP2,0.17769597986280317
H2AC21,0.17757647957652808
CIAO3,0.17756426593028202
GBP7,0.17756060704740942
STXBP4,0.17756018851270627
DCPH1,0.17755713283714622
RBPJL,0.17755002626264937
S100A5,0.17754778173780933
CSRP1,0.17753692042797503
ACAP3,0.17752077647161726
NIT2,0.17751154913824407
OTOP3,0.177501601853756
KIAA0586,0.17748753883135623
GLIPR1L1,0.17748688199193344
ZNF726,0.17746781478777077
FDCSP,0.1774157137801899
GZF1,0.17741000132682996
CD72,0.17739292644724555
MAB21L4,0.1773837364567113
NIBAN3,0.17734986525028945
SYNC,0.1773406650607634
PPL,0.17731598261649234
FABP2,0.1772920608902589
GPR150,0.17728965298324673
ZNF589,0.1772706534976911
LEMD3,0.17722004147556922
MRPL51,0.17716658795491244
SEPTIN10,0.17713306823327224
DUS2,0.17713090964616873
NDUFAF5,0.17711891596898055
COPS9,0.17710862792644305
OSER1,0.17708217111917643
NPS,0.17706835296811516
PTRH2,0.17705220836900212
DSC3,0.17704681788731103
DSC2,0.1770437007224319
PPP1R37,0.17704158795602393
MTMR6,0.17703550692993342
TUBGCP6,0.17701814421499618
POFUT2,0.17698009701700984
ZNF718,0.17697984853293747
GIMD1,0.17697916588353627
LPO,0.17692735294500986
GPR82,0.17692192372603294
FAM227B,0.17688921007393588
SKA2,0.17688580174476673
UTP18,0.17681994703934364
GOLGA5,0.17676372659237435
MGP,0.1767612201998932
UNC50,0.1767464783795253
PECR,0.17674166937569277
TMEM126B,0.17673176987536587
MFF,0.1766743829891998
MAGEB2,0.17664634214356692
AVEN,0.17657568608292468
BAALC,0.17655302280065965
MICALL1,0.17653600658154367
TMEM234,0.17651105380088242
ZNF599,0.1764941495580551
ANGPTL4,0.17646493366919458
ZNF862,0.1763747159545262
GCNT7,0.17636264501205043
SCRT2,0.17630693162506333
MRPL33,0.1763049453879014
MTRNR2L12,0.1762932725250721
L2HGDH,0.1762817151920528
FRA10AC1,0.17615315905123047
SELENOF,0.17609561148165453
UMODL1,0.17607864707254517
EDDM3B,0.17607623007129
GSTA2,0.17601168590602537
ZNF8,0.17598978604893295
ULBP1,0.17597977904937206
COTL1,0.17592840607525134
C3orf62,0.17588383091736565
DIPK2A,0.17588326432789214
NEUROG3,0.1758695997335204
TFG,0.17586868474906198
CER1,0.1758650854994089
GOLGA4,0.17584229234208915
ZCCHC12,0.17582933907982093
CTU1,0.17582148085137708
OR9G4,0.17581657746557108
PRSS33,0.1756825493979575
COXFA4,0.1756767486780882
POP4,0.17565307429967783
TAC4,0.17562084433239727
PNMT,0.1756189132907561
SLC10A2,0.1755999374254864
MRPL58,0.17555793302551825
IGLJ4,0.17554740169024105
TXNL4B,0.17543953860347922
NICOL1,0.17543823957143717
TMEM174,0.17539468054108473
TOGARAM1,0.17537676103604147
TSR3,0.17533947005099856
IL13RA2,0.17532592126863256
MRM2,0.17531592414009994
OPA3,0.17528045747657212
BEND4,0.17527412853870294
YIPF1,0.17521540832240134
OR8H3,0.1752122900215909
ZNF189,0.17521185170590264
NUP153,0.17520694632083178
NXPE4,0.175205180206191
LIPN,0.17519505333441954
IPP,0.17519186234627016
RPL39L,0.17517511600103133
KRTAP16-1,0.17514796660938844
TMEM267,0.17513944880710436
BHLHE41,0.17512350151052025
OR5B12,0.1751207457665278
GPR135,0.17506267248820037
BPIFA2,0.1749976725906742
RNF141,0.17495630715210833
ALG14,0.1749337695237964
SEC16A,0.17490308088335124
IDH3B,0.1748977647290617
PRAMEF17,0.17489193178409215
PIGC,0.17487537909788314
LGALS12,0.17485780893552183
ALX3,0.1748577948564138
OR6C75,0.17476829224582857
C14orf119,0.17476316634565592
TRAJ35,0.17474593594670296
TRAJ56,0.17472875249957798
RIDA,0.17471401944526077
TSLIG3C,0.174709769204641
CLN8,0.17467092848712146
FCHSD1,0.1746082797122361
TGOLN2,0.1745965015331302
KCNG4,0.1745875034108758
EEF1E1-BLOC1S5,0.17455719377334952
NINL,0.17454124310491037
TAS2R46,0.1745203957339834
OR5M10,0.17451410577157322
ZNF684,0.174447984143038
APTX,0.17443697424090687
SEPTIN12,0.17442248479844374
RAMAC,0.1744193594584513
CFAP97,0.17438479132798254
IGKV3D-15,0.17433647630909055
GIMAP1-GIMAP5,0.17426252773939035
KLK14,0.17423830480881072
MRPS12,0.17422597233823794
KRTAP13-4,0.17422219500949346
OR6K3,0.17416774047229758
KRTAP26-1,0.17414590020721055
NRG4,0.1741180250064079
TTC5,0.17410574169495166
KRT26,0.17410428477876683
ENKUR,0.17410098689824643
ZSCAN4,0.17409396602720173
IGHD1-26,0.1740917559235524
CWC25,0.17408485430751355
OR5H1,0.17406548351654547
DEFB131B,0.17405927448700637
OR8G1,0.17405276148751073
EMCN,0.17403824209254615
GAS2L2,0.17403760514777117
NPAP1,0.17403490642956154
SMIM15,0.1740319644890461
ASMT,0.17402917411424182
OR2F1,0.17402913194471203
OR10V1,0.1740251582995731
TAB1,0.17401004331756612
IGLC1,0.17400315159348526
OR5T2,0.1739984105156763
OR6C65,0.17399407987515939
OR2G3,0.1739710509085778
RPP21,0.17397099558492096
OR51E2,0.1739435829602334
CIMIP6,0.17394311489029365
MAN2C1,0.17391009892408665
IGLJ1,0.17390331492210045
TRGJP,0.1738952574028511
P2RX5-TAX1BP3,0.17388940347754275
OR1A1,0.17388798981605463
KRTAP12-4,0.1738878879040929
RETN,0.17388229438891778
CT47A6,0.17387782164651494
OR8H1,0.17387537023394692
TRAJ42,0.17386626235054964
MCHR1,0.173862514795417
LCE2A,0.1738587599620223
ZIM3,0.17383411438251384
PSG3,0.1738035085858131
OR6P1,0.17379376946518263
SFTPC,0.17379091687537918
ACADM,0.17378367212338325
SFTPA2,0.17376528125332327
FMO4,0.17374970559692623
ANHX,0.17373131290830748
BRME1,0.17373080158294155
MPC2,0.17371383699086995
RBP2,0.1737130006464819
OR52B6,0.17369675391701736
LRRN4CL,0.17369609754054974
TAAR2,0.17369008267467673
KNTC1,0.17368435386257866
OR2H1,0.17367772118845567
DFFA,0.17366131413916144
PRR4,0.17362865083375756
PPP3R2,0.17362834218189802
UBE2NL,0.17361334112271593
HLA-DOB,0.17360987922715657
CBR4,0.17357680340505016
PRSS58,0.17356360738631338
SCRG1,0.17355442153015718
BHLHA9,0.17352372438169372
CCDC127,0.17348638275752262
KNSTRN,0.1734528035079877
PPP1R21,0.17342445208710067
DBNDD1,0.1734163385907603
LNX1,0.1734136069050202
SS18L2,0.1734022355133978
PPBP,0.1733594999089837
ACTL7B,0.17335766943255862
ZNF782,0.17334873861435687
GNMT,0.1733453933187981
CAT,0.17331627338212363
UQCRC2,0.17331449760857856
MMP8,0.17330641090869903
AMH,0.1732603081844631
CIMIP1,0.17323881880653025
RMC1,0.1732349818906723
PKD1L2,0.17322685213843783
ZNF551,0.17322213248099166
USP10,0.17322094918061526
CFAP210,0.1731694773139067
GPNMB,0.173165679589296
TMPRSS9,0.17314088754355908
MAP9,0.17313746343722047
MRGPRD,0.17313579857653502
TBC1D10B,0.1731255758118811
OMA1,0.1731196167235522
SEC22C,0.1731187421068245
NPW,0.17311583451696277
FRMD8,0.1730976205987808
GUCD1,0.17309213719434208
PAQR4,0.17307573273248478
TARBP1,0.173067216075919
RAD18,0.17305448567684817
SPATA31G1,0.1730299354435838
OR52B4,0.17301762081226524
DNAL1,0.17297497337933668
TEX22,0.1729423295367848
KRT82,0.1729244464362154
PNPLA8,0.17286188007161327
BCHE,0.17280472406939645
FAM124B,0.17278308797742903
SAMD11,0.17273903676137634
PSG7,0.17271871119737625
FREM1,0.17270046367717148
UNC93A,0.17268474564779943
COL10A1,0.17267659968800014
PIN4,0.1726743607509016
BSCL2,0.17267416847147504
MCEMP1,0.17266293394206159
PSG9,0.17266081083489923
KRT71,0.17265869851927368
DNAJC16,0.1726488459893723
PGGT1B,0.17264835224463249
SSX3,0.1726325320127683
MYG1,0.17262801792168495
TATDN1,0.17262133762088358
EEF1AKMT1,0.17259377944163787
ELP2,0.17256980957751422
OR6A2,0.17256694436822106
OAZ2,0.17255685197151438
HINT2,0.17254726122587155
SERPINB4,0.1725425789425821
DNAJC24,0.1725388215948837
BRD2,0.17248520109802484
TAF6,0.17240243128094918
ALG6,0.17239949749592615
MAP3K7CL,0.1723210798510954
CDR2,0.1723165100750824
STRN3,0.1722690568584476
NNAT,0.17225745582400853
CMC2,0.1722015746911267
HOXC9,0.17219231988018657
CRB3,0.1721473665898328
CYB5R2,0.1721395980002302
MS4A14,0.17213032549868026
FATE1,0.17212448485803847
IFFO1,0.17207260900224097
LRP2BP,0.17203620008787318
CYP27B1,0.1719875087340673
RNF181,0.17197404660019777
DNAAF5,0.17196174067704334
PGRMC2,0.17194678265677424
L3MBTL1,0.17194332018112524
PSG11,0.17193935532600452
MRAP,0.1719073220936175
CNST,0.17189804180927082
ZFP41,0.17188819567437727
WDR83OS,0.17186006555954617
GJD4,0.17185958775178511
CCNJL,0.17185918545844603
RNF224,0.1718382721748015
MRPL2,0.1718012803640121
ZNF843,0.17178946155674604
SLC35D1,0.17178398237014428
FUZ,0.1717355115537716
RADIL,0.17171218136542946
TJP3,0.171686080403817
KATNIP,0.17166753701674634
UGT2A2,0.17166182935843008
UBAP1L,0.17165468939518566
PRR5-ARHGAP8,0.1716402165745337
CIROP,0.17162454790118986
PSG6,0.17162211782926198
TRIM6,0.17159703149631314
IL15RA,0.17154190577566625
RABL6,0.17153588461936736
B3GLCT,0.1715296885292781
CSAD,0.17150561095494304
CIMIP4,0.1714974369235973
SIKE1,0.17142156288795865
AKR1B15,0.1714178130258711
KGD4,0.1714105629267133
WNT16,0.17133943105534633
SERTAD3,0.1713331858291454
LRRC23,0.17131222277728433
ARSF,0.1712981710702644
SLC67A1-AS,0.1712911411514742
FASTKD5,0.17128416863222098
ZNF140,0.17127493341562106
FAM174A,0.17124498330558519
