model,fpr,tpr
full,0.2958502847843775,0.5103163686382394
full,0.2973148901545972,0.5103163686382394
full,0.2973148901545972,0.5116918844566712
full,0.2975318687279631,0.5116918844566712
full,0.2975318687279631,0.5130674002751031
full,0.2975861133713046,0.5130674002751031
full,0.2975861133713046,0.5144429160935351
full,0.30078654732845134,0.5144429160935351
full,0.30078654732845134,0.515818431911967
full,0.30122050447518306,0.515818431911967
full,0.30122050447518306,0.517193947730399
full,0.30181719555193925,0.517193947730399
full,0.30181719555193925,0.5185694635488308
full,0.30539734201247626,0.5185694635488308
full,0.30539734201247626,0.5199449793672627
full,0.30832655275291565,0.5199449793672627
full,0.30832655275291565,0.5213204951856947
full,0.30870626525630596,0.5213204951856947
full,0.30870626525630596,0.5226960110041265
full,0.3096826688364524,0.5226960110041265
full,0.3096826688364524,0.5240715268225584
full,0.31272036886357474,0.5240715268225584
full,0.31272036886357474,0.5254470426409904
full,0.31315432601030646,0.5254470426409904
full,0.31315432601030646,0.5268225584594223
full,0.31320857065364793,0.5281980742778541
full,0.3148901545972335,0.5281980742778541
full,0.3148901545972335,0.5295735900962861
full,0.3159750474640629,0.5295735900962861
full,0.3159750474640629,0.530949105914718
full,0.31711418497423377,0.530949105914718
full,0.31711418497423377,0.53232462173315
full,0.3172769189042582,0.53232462173315
full,0.3172769189042582,0.5337001375515819
full,0.31988066178464875,0.5337001375515819
full,0.31988066178464875,0.5350756533700137
full,0.3212367778681855,0.5350756533700137
full,0.3212367778681855,0.5364511691884457
full,0.3221589368049905,0.5364511691884457
full,0.3221589368049905,0.5378266850068776
full,0.32335231895850286,0.5378266850068776
full,0.32335231895850286,0.5405777166437414
full,0.3245457011120152,0.5405777166437414
full,0.3245457011120152,0.5419532324621733
full,0.3256305939788446,0.5419532324621733
full,0.3256305939788446,0.5433287482806052
full,0.3270951993490643,0.5433287482806052
full,0.3270951993490643,0.5447042640990372
full,0.32823433685923514,0.5447042640990372
full,0.32823433685923514,0.546079779917469
full,0.32931922972606453,0.546079779917469
full,0.32931922972606453,0.547455295735901
full,0.3313805261730404,0.547455295735901
full,0.3313805261730404,0.5488308115543329
full,0.33170599403308926,0.5488308115543329
full,0.33170599403308926,0.5502063273727648
full,0.33490642799023596,0.5502063273727648
full,0.33490642799023596,0.5515818431911967
full,0.3371847030105777,0.5515818431911967
full,0.3371847030105777,0.5529573590096286
full,0.33854081909411443,0.5529573590096286
full,0.33854081909411443,0.5543328748280605
full,0.3385950637374559,0.5543328748280605
full,0.3385950637374559,0.5557083906464925
full,0.34222945484133444,0.5557083906464925
full,0.34222945484133444,0.5570839064649243
full,0.3437483048548956,0.5570839064649243
full,0.3437483048548956,0.5584594222833562
full,0.34391103878491996,0.5584594222833562
full,0.34391103878491996,0.5598349381017882
full,0.34412801735828585,0.5598349381017882
full,0.34412801735828585,0.5612104539202201
full,0.34488744236506647,0.5612104539202201
full,0.34488744236506647,0.562585969738652
full,0.34721996202874966,0.562585969738652
full,0.34721996202874966,0.5639614855570839
full,0.3481963656088961,0.5639614855570839
full,0.3481963656088961,0.5653370013755158
full,0.34852183346894494,0.5653370013755158
full,0.34852183346894494,0.5667125171939478
full,0.34868456739896936,0.5667125171939478
full,0.34868456739896936,0.5680880330123796
full,0.34906427990235966,0.5680880330123796
full,0.34906427990235966,0.5708390646492435
full,0.35709248711689723,0.5708390646492435
full,0.35709248711689723,0.5722145804676754
full,0.35736371033360453,0.5722145804676754
full,0.35736371033360453,0.5735900962861072
full,0.35882831570382423,0.5735900962861072
full,0.35882831570382423,0.5749656121045392
full,0.35915378356387306,0.5749656121045392
full,0.35915378356387306,0.5763411279229711
full,0.3615947925142392,0.5763411279229711
full,0.3615947925142392,0.5777166437414031
full,0.3618117710876051,0.5777166437414031
full,0.3618117710876051,0.579092159559835
full,0.36479522647138596,0.579092159559835
full,0.36479522647138596,0.5804676753782668
full,0.3671819907784106,0.5804676753782668
full,0.3671819907784106,0.5818431911966988
full,0.3745050176295091,0.5818431911966988
full,0.3745050176295091,0.5832187070151307
full,0.3772172497965826,0.5832187070151307
full,0.3772172497965826,0.5845942228335625
full,0.380037971250339,0.5845942228335625
full,0.380037971250339,0.5859697386519945
full,0.3820450230539734,0.5859697386519945
full,0.3820450230539734,0.5873452544704264
full,0.38220775698399784,0.5873452544704264
full,0.38220775698399784,0.5887207702888583
full,0.382804448060754,0.5887207702888583
full,0.382804448060754,0.5900962861072903
full,0.38285869270409545,0.5900962861072903
full,0.38285869270409545,0.5914718019257221
full,0.3837808516409005,0.5914718019257221
full,0.3837808516409005,0.5928473177441541
full,0.3860591266612422,0.5928473177441541
full,0.3860591266612422,0.594222833562586
full,0.386493083807974,0.594222833562586
full,0.386493083807974,0.5955983493810179
full,0.3869270409547057,0.5955983493810179
full,0.3869270409547057,0.5969738651994498
full,0.3911038784919989,0.5969738651994498
full,0.3911038784919989,0.5983493810178817
full,0.39522647138595063,0.5983493810178817
full,0.39522647138595063,0.5997248968363136
full,0.3982099267697315,0.5997248968363136
full,0.3982099267697315,0.6011004126547456
full,0.39831841605641444,0.6011004126547456
full,0.39831841605641444,0.6024759284731774
full,0.4,0.6024759284731774
full,0.4,0.6038514442916093
full,0.4047192839707079,0.6038514442916093
full,0.4047192839707079,0.6066024759284732
full,0.4049362625440738,0.6066024759284732
full,0.4049362625440738,0.6079779917469051
full,0.40585842148087875,0.6079779917469051
full,0.40585842148087875,0.609353507565337
full,0.4075942500678058,0.609353507565337
full,0.4075942500678058,0.6107290233837689
full,0.4086248982912937,0.6107290233837689
full,0.4086248982912937,0.6121045392022009
full,0.41079468402495256,0.6121045392022009
full,0.41079468402495256,0.6134800550206327
full,0.41106590724165987,0.6134800550206327
full,0.41106590724165987,0.6148555708390646
full,0.4134526715486846,0.6148555708390646
full,0.4134526715486846,0.6162310866574966
full,0.41350691619202606,0.6162310866574966
full,0.41350691619202606,0.6176066024759285
full,0.4148630322755628,0.6176066024759285
full,0.4148630322755628,0.6189821182943603
full,0.41491727691890423,0.6189821182943603
full,0.41491727691890423,0.6203576341127923
full,0.4150257662055872,0.6203576341127923
full,0.4150257662055872,0.6217331499312242
full,0.4174125305126119,0.6217331499312242
full,0.4174125305126119,0.6231086657496562
full,0.41757526444263626,0.6231086657496562
full,0.41757526444263626,0.624484181568088
full,0.4176837537293192,0.624484181568088
full,0.4176837537293192,0.6258596973865199
full,0.42110116625983185,0.6258596973865199
full,0.42110116625983185,0.6272352132049519
full,0.4219148359099539,0.6272352132049519
full,0.4219148359099539,0.6286107290233838
full,0.4220233251966368,0.6286107290233838
full,0.4220233251966368,0.6299862448418156
full,0.4234879305668565,0.6299862448418156
full,0.4234879305668565,0.6313617606602476
full,0.4264713859506374,0.6313617606602476
full,0.4264713859506374,0.6327372764786795
full,0.42820721453756444,0.6327372764786795
full,0.42820721453756444,0.6341127922971114
full,0.42907512883102794,0.6341127922971114
full,0.42907512883102794,0.6354883081155434
full,0.4323840520748576,0.6354883081155434
full,0.4323840520748576,0.6368638239339752
full,0.43265527529156494,0.6368638239339752
full,0.43265527529156494,0.6382393397524071
full,0.43346894494168703,0.6382393397524071
full,0.43346894494168703,0.6396148555708391
full,0.4335231895850285,0.6396148555708391
full,0.4335231895850285,0.640990371389271
full,0.43466232709519936,0.640990371389271
full,0.43466232709519936,0.6423658872077029
full,0.43639815568212637,0.6423658872077029
full,0.43639815568212637,0.6437414030261348
full,0.4365608896121508,0.6437414030261348
full,0.4365608896121508,0.6451169188445667
full,0.4384052074857608,0.6451169188445667
full,0.4384052074857608,0.6464924346629987
full,0.4394901003525902,0.6464924346629987
full,0.4394901003525902,0.6478679504814305
full,0.4398698128559805,0.6478679504814305
full,0.4398698128559805,0.6492434662998624
full,0.440737727149444,0.6492434662998624
full,0.440737727149444,0.6506189821182944
full,0.44122592893951723,0.6506189821182944
full,0.44122592893951723,0.6519944979367263
full,0.4441551396799566,0.6519944979367263
full,0.4441551396799566,0.6533700137551581
full,0.4476267968538107,0.6533700137551581
full,0.4476267968538107,0.6547455295735901
full,0.4483862218605913,0.6547455295735901
full,0.4483862218605913,0.656121045392022
full,0.44854895579061566,0.656121045392022
full,0.44854895579061566,0.657496561210454
full,0.4491998915107133,0.657496561210454
full,0.4491998915107133,0.6588720770288858
full,0.44979658258746946,0.6588720770288858
full,0.44979658258746946,0.6602475928473177
full,0.45023053973420124,0.6602475928473177
full,0.45023053973420124,0.6616231086657497
full,0.4505560075942501,0.6616231086657497
full,0.4505560075942501,0.6629986244841816
full,0.4508814754542989,0.6629986244841816
full,0.4508814754542989,0.6643741403026134
full,0.45288852725793327,0.6643741403026134
full,0.45288852725793327,0.6657496561210454
full,0.45522104692161647,0.6657496561210454
full,0.45522104692161647,0.6671251719394773
full,0.4568483862218606,0.6671251719394773
full,0.4568483862218606,0.6685006877579092
full,0.45706536479522647,0.6685006877579092
full,0.45706536479522647,0.6698762035763411
full,0.47073501491727693,0.6698762035763411
full,0.47073501491727693,0.671251719394773
full,0.4725793327908869,0.671251719394773
full,0.4725793327908869,0.672627235213205
full,0.47317602386764307,0.672627235213205
full,0.47317602386764307,0.6740027510316369
full,0.4745321399511798,0.6740027510316369
full,0.4745321399511798,0.6753782668500687
full,0.4816381882289124,0.6753782668500687
full,0.4816381882289124,0.6767537826685007
full,0.4821806346623271,0.6767537826685007
full,0.4821806346623271,0.6781292984869326
full,0.48369948467588825,0.6781292984869326
full,0.48369948467588825,0.6795048143053645
full,0.4844046650393274,0.6795048143053645
full,0.4844046650393274,0.6808803301237965
full,0.4867371847030106,0.6808803301237965
full,0.4867371847030106,0.6822558459422283
full,0.48825603471657175,0.6822558459422283
full,0.48825603471657175,0.6836313617606602
full,0.49400596691076754,0.6836313617606602
full,0.49400596691076754,0.6850068775790922
full,0.4941144561974505,0.6850068775790922
full,0.4941144561974505,0.686382393397524
full,0.4947111472742067,0.686382393397524
full,0.4947111472742067,0.687757909215956
full,0.49492812584757256,0.687757909215956
full,0.49492812584757256,0.6891334250343879
full,0.4975318687279631,0.6891334250343879
full,0.4975318687279631,0.6918844566712518
full,0.49915920802820724,0.6918844566712518
full,0.49915920802820724,0.6932599724896836
full,0.4992676973148902,0.6932599724896836
full,0.4992676973148902,0.6946354883081155
full,0.5016002169785734,0.6946354883081155
full,0.5016002169785734,0.6960110041265475
full,0.5082180634662327,0.6960110041265475
full,0.5082180634662327,0.6973865199449794
full,0.5110930295633306,0.6973865199449794
full,0.5110930295633306,0.6987620357634112
full,0.5133713045836724,0.6987620357634112
full,0.5133713045836724,0.7001375515818432
full,0.51402224030377,0.7001375515818432
full,0.51402224030377,0.7015130674002751
full,0.5145104420938432,0.7015130674002751
full,0.5145104420938432,0.7028885832187071
full,0.5178736099810144,0.7028885832187071
full,0.5178736099810144,0.7042640990371389
full,0.5202603742880391,0.7042640990371389
full,0.5202603742880391,0.7056396148555708
full,0.5209655546514782,0.7056396148555708
full,0.5209655546514782,0.7083906464924347
full,0.5224844046650393,0.7083906464924347
full,0.5224844046650393,0.7097661623108665
full,0.5307838350962842,0.7097661623108665
full,0.5307838350962842,0.7111416781292985
full,0.5320314618931381,0.7111416781292985
full,0.5320314618931381,0.7125171939477304
full,0.5334418226200163,0.7125171939477304
full,0.5334418226200163,0.7138927097661623
full,0.5358285869270409,0.7138927097661623
full,0.5358285869270409,0.7152682255845942
full,0.5359913208570654,0.7152682255845942
full,0.5359913208570654,0.7166437414030261
full,0.5386493083807974,0.7166437414030261
full,0.5386493083807974,0.7180192572214581
full,0.539300244100895,0.7180192572214581
full,0.539300244100895,0.71939477303989
full,0.5404936262544073,0.71939477303989
full,0.5404936262544073,0.7207702888583218
full,0.5413072959045294,0.7207702888583218
full,0.5413072959045294,0.7221458046767538
full,0.5419582316246271,0.7221458046767538
full,0.5419582316246271,0.7235213204951857
full,0.5459723352318958,0.7235213204951857
full,0.5459723352318958,0.7248968363136176
full,0.5473284513154326,0.7248968363136176
full,0.5473284513154326,0.7262723521320495
full,0.5484675888256034,0.7262723521320495
full,0.5484675888256034,0.7276478679504814
full,0.5499864388391646,0.7276478679504814
full,0.5499864388391646,0.7290233837689133
full,0.5508543531326282,0.7290233837689133
full,0.5508543531326282,0.7303988995873453
full,0.5510170870626525,0.7303988995873453
full,0.5510170870626525,0.7317744154057771
full,0.553729319229726,0.7317744154057771
full,0.553729319229726,0.7331499312242091
full,0.5544887442365066,0.7331499312242091
full,0.5544887442365066,0.734525447042641
full,0.5586113371304584,0.734525447042641
full,0.5586113371304584,0.7359009628610729
full,0.5704366693788988,0.7359009628610729
full,0.5704366693788988,0.7372764786795049
full,0.5729319229726064,0.7372764786795049
full,0.5729319229726064,0.7386519944979367
full,0.5741253051261188,0.7386519944979367
full,0.5741253051261188,0.7400275103163686
full,0.5749389747762409,0.7400275103163686
full,0.5749389747762409,0.7414030261348006
full,0.5797125033902902,0.7414030261348006
full,0.5797125033902902,0.7427785419532325
full,0.5850284784377543,0.7427785419532325
full,0.5850284784377543,0.7441540577716643
full,0.5866558177379984,0.7441540577716643
full,0.5866558177379984,0.7455295735900963
full,0.5884458909682669,0.7455295735900963
full,0.5884458909682669,0.7469050894085282
full,0.5898020070518036,0.7469050894085282
full,0.5898020070518036,0.7482806052269602
full,0.5901274749118525,0.7482806052269602
full,0.5901274749118525,0.749656121045392
full,0.5902359641985354,0.749656121045392
full,0.5902359641985354,0.7510316368638239
full,0.6004882017900732,0.7510316368638239
full,0.6004882017900732,0.7524071526822559
full,0.6021697857336588,0.7524071526822559
full,0.6021697857336588,0.7537826685006878
full,0.6073230268510984,0.7537826685006878
full,0.6073230268510984,0.7551581843191196
full,0.6105777054515866,0.7551581843191196
full,0.6105777054515866,0.7565337001375516
full,0.6148630322755628,0.7565337001375516
full,0.6148630322755628,0.7579092159559835
full,0.6151885001356117,0.7579092159559835
full,0.6151885001356117,0.7592847317744154
full,0.6156224572823433,0.7592847317744154
full,0.6156224572823433,0.7606602475928473
full,0.6158936804990507,0.7606602475928473
full,0.6158936804990507,0.7620357634112792
full,0.6161106590724166,0.7620357634112792
full,0.6161106590724166,0.7634112792297112
full,0.618931380526173,0.7634112792297112
full,0.618931380526173,0.7647867950481431
full,0.6207214537564415,0.7647867950481431
full,0.6207214537564415,0.7661623108665749
full,0.6253322484404665,0.7661623108665749
full,0.6253322484404665,0.7675378266850069
full,0.6254407377271495,0.7675378266850069
full,0.6254407377271495,0.7689133425034388
full,0.6260374288039056,0.7689133425034388
full,0.6260374288039056,0.7702888583218707
full,0.6274477895307838,0.7702888583218707
full,0.6274477895307838,0.7716643741403026
full,0.628858150257662,0.7716643741403026
full,0.628858150257662,0.7730398899587345
full,0.6321670735014917,0.7730398899587345
full,0.6321670735014917,0.7744154057771664
full,0.6342283699484675,0.7744154057771664
full,0.6342283699484675,0.7757909215955984
full,0.6399783021426634,0.7757909215955984
full,0.6399783021426634,0.7771664374140302
full,0.6413886628695417,0.7771664374140302
full,0.6413886628695417,0.7785419532324622
full,0.6432329807431516,0.7785419532324622
full,0.6432329807431516,0.7799174690508941
full,0.643504203959859,0.7799174690508941
full,0.643504203959859,0.781292984869326
full,0.6450230539734201,0.781292984869326
full,0.6450230539734201,0.782668500687758
full,0.6464876593436398,0.782668500687758
full,0.6464876593436398,0.7840440165061898
full,0.6468673718470301,0.7840440165061898
full,0.6468673718470301,0.7854195323246217
full,0.6473013289937619,0.7854195323246217
full,0.6473013289937619,0.7867950481430537
full,0.6514781665310551,0.7867950481430537
full,0.6514781665310551,0.7881705639614855
full,0.6527257933279089,0.7881705639614855
full,0.6527257933279089,0.7895460797799174
full,0.6548955790615677,0.7895460797799174
full,0.6548955790615677,0.7909215955983494
full,0.6551125576349336,0.7909215955983494
full,0.6551125576349336,0.7922971114167813
full,0.658746948738812,0.7922971114167813
full,0.658746948738812,0.7936726272352133
full,0.6590181719555194,0.7936726272352133
full,0.6590181719555194,0.7950481430536451
full,0.6636289666395443,0.7950481430536451
full,0.6636289666395443,0.796423658872077
full,0.6670463791700569,0.796423658872077
full,0.6670463791700569,0.797799174690509
full,0.6700298345538378,0.797799174690509
full,0.6700298345538378,0.7991746905089409
full,0.6718199077841063,0.7991746905089409
full,0.6718199077841063,0.8005502063273727
full,0.6726335774342284,0.8005502063273727
full,0.6726335774342284,0.8019257221458047
full,0.6765934363981557,0.8019257221458047
full,0.6765934363981557,0.8033012379642366
full,0.6783835096284242,0.8033012379642366
full,0.6783835096284242,0.8046767537826685
full,0.6830485489557906,0.8046767537826685
full,0.6830485489557906,0.8060522696011004
full,0.6834282614591809,0.8060522696011004
full,0.6834282614591809,0.8074277854195323
full,0.6847301328993762,0.8074277854195323
full,0.6847301328993762,0.8088033012379643
full,0.6871711418497424,0.8088033012379643
full,0.6871711418497424,0.8101788170563962
full,0.6882560347165717,0.8101788170563962
full,0.6882560347165717,0.811554332874828
full,0.6897748847301329,0.811554332874828
full,0.6897748847301329,0.81292984869326
full,0.6915107133170599,0.81292984869326
full,0.6915107133170599,0.8143053645116919
full,0.6934092758340114,0.8143053645116919
full,0.6934092758340114,0.8156808803301238
full,0.6976946026579876,0.8156808803301238
full,0.6976946026579876,0.8170563961485557
full,0.6986167615947925,0.8170563961485557
full,0.6986167615947925,0.8184319119669876
full,0.6998643883916463,0.8184319119669876
full,0.6998643883916463,0.8198074277854195
full,0.7019256848386222,0.8198074277854195
full,0.7019256848386222,0.8211829436038515
full,0.7065364795226471,0.8211829436038515
full,0.7065364795226471,0.8225584594222833
full,0.711364252780038,0.8225584594222833
full,0.711364252780038,0.8239339752407153
full,0.7121236777868185,0.8239339752407153
full,0.7121236777868185,0.8253094910591472
full,0.7146731760238676,0.8253094910591472
full,0.7146731760238676,0.8266850068775791
full,0.7178736099810143,0.8266850068775791
full,0.7178736099810143,0.828060522696011
full,0.720368863574722,0.828060522696011
full,0.720368863574722,0.8294360385144429
full,0.7230810957417955,0.8294360385144429
full,0.7230810957417955,0.8308115543328748
full,0.7242202332519664,0.8308115543328748
full,0.7242202332519664,0.8321870701513068
full,0.7242744778953079,0.8321870701513068
full,0.7242744778953079,0.8335625859697386
full,0.7243829671819908,0.8335625859697386
full,0.7243829671819908,0.8349381017881705
full,0.7253051261187957,0.8349381017881705
full,0.7253051261187957,0.8363136176066025
full,0.7282885815025766,0.8363136176066025
full,0.7282885815025766,0.8376891334250344
full,0.7295362082994304,0.8376891334250344
full,0.7295362082994304,0.8390646492434664
full,0.7308380797396257,0.8390646492434664
full,0.7308380797396257,0.8404401650618982
full,0.7333875779766748,0.8404401650618982
full,0.7333875779766748,0.8418156808803301
full,0.7335503119066992,0.8418156808803301
full,0.7335503119066992,0.8431911966987621
full,0.7356658529970166,0.8431911966987621
full,0.7356658529970166,0.844566712517194
full,0.7382153512340657,0.844566712517194
full,0.7382153512340657,0.8459422283356258
full,0.7383238405207486,0.8459422283356258
full,0.7383238405207486,0.8473177441540578
full,0.7403851369677245,0.8473177441540578
full,0.7403851369677245,0.8486932599724897
full,0.7432601030648224,0.8486932599724897
full,0.7432601030648224,0.8500687757909215
full,0.7460808245185788,0.8500687757909215
full,0.7460808245185788,0.8514442916093535
full,0.7468402495253593,0.8514442916093535
full,0.7468402495253593,0.8528198074277854
full,0.7515052888527258,0.8528198074277854
full,0.7515052888527258,0.8555708390646493
full,0.7562245728234337,0.8555708390646493
full,0.7562245728234337,0.8569463548830811
full,0.7596962299972878,0.8569463548830811
full,0.7596962299972878,0.8583218707015131
full,0.7622457282343369,0.8583218707015131
full,0.7622457282343369,0.859697386519945
full,0.763873067534581,0.859697386519945
full,0.763873067534581,0.8610729023383769
full,0.7659343639815568,0.8610729023383769
full,0.7659343639815568,0.8624484181568088
full,0.7663683211282886,0.8624484181568088
full,0.7663683211282886,0.8638239339752407
full,0.7714673176023867,0.8638239339752407
full,0.7714673176023867,0.8651994497936726
full,0.7733658801193383,0.8651994497936726
full,0.7733658801193383,0.8665749656121046
full,0.773691347979387,0.8665749656121046
full,0.773691347979387,0.8679504814305364
full,0.7737998372660699,0.8679504814305364
full,0.7737998372660699,0.8693259972489684
full,0.7742337944128017,0.8693259972489684
full,0.7742337944128017,0.8707015130674003
full,0.7768917819365337,0.8707015130674003
full,0.7768917819365337,0.8720770288858322
full,0.7824247355573637,0.8720770288858322
full,0.7824247355573637,0.8734525447042641
full,0.7870355302413886,0.8734525447042641
full,0.7870355302413886,0.874828060522696
full,0.7884458909682669,0.874828060522696
full,0.7884458909682669,0.8762035763411279
full,0.7958231624627068,0.8762035763411279
full,0.7958231624627068,0.8775790921595599
full,0.7959858963927312,0.8775790921595599
full,0.7959858963927312,0.8789546079779917
full,0.7965283428261459,0.8789546079779917
full,0.7965283428261459,0.8803301237964236
full,0.802874966097098,0.8803301237964236
full,0.802874966097098,0.8817056396148556
full,0.8064008679142934,0.8817056396148556
full,0.8064008679142934,0.8830811554332875
full,0.8122050447518308,0.8830811554332875
full,0.8122050447518308,0.8844566712517193
full,0.8130729590452943,0.8844566712517193
full,0.8130729590452943,0.8858321870701513
full,0.8165988608624898,0.8858321870701513
full,0.8165988608624898,0.8872077028885832
full,0.8170328180092216,0.8872077028885832
full,0.8170328180092216,0.8885832187070152
full,0.8194195823162462,0.8885832187070152
full,0.8194195823162462,0.889958734525447
full,0.8221860591266612,0.889958734525447
full,0.8221860591266612,0.8913342503438789
full,0.8237049091402224,0.8913342503438789
full,0.8237049091402224,0.8927097661623109
full,0.8245728234336859,0.8927097661623109
full,0.8245728234336859,0.8940852819807428
full,0.826308652020613,0.8940852819807428
full,0.826308652020613,0.8954607977991746
full,0.8269053430973692,0.8954607977991746
full,0.8269053430973692,0.8968363136176066
full,0.8281529698942229,0.8968363136176066
full,0.8281529698942229,0.8982118294360385
full,0.8291836181177109,0.8982118294360385
full,0.8291836181177109,0.8995873452544704
full,0.8339571467317602,0.8995873452544704
full,0.8339571467317602,0.9009628610729024
full,0.8413344182262001,0.9009628610729024
full,0.8413344182262001,0.9023383768913342
full,0.8440466503932736,0.9023383768913342
full,0.8440466503932736,0.9037138927097662
full,0.8462164361269324,0.9037138927097662
full,0.8462164361269324,0.9050894085281981
full,0.8495253593707621,0.9050894085281981
full,0.8495253593707621,0.90646492434663
full,0.8565229183618118,0.90646492434663
full,0.8565229183618118,0.9078404401650619
full,0.8576078112286412,0.9078404401650619
full,0.8576078112286412,0.9092159559834938
full,0.8602115541090317,0.9092159559834938
full,0.8602115541090317,0.9105914718019257
full,0.8617846487659344,0.9105914718019257
full,0.8617846487659344,0.9119669876203577
full,0.8655275291564958,0.9119669876203577
full,0.8655275291564958,0.9133425034387895
full,0.8741524274477895,0.9133425034387895
full,0.8741524274477895,0.9147180192572214
full,0.8748576078112287,0.9147180192572214
full,0.8748576078112287,0.9160935350756534
full,0.8758882560347165,0.9160935350756534
full,0.8758882560347165,0.9174690508940853
full,0.8773528614049363,0.9174690508940853
full,0.8773528614049363,0.9188445667125172
full,0.8785462435584486,0.9188445667125172
full,0.8785462435584486,0.9202200825309491
full,0.8791971792785462,0.9202200825309491
full,0.8791971792785462,0.921595598349381
full,0.8798481149986439,0.921595598349381
full,0.8798481149986439,0.922971114167813
full,0.8817466775155953,0.922971114167813
full,0.8817466775155953,0.9243466299862448
full,0.8827773257390833,0.9243466299862448
full,0.8827773257390833,0.9257221458046767
full,0.8887442365066449,0.9257221458046767
full,0.8887442365066449,0.9270976616231087
full,0.8974776240846216,0.9270976616231087
full,0.8974776240846216,0.9284731774415406
full,0.8983997830214266,0.9284731774415406
full,0.8983997830214266,0.9298486932599724
full,0.9059940330892324,0.9298486932599724
full,0.9059940330892324,0.9312242090784044
full,0.913100081366965,0.9312242090784044
full,0.913100081366965,0.9325997248968363
full,0.9134797938703553,0.9325997248968363
full,0.9134797938703553,0.9339752407152683
full,0.9171684296175753,0.9339752407152683
full,0.9171684296175753,0.9353507565337001
full,0.9173311635475997,0.9353507565337001
full,0.9173311635475997,0.936726272352132
full,0.9181990778410632,0.936726272352132
full,0.9181990778410632,0.938101788170564
full,0.9186330349877949,0.938101788170564
full,0.9187415242744779,0.9394773039889959
full,0.9280173582858693,0.9394773039889959
full,0.9280173582858693,0.9408528198074277
full,0.9289937618660157,0.9408528198074277
full,0.9291022511526986,0.9408528198074277
full,0.9294277190127475,0.9408528198074277
full,0.9295904529427719,0.9422283356258597
full,0.9323026851098454,0.9422283356258597
full,0.9323026851098454,0.9436038514442916
full,0.9324111743965283,0.9436038514442916
full,0.9324111743965283,0.9449793672627235
full,0.9349064279902359,0.9449793672627235
full,0.9349064279902359,0.9463548830811555
full,0.9411988066178465,0.9463548830811555
full,0.9411988066178465,0.9477303988995873
full,0.9417954976946027,0.9477303988995873
full,0.9417954976946027,0.9491059147180193
full,0.9426091673447247,0.9491059147180193
full,0.9426634119880661,0.9504814305364512
full,0.9432058584214809,0.9504814305364512
full,0.9432058584214809,0.951856946354883
full,0.9516680227827502,0.951856946354883
full,0.9516680227827502,0.953232462173315
full,0.9518307567127746,0.953232462173315
full,0.9518307567127746,0.9546079779917469
full,0.9525359370762138,0.9546079779917469
full,0.9525359370762138,0.9559834938101788
full,0.953729319229726,0.9559834938101788
full,0.953729319229726,0.9573590096286108
full,0.9545429888798481,0.9573590096286108
full,0.9545429888798481,0.9587345254470426
full,0.9567670192568484,0.9587345254470426
full,0.9567670192568484,0.9601100412654745
full,0.9573637103336046,0.9601100412654745
full,0.9573637103336046,0.9614855570839065
full,0.9574721996202875,0.9614855570839065
full,0.9574721996202875,0.9628610729023384
full,0.9600759425006781,0.9628610729023384
full,0.9600759425006781,0.9642365887207703
full,0.9611608353675074,0.9642365887207703
full,0.9611608353675074,0.9669876203576341
full,0.9616490371575807,0.9669876203576341
full,0.9616490371575807,0.9683631361760661
full,0.9623542175210198,0.9683631361760661
full,0.9623542175210198,0.9697386519944979
full,0.9633306211011663,0.9697386519944979
full,0.9633306211011663,0.9711141678129298
full,0.9640900461079468,0.9711141678129298
full,0.9640900461079468,0.9724896836313618
full,0.965608896121508,0.9724896836313618
full,0.965608896121508,0.9738651994497937
full,0.9661513425549227,0.9738651994497937
full,0.9661513425549227,0.9752407152682255
full,0.9670192568483862,0.9752407152682255
full,0.9670192568483862,0.9766162310866575
full,0.9702739354488744,0.9766162310866575
full,0.9702739354488744,0.9779917469050894
full,0.971033360455655,0.9779917469050894
full,0.971033360455655,0.9793672627235214
full,0.9716300515324112,0.9793672627235214
full,0.9716300515324112,0.9807427785419532
full,0.9736913479793871,0.9807427785419532
full,0.9736913479793871,0.9821182943603851
full,0.9761866015730947,0.9821182943603851
full,0.9761866015730947,0.9834938101788171
full,0.9790615676701926,0.9834938101788171
full,0.9790615676701926,0.984869325997249
full,0.9836723623542175,0.984869325997249
full,0.9836723623542175,0.9862448418156808
full,0.9851912123677787,0.9862448418156808
full,0.9851912123677787,0.9876203576341128
full,0.9858421480878763,0.9876203576341128
full,0.9858421480878763,0.9889958734525447
full,0.9873609981014375,0.9889958734525447
full,0.9873609981014375,0.9903713892709766
full,0.9880661784648765,0.9903713892709766
full,0.9880661784648765,0.9917469050894085
full,0.9881746677515595,0.9917469050894085
full,0.9881746677515595,0.9931224209078404
full,0.9889883374016816,0.9931224209078404
full,0.9889883374016816,0.9944979367262724
full,0.9893680499050719,0.9944979367262724
full,0.9893680499050719,0.9958734525447043
full,0.9898020070518037,0.9958734525447043
full,0.9898020070518037,0.9972489683631361
full,0.9929481963656089,0.9972489683631361
full,0.9929481963656089,0.9986244841815681
full,0.9985353946297804,0.9986244841815681
full,0.9985353946297804,1.0
full,1.0,1.0
genetics,0.0,0.0
genetics,5.4244643341470026e-05,0.0
genetics,0.00016273393002441008,0.0
genetics,0.00016273393002441008,0.001375515818431912
genetics,0.00027122321670735016,0.001375515818431912
