gene,group,gwas_score
OR10A3,other,0.31162
OR10A6,other,0.094095
OR10G3,other,0.238548
OR10H1,other,0.051068
OR10H2,other,0.196569
OR10H3,other,0.045217
OR11G2,other,0.130742
OR2A4,other,0.122089
OR2AG2,other,0.037244
OR2AT4,other,0.082073
OR2M2,other,0.164321
OR2Z1,other,0.292346
OR4A47,other,0.049675
OR4A5,other,0.2313
OR4A8,other,0.358029
OR4B1,other,0.076745
OR4C12,other,0.109663
OR4C13,other,0.278683
OR4C15,other,0.195292
OR4C45,other,0.464374
OR4C46,other,0.095886
OR4D10,other,0.058941
OR4D11,other,0.055387
OR4X1,other,0.10155
OR4X2,other,0.104409
OR51B2,other,0.073921
OR51F1,other,0.041766
OR51M1,other,0.032569
OR51Q1,other,0.50208
OR52I2,other,0.111493
OR5AC1,other,0.043398
OR5AC2,other,0.04313
OR5AK2,other,0.355998
OR5AK3P,other,0.040035
OR5AR1,other,0.107817
OR5B12,other,0.10113
OR5B2,other,0.058708
OR5M11,other,0.031524
OR5M8,other,0.042106
OR6A2,other,0.034587
OR6C1,other,0.030565
OR6C2,other,0.398809
OR6C3,other,0.064683
OR6C75,other,0.045217
OR6C76,other,0.044956
OR6J1,other,0.149691
OR7A17,other,0.061567
OR7C2,other,0.215953
OR8B12,other,0.194699
OR8D1,other,0.076813
OR8D2,other,0.048826
OR9G1,other,0.34817
OR9K2,other,0.06366
ORC5,other,0.036878
ORM1,other,0.048809
ORM2,other,0.054408
ORMDL2,other,0.056367
ORMDL3,other,0.412955
OS9,other,0.365298
OSBPL8,other,0.133157
OSBPL9,other,0.348863
OSGIN2,other,0.421822
OSM,other,0.058535
OSMR,in_trials,0.76838
OSR1,other,0.443914
OSTC,other,0.04447
OSTF1,other,0.074519
OSTM1,other,0.54884
OSTN,other,0.42454
OTOGL,other,0.193058
OTOL1,other,0.313329
OTOP1,other,0.415848
OTOR,other,0.032104
OTUD3,other,0.763775
OTUD4,other,0.299334
OTUD6A,other,0.121956
OTULIN,other,0.675109
OTULINL,other,0.80723
OTX1,other,0.16113
OTX2,other,0.568317
OVCH1,other,0.12456
OVOL1,other,0.445331
OXCT1,other,0.399625
OXER1,other,0.079861
OXGR1,other,0.510772
OXR1,other,0.043838
OXTR,other,0.388134
P2RY10,other,0.592958
P2RY11,other,0.053916
P3H1,other,0.28651
P3H2,other,0.487211
P4HA2,other,0.661054
P4HA3,other,0.391327
P4HTM,other,0.039742
PA2G4,other,0.046514
PABPC4,other,0.044034
PABPC4L,other,0.483802
PACRG,other,0.198966
PACRGL,other,0.123158
PACSIN1,other,0.664038
PADI4,other,0.866045
PADI6,other,0.095642
PAFAH1B1,other,0.395238
PAG1,other,0.39145
PAH,in_trials,0.556331
PAK1,other,0.399625
PAK2,other,0.032495
PALLD,other,0.430838
PALM,other,0.136178
PALM2AKAP2,other,0.546764
PALMD,other,0.454737
PAM,other,0.6043
PAMR1,other,0.041449
PAN2,other,0.27612
PAN3,other,0.107462
PANK1,other,0.096445
PANK3,other,0.189297
PANK4,other,0.203832
PANX1,other,0.533212
PAPOLA,other,0.099899
PAPOLG,other,0.661366
PAPPA,other,0.605448
PAPPA2,other,0.520018
PAPSS1,other,0.066195
PAQR3,other,0.080815
PAQR5,other,0.532985
PARD3,other,0.170058
PARD3B,other,0.502036
PARK7,other,0.810581
PARM1,other,0.034544
PARN,other,0.574117
PARP1,in_trials,0.362149
PARP10,other,0.158402
PARPBP,other,0.041172
PATJ,other,0.689202
PAX6,other,0.423204
PAX7,other,0.393594
PAX8,other,0.044127
PAXIP1,other,0.33017
PBDC1,other,0.045283
PBK,other,0.047592
PBLD,other,0.393114
PBRM1,other,0.10797
PBX1,other,0.294666
PBX3,other,0.068743
PBXIP1,other,0.058075
PCARE,other,0.145316
PCBP3,other,0.342688
PCBP4,other,0.118765
PCCB,other,0.070722
PCDH1,other,0.030399
PCDH10,other,0.489976
PCDH12,other,0.054463
PCDH15,other,0.563188
PCDH18,other,0.355446
PCDH20,other,0.634349
PCDH7,other,0.336812
PCDH8,other,0.435787
PCK2,other,0.210017
PCLO,other,0.749074
PCMTD1,other,0.178717
PCNA,other,0.08102
PCNP,other,0.066705
PCNX2,other,0.432819
PCOLCE,other,0.093285
PCP4,other,0.484188
PCP4L1,other,0.211392
PCSK2,other,0.621689
PCSK5,other,0.641529
PCSK6,other,0.288969
PCSK7,other,0.067996
PCYOX1L,other,0.459421
PCYT1A,other,0.267236
PDCD1,approved,0.665909
PDCD10,other,0.42454
PDCD11,other,0.174086
PDCD1LG2,other,0.039539
PDCD4,other,0.156416
PDCD5,other,0.431575
PDCL3,other,0.06513
PDE10A,approved,0.718234
PDE1A,in_trials,0.52276
PDE1B,in_trials,0.417594
PDE1C,in_trials,0.036162
PDE2A,in_trials,0.415663
PDE4A,approved,0.361036
PDE4B,approved,0.551629
PDE4C,approved,0.126529
PDE4D,approved,0.622464
PDE4DIP,other,0.511482
PDE7A,in_trials,0.385983
PDE7B,in_trials,0.500221
PDE8A,in_trials,0.622141
PDE8B,in_trials,0.749302
PDE9A,in_trials,0.035429
PDGFA,other,0.06713
PDGFB,other,0.78549
PDGFC,other,0.325744
PDGFD,other,0.504244
PDGFRA,approved,0.0499
PDHB,other,0.490402
PDHX,other,0.05673
PDIA2,other,0.064089
PDIA3,other,0.375038
PDIA5,other,0.074622
PDIA6,other,0.356629
PDIK1L,other,0.168474
PDK1,other,0.506252
PDLIM4,other,0.362978
PDP2,other,0.073319
PDS5B,other,0.03856
PDSS1,other,0.312296
PDZD11,other,0.039633
PDZD8,other,0.439931
PDZRN3,other,0.674843
PEA15,other,0.031474
PEAK1,other,0.105811
PECR,other,0.039629
PEDS1,other,0.044063
PELI2,other,0.505885
PELO,other,0.345673
PEMT,other,0.294179
PENK,other,0.036338
PEPD,other,0.14294
PER3,other,0.520766
PERP,other,0.121375
PEX10,other,0.195292
PEX13,other,0.521967
PEX14,other,0.395866
PEX3,other,0.18963
PFDN1,other,0.059204
PFDN4,other,0.33048
PFKFB3,other,0.520478
PFKL,other,0.261708
PFKM,other,0.084351
PFKP,other,0.442841
PFN4,other,0.060955
PGAP3,other,0.286914
PGBD2,other,0.337082
PGBD5,other,0.536759
PGD,other,0.232986
PGGT1B,other,0.055839
PGM1,other,0.662736
PGM3,other,0.250295
PGR,approved,0.537982
PGRMC2,other,0.479052
PGS1,other,0.031114
PHACTR1,other,0.357802
PHACTR2,other,0.388137
PHACTR3,other,0.468256
PHACTR4,other,0.121648
PHB1,other,0.368381
PHB2,other,0.030959
PHC1,other,0.362228
PHC3,other,0.181771
PHETA1,other,0.131625
PHF1,other,0.183746
PHF12,other,0.078474
PHF19,other,0.654591
PHF2,other,0.202338
PHF20L1,other,0.412647
PHF24,other,0.061567
PHF3,other,0.513089
PHGDH,other,0.78072
PHIP,other,0.441497
PHKB,other,0.122041
PHKG1,other,0.059574
PHLDA1,other,0.257814
PHLDB1,other,0.676978
PHLDB2,other,0.485062
PHLPP1,other,0.048492
PHLPP2,other,0.111823
PHOSPHO1,other,0.092349
PHOX2A,other,0.053347
PHOX2B,other,0.207993
PHPT1,other,0.062777
PHRF1,other,0.117643
PHTF1,other,0.732341
PHTF2,other,0.482267
PHYH,other,0.229399
PHYKPL,other,0.582353
PIEZO1,other,0.453893
PIGC,other,0.096396
PIGF,other,0.035641
PIGH,other,0.039077
PIGW,other,0.041064
PIGX,other,0.508813
PIGY,other,0.035069
PIH1D2,other,0.032269
PIK3C2B,other,0.429443
PIK3C2G,other,0.066073
PIK3CA,approved,0.404099
PIK3CB,in_trials,0.416122
PIK3R1,in_trials,0.531554
PIK3R3,in_trials,0.041118
PIK3R5,in_trials,0.646704
PIK3R6,other,0.043374
PIKFYVE,in_trials,0.059702
PILRA,other,0.043373
PIM1,in_trials,0.034395
PIM3,in_trials,0.206662
PIP4K2A,other,0.704712
PIP4K2C,other,0.049008
PIP5K1B,other,0.052734
PITHD1,other,0.032321
PITPNA,other,0.262854
PITPNB,other,0.269951
PITPNM2,other,0.228465
PITRM1,other,0.058469
PITX1,other,0.378151
PITX2,other,0.483986
PITX3,other,0.039168
PIWIL4,other,0.075137
PJA2,other,0.460635
PKD1,other,0.107847
PKD1L1,other,0.047083
PKD1L2,other,0.050552
PKD2L2,other,0.586331
PKIA,other,0.474269
PKIB,other,0.467009
PKIG,other,0.31001
PKLR,other,0.060736
PKN1,other,0.263108
PKN2,other,0.329164
PKN3,other,0.045287
PKNOX2,other,0.502333
PKP2,other,0.543612
PLA2G2C,other,0.400716
PLA2G2E,other,0.103167
PLA2G2F,other,0.032391
PLA2G3,other,0.380202
PLA2G4A,other,0.47846
PLA2G6,other,0.305836
PLAA,other,0.073808
PLAC8,other,0.308115
PLAC9,other,0.063135
PLAGL2,other,0.398232
PLAT,in_trials,0.041583
PLAU,other,0.792813
PLB1,other,0.113702
PLBD1,other,0.396244
PLCB1,other,0.430824
PLCB3,other,0.054395
PLCB4,other,0.169472
PLCD3,other,0.033589
PLCD4,other,0.05114
PLCG2,other,0.806546
PLCH2,other,0.280257
PLCL1,other,0.759913
PLCL2,other,0.852561
PLCXD3,other,0.519658
PLD1,other,0.059591
PLD2,other,0.396
PLD3,other,0.074482
PLD4,other,0.715366
PLEC,other,0.039838
PLEK,other,0.504557
PLEKHA1,other,0.705532
PLEKHA5,other,0.48932
PLEKHB2,other,0.041918
PLEKHG1,other,0.485797
PLEKHG5,other,0.046234
PLEKHG6,other,0.13311
PLEKHG7,other,0.483538
PLEKHH2,other,0.441389
PLEKHH3,other,0.047767
PLEKHM1,other,0.163969
PLEKHO1,other,0.077507
PLEKHS1,other,0.122539
PLET1,other,0.425748
PLG,in_trials,0.135916
PLGRKT,other,0.555696
PLIN3,other,0.393114
PLK2,other,0.278847
PLOD1,other,0.149983
PLPP1,other,0.402909
PLPP3,other,0.035283
PLPP6,other,0.039741
PLPPR1,other,0.415292
PLPPR3,other,0.04004
PLPPR4,other,0.081049
PLSCR1,other,0.081406
PLSCR2,other,0.073027
PLSCR5,other,0.339033
PLVAP,other,0.153472
PLXNA2,other,0.494833
PLXNA4,other,0.714171
PLXNB2,other,0.400175
PLXNB3,other,0.094386
PLXNC1,other,0.759259
PMAIP1,other,0.523351
PMCH,other,0.050099
PMEL,other,0.141535
PMFBP1,other,0.368199
PMM1,other,0.031121
PMM2,other,0.131419
PMP2,other,0.138125
PMP22,other,0.3454
PMPCA,other,0.124414
PMVK,other,0.503336
PNISR,other,0.040776
PNKD,other,0.096432
PNLIP,other,0.043398
PNMA2,other,0.119318
PNMT,other,0.098138
PNO1,other,0.174571
PNOC,other,0.401223
PNPLA1,other,0.577242
PNPLA8,other,0.076248
PNPO,other,0.174775
PNPT1,other,0.458622
POC1A,other,0.055221
POC1B,other,0.032269
PODXL,other,0.380946
POF1B,other,0.566222
POFUT1,other,0.036098
POGK,other,0.385157
POGLUT1,other,0.080856
POGLUT2,other,0.041749
POGLUT3,other,0.157334
POLB,other,0.149714
POLE2,approved,0.054535
POLE3,approved,0.038942
POLI,other,0.759917
POLL,other,0.034849
POLR1A,other,0.076457
POLR1F,other,0.244958
POLR2B,other,0.050518
POLR2C,other,0.032775
POLR2E,other,0.060219
POLR2K,other,0.041758
POLR2L,other,0.078361
POLR2M,other,0.146476
POLR3E,other,0.036132
POLR3G,other,0.064466
POLR3H,other,0.157376
POM121C,other,0.261823
POM121L12,other,0.551338
POMC,other,0.710138
POMGNT2,other,0.426563
POMK,other,0.352299
PON1,other,0.569733
PON2,other,0.053826
PON3,other,0.216966
POP4,other,0.050695
POP7,other,0.071783
POPDC3,other,0.060882
POSTN,other,0.611915
POT1,other,0.156938
POTEA,other,0.33933
POU1F1,other,0.055888
POU2AF1,other,0.390614
POU2F3,other,0.633603
POU3F1,other,0.483249
POU3F3,other,0.396552
POU4F1,other,0.084053
POU5F1B,other,0.690803
POU5F2,other,0.038711
PP2D1,other,0.060411
PPA2,other,0.115803
PPAN,other,0.076655
PPARD,in_trials,0.647291
PPARG,approved,0.622079
PPARGC1A,other,0.537503
PPARGC1B,other,0.369148
PPCDC,other,0.324143
PPCS,other,0.034834
PPDPFL,other,0.576324
PPEF2,other,0.417542
PPFIA1,other,0.450328
PPFIA2,other,0.420708
PPFIBP1,other,0.281345
PPFIBP2,other,0.041558
PPHLN1,other,0.42102
PPIAL4A,other,0.063662
PPIAL4C,other,0.057357
PPIAL4G,other,0.11466
PPIF,other,0.179969
PPIL2,other,0.030553
PPIL3,other,0.504061
PPIP5K2,other,0.041239
PPM1F,other,0.055629
PPM1G,other,0.209796
PPM1L,other,0.451831
PPP1R12A,other,0.183925
PPP1R12B,other,0.036132
PPP1R14B,other,0.114752
PPP1R15B,other,0.038445
PPP1R16B,other,0.031536
PPP1R17,other,0.11308
PPP1R1C,other,0.041015
PPP1R26,other,0.192633
PPP1R2B,other,0.108375
PPP1R35,other,0.031
PPP1R36,other,0.043398
PPP1R3B,other,0.731515
PPP1R3C,other,0.195167
PPP1R3D,other,0.223713
PPP1R42,other,0.067317
PPP1R9A,other,0.58654
PPP2R1B,other,0.06359
PPP2R2A,other,0.58101
PPP2R2B,other,0.49243
PPP2R2C,other,0.575643
PPP2R2D,other,0.292248
PPP2R3A,other,0.629242
PPP2R3C,other,0.485769
PPP2R5C,other,0.335167
PPP3R1,other,0.20439
PPP3R2,other,0.080676
PPP4R1,other,0.077425
PPP4R3B,other,0.419569
PPP5C,in_trials,0.675015
PPP6C,other,0.052927
PPP6R1,other,0.123728
PPWD1,other,0.046297
PRAG1,other,0.677853
PRCC,other,0.155107
PRCP,other,0.07136
PRDM1,other,0.814464
PRDM11,other,0.704122
PRDM13,other,0.044287
PRDM14,other,0.183831
PRDM16,other,0.6455
PRDM2,other,0.049228
PRDM4,other,0.043856
PRDM5,other,0.478542
PRDM7,other,0.039511
PRDM8,other,0.038252
PRDX1,other,0.069749
PRDX5,other,0.238504
PRDX6,other,0.517287
PRELID2,other,0.114625
PREP,other,0.522063
PREX1,other,0.612704
PREX2,other,0.050828
PRF1,other,0.610643
PRICKLE1,other,0.516479
PRICKLE2,other,0.368783
PRIM2,approved,0.371326
PRIMA1,other,0.167028
PRIMPOL,other,0.145009
PRKAA1,in_trials,0.089383
PRKAA2,in_trials,0.40481
PRKAB1,in_trials,0.606816
PRKAB2,in_trials,0.152339
PRKACG,other,0.035574
PRKAG2,in_trials,0.562085
PRKAR1B,other,0.519987
PRKCB,approved,0.849435
PRKCE,approved,0.607646
PRKCQ,approved,0.859869
PRKCZ,approved,0.517803
PRKD1,approved,0.552544
PRKD2,other,0.470582
PRKDC,in_trials,0.41559
PRKG1,other,0.639917
PRKG2,other,0.040945
PRKN,other,0.547366
PRKRA,other,0.61467
PRKX,other,0.542596
PRL,other,0.638104
PRM1,other,0.563269
PRM2,other,0.409609
PRM3,other,0.431397
PRMT6,other,0.440292
PRMT8,other,0.387452
PROK2,other,0.348579
PROM1,other,0.406607
PRORP,other,0.582801
PROS1,other,0.10398
PROX1,other,0.62804
PROZ,other,0.038489
PRPF18,other,0.13844
PRPF3,other,0.240931
PRPF40A,other,0.433188
PRPS1L1,other,0.485272
PRPS2,other,0.424936
PRR11,other,0.267229
PRR12,other,0.086278
PRR14,other,0.10766
PRR15,other,0.170698
PRR15L,other,0.46026
PRR16,other,0.686355
PRR18,other,0.069062
PRR5L,other,0.795221
PRR9,other,0.306171
PRRC1,other,0.030919
PRRT4,other,0.239367
PRRX1,other,0.134293
PRSS12,other,0.081279
PRSS36,other,0.123019
PRSS37,other,0.034964
PRSS53,other,0.374029
PRSS55,other,0.596475
PRSS57,other,0.136178
PRTN3,other,0.258813
PRUNE1,other,0.152748
PRUNE2,other,0.057964
PRXL2A,other,0.060908
PRXL2B,other,0.584652
PRXL2C,other,0.355718
PSAPL1,other,0.180109
PSAT1,other,0.361088
PSD3,other,0.608247
PSD4,other,0.465065
PSEN2,in_trials,0.048194
PSIP1,other,0.132006
PSMA6,approved,0.570342
PSMA7,approved,0.047819
PSMA8,approved,0.076081
PSMB6,approved,0.210333
PSMB7,approved,0.298128
PSMC1,approved,0.062603
PSMC3IP,other,0.095051
PSMD14,approved,0.280098
PSMD3,approved,0.229401
PSMD5,other,0.544349
PSMD6,approved,0.041042
PSMD7,approved,0.488053
PSMG1,other,0.240418
PSMG2,other,0.231642
PSMG3,other,0.052603
PSMG4,other,0.035796
PSTPIP1,other,0.606526
PTAR1,other,0.043856
PTBP2,other,0.346945
PTCD3,other,0.436703
PTEN,other,0.393782
PTGDS,other,0.054113
PTGER1,other,0.037102
PTGER3,approved,0.383712
PTGER4,in_trials,0.692211
PTGES3,other,0.330439
PTGFRN,other,0.04625
PTGIR,in_trials,0.618163
PTGIS,other,0.482267
PTGR1,other,0.384284
PTGS2,approved,0.053548
PTH1R,in_trials,0.046797
PTH2R,other,0.278053
PTHLH,other,0.048628
PTK2,in_trials,0.040954
PTMS,other,0.040612
PTN,other,0.560647
PTP4A1,other,0.317304
PTP4A3,other,0.460996
PTPA,other,0.371899
PTPDC1,other,0.457974
PTPN1,other,0.591336
PTPN11,other,0.83308
PTPN2,other,0.823661
PTPN20,other,0.096116
PTPN22,other,0.918162
PTPN23,other,0.044487
PTPN4,other,0.039444
PTPRB,other,0.406709
PTPRC,other,0.813455
PTPRD,other,0.575849
PTPRE,other,0.549658
PTPRG,other,0.667333
PTPRJ,other,0.361379
PTPRK,other,0.702838
PTPRM,other,0.650229
PTPRN2,other,0.588951
PTPRR,other,0.52276
PTPRT,other,0.114613
PTPRU,other,0.280239
PTRH2,other,0.035093
PTRHD1,other,0.13519
PTS,other,0.13675
PTTG1,other,0.351987
PTTG2,other,0.138319
PTX3,other,0.079508
PUM2,other,0.349053
PUM3,other,0.419301
PURG,other,0.39071
PUS10,other,0.75508
PUSL1,other,0.560665
PVALB,other,0.369363
PVR,other,0.450785
PVRIG,other,0.119006
PWP1,other,0.037159
PWP2,other,0.235456
PWWP3A,other,0.462912
PXDNL,other,0.29217
PXK,other,0.576899
PXT1,other,0.43331
PXYLP1,other,0.134645
PYDC1,other,0.033653
PYGO2,other,0.128407
PYHIN1,other,0.392349
PYM1,other,0.03281
PYURF,other,0.035069
QKI,other,0.248524
QRFPR,other,0.668137
QRICH1,other,0.065274
QSOX1,other,0.058865
R3HDM2,other,0.083932
R3HDM4,other,0.052658
RAB11A,other,0.111273
RAB11FIP2,other,0.258961
RAB11FIP4,other,0.123366
RAB12,other,0.316544
RAB1A,other,0.421819
RAB22A,other,0.053021
RAB28,other,0.354358
RAB2A,other,0.610194
RAB38,other,0.431751
RAB39B,other,0.036014
RAB3A,other,0.032341
RAB3C,other,0.449456
RAB3GAP2,other,0.049745
RAB41,other,0.042144
RAB44,other,0.412565
RAB4B,other,0.174162
RAB5A,other,0.203784
RAB5B,other,0.561642
RAB5C,other,0.472178
RAB6A,other,0.388612
RABEPK,other,0.04483
RABGAP1,other,0.031443
RABGAP1L,other,0.217987
RABL3,other,0.42102
RAC1,other,0.0659
RACGAP1,other,0.430053
RAD17,other,0.174576
RAD50,other,0.258347
RAD51AP2,other,0.208769
RAD51B,other,0.688603
RAD51D,other,0.043419
RAD52,other,0.273907
RAD54B,other,0.051448
RAD54L2,other,0.044379
RADIL,other,0.040934
RAET1L,other,0.246951
RAF1,in_trials,0.038162
RAG1,other,0.031041
RAI1,other,0.411905
RAI14,other,0.395866
RALBP1,other,0.121626
RALGPS1,other,0.045455
RALGPS2,other,0.426635
RALY,other,0.182676
RALYL,other,0.396262
RAMACL,other,0.073022
RAMP3,in_trials,0.355074
RAN,other,0.360473
RANBP2,other,0.464973
RANBP3L,other,0.034676
RANBP6,other,0.589031
RAP1A,other,0.041593
RAP1B,other,0.276887
RAP2A,other,0.403908
RAP2B,other,0.400324
RAPGEF1,other,0.173491
RAPGEF2,other,0.484188
RAPGEF3,other,0.390243
RAPGEF4,other,0.398319
RAPGEF5,other,0.669957
RAPGEF6,other,0.617996
RARS1,other,0.059849
RASA2,other,0.570436
RASA3,other,0.222371
RASEF,other,0.513018
RASGEF1A,other,0.650826
RASGRF1,other,0.398348
RASGRP1,other,0.839616
RASGRP3,other,0.726633
RASIP1,other,0.507494
RASL11A,other,0.03124
RASSF10,other,0.290405
RASSF3,other,0.388612
RASSF4,other,0.390299
RASSF5,other,0.047805
RASSF7,other,0.054816
RASSF9,other,0.228335
RAVER1,other,0.301395
RAVER2,other,0.583216
RB1CC1,other,0.050817
RBBP6,other,0.057035
RBFOX1,other,0.731586
RBFOX2,other,0.289621
RBFOX3,other,0.323188
RBKS,other,0.38572
RBL2,other,0.036857
RBM12B,other,0.040211
RBM15B,other,0.043424
RBM17,other,0.680954
RBM20,other,0.09919
RBM24,other,0.036784
RBM25,other,0.03482
RBM26,other,0.252604
RBM33,other,0.410955
RBM34,other,0.056856
RBM43,other,0.114792
RBM46,other,0.150779
RBM47,other,0.39145
RBM5,other,0.060718
RBM6,other,0.062483
RBMS1,other,0.057916
RBMS2,other,0.225204
RBMS3,other,0.67037
RBMXL2,other,0.051664
RBP3,other,0.060134
RBPJ,other,0.565697
RCAN1,other,0.377846
RCAN2,other,0.404099
RCC1,other,0.548236
RCC1L,other,0.039869
RCC2,other,0.054463
RCHY1,other,0.183945
RCN1,other,0.175847
RCOR1,other,0.504025
RCSD1,other,0.037396
RCVRN,other,0.045433
RDH11,other,0.455279
RDH12,other,0.519589
RDH14,other,0.030399
RDH5,other,0.110179
RDX,other,0.052483
REC8,other,0.072561
REEP2,other,0.036098
REG1A,other,0.057782
REG1B,other,0.049679
REG3A,other,0.381973
REG4,other,0.457024
REL,other,0.722417
RELA,other,0.073921
RELT,other,0.407467
RENBP,other,0.265991
REP15,other,0.04096
REPS2,other,0.433613
RERE,other,0.616389
RERGL,other,0.448811
REST,other,0.041749
RETNLB,other,0.494344
RETREG1,other,0.058007
RETREG3,other,0.081443
REV1,other,0.198906
REV3L,other,0.649603
REXO2,other,0.072131
RFC2,other,0.180709
RFC3,other,0.523553
RFESD,other,0.522464
RFFL,other,0.033274
RFK,other,0.079012
RFLNA,other,0.171545
RFT1,other,0.538942
RFTN2,other,0.172279
RFWD3,other,0.635739
RFX3,other,0.373061
RFX4,other,0.484188
RFX7,other,0.548099
RGL3,other,0.502576
RGMB,other,0.345673
RGPD4,other,0.419246
RGR,other,0.077947
RGS1,other,0.799612
RGS12,other,0.030548
RGS13,other,0.543418
RGS14,other,0.703102
RGS16,other,0.033123
RGS18,other,0.345673
RGS19,other,0.097007
RGS2,other,0.058368
RGS22,other,0.30092
RGS3,other,0.423737
RGS4,other,0.461029
RGS6,other,0.391037
RGS7,other,0.471893
RGS8,other,0.42102
RGSL1,other,0.032828
RHBG,other,0.520251
RHCE,other,0.401678
RHD,in_trials,0.394089
RHEB,other,0.070031
RHO,other,0.038489
RHOA,other,0.109414
RHOB,other,0.069062
RHOBTB1,other,0.045523
RHOBTB3,other,0.472255
RHOH,other,0.298506
RHOJ,other,0.446554
RHOU,other,0.615173
RHPN1,other,0.044206
RHPN2,other,0.493455
RIC8B,other,0.057745
RICTOR,other,0.038227
RILPL2,other,0.055171
RIMBP3C,other,0.0683
RIMKLA,other,0.406317
RIN3,other,0.701372
RIOK2,other,0.423791
RIPK2,other,0.557663
RIPK4,other,0.065202
RIPOR1,other,0.088002
RIPOR2,other,0.578114
RIPPLY2,other,0.040889
RIT1,other,0.111684
RIT2,other,0.377249
RLN1,other,0.077519
RLN2,other,0.031207
RMDN2,other,0.336129
RMI1,other,0.076795
RMI2,other,0.642235
RMND1,other,0.089956
RNASEH2B,other,0.39801
RNASEH2C,other,0.224986
RNASEL,other,0.420095
RNASET2,other,0.852096
RND3,other,0.447189
RNF103,other,0.036142
RNF113B,other,0.033213
RNF114,other,0.523801
RNF123,other,0.267776
RNF13,other,0.032791
RNF133,other,0.13392
RNF135,other,0.25323
RNF141,other,0.136894
RNF144A,other,0.525332
RNF145,other,0.59689
RNF146,other,0.073896
RNF148,other,0.13392
RNF149,other,0.133094
RNF166,other,0.118837
RNF175,other,0.11421
RNF185,other,0.046664
RNF186,other,0.758573
RNF19A,other,0.273518
RNF2,other,0.121332
RNF212B,other,0.347921
RNF215,other,0.173111
RNF216,other,0.499133
RNF217,other,0.488963
RNF220,other,0.267967
RNF32,other,0.417633
RNF40,other,0.126202
RNF8,other,0.056611
RNFT1,other,0.405351
RNGTT,other,0.055724
RNH1,other,0.16414
RNLS,other,0.58836
RNPC3,other,0.045099
ROBO1,other,0.468716
ROBO2,other,0.519222
ROCK2,approved,0.320052
ROPN1,other,0.437333
ROR2,other,0.618979
RORA,other,0.664163
RORB,other,0.345673
RORC,other,0.727353
RP1,other,0.595344
RP1L1,other,0.462565
RP9,other,0.06156
RPA1,other,0.053255
RPAP1,other,0.416738
RPEL1,other,0.031227
RPGRIP1,other,0.438588
RPGRIP1L,other,0.545114
RPH3A,other,0.627489
RPIA,other,0.459864
RPL10A,in_trials,0.061328
RPL10L,other,0.153734
RPL11,in_trials,0.374799
RPL14,in_trials,0.040895
RPL15,in_trials,0.091048
RPL18,in_trials,0.047849
RPL21,in_trials,0.040563
RPL22L1,other,0.103924
RPL24,in_trials,0.056022
RPL26L1,other,0.061978
RPL3,in_trials,0.369549
RPL31,in_trials,0.110552
RPL35,in_trials,0.093925
RPL36AL,other,0.099649
RPL37,in_trials,0.039732
RPL37A,in_trials,0.053573
RPL5,in_trials,0.104668
RPL6,in_trials,0.531381
RPL9,in_trials,0.03149
RPLP1,in_trials,0.605891
RPN1,other,0.061862
RPP14,other,0.093352
RPP25,other,0.033049
RPP38,other,0.032134
RPRD2,other,0.567428
RPRM,other,0.533257
RPS10,in_trials,0.514634
RPS20,in_trials,0.03127
RPS23,in_trials,0.592414
RPS26,in_trials,0.667196
RPS27L,other,0.034428
RPS29,in_trials,0.479634
RPS6,in_trials,0.196635
RPS6KA2,other,0.479164
RPS6KA4,other,0.423631
RPS6KA5,other,0.325671
RPS6KB1,other,0.237914
RPS6KC1,other,0.24782
RPS9,in_trials,0.475121
RPSA,in_trials,0.038177
RPSA2,other,0.046836
RPTN,other,0.697403
RPUSD4,other,0.042192
RRAD,other,0.03072
RRAGA,other,0.112821
RRAS2,other,0.322164
RRBP1,other,0.443349
RREB1,other,0.702777
RRM1,approved,0.23383
RRM2B,approved,0.092384
RRP15,other,0.47338
RSAD2,other,0.113347
RSBN1,other,0.405848
RSPH10B2,other,0.038779
RSPH3,other,0.421756
RSPO2,other,0.067891
RSPO3,other,0.734835
RSRC1,other,0.394166
RSRP1,other,0.478528
RTEL1,other,0.525588
RTEL1-TNFRSF6B,other,0.063402
RTF1,other,0.21026
RTKN2,other,0.822171
RTL1,other,0.279001
RTL3,other,0.087497
RTL6,other,0.314705
RTN1,other,0.439967
RTN4,in_trials,0.104818
RTN4RL2,other,0.036303
RTP2,other,0.098118
RTP4,other,0.073059
RTP5,other,0.279116
RTRAF,other,0.510016
RTTN,other,0.057443
RUBCNL,other,0.471148
RUFY1,other,0.041929
RUFY4,other,0.076848
RUNDC3B,other,0.038936
RUNX1,other,0.838066
RUNX3,other,0.850244
RUSC2,other,0.036543
RUVBL1,other,0.248975
RWDD1,other,0.367795
RWDD2A,other,0.085806
RWDD3,other,0.256738
RWDD4,other,0.124594
RXRG,approved,0.048711
RYBP,other,0.743081
RYK,other,0.05513
RYR2,other,0.426527
S100A1,other,0.259685
S100A10,other,0.052753
S100A11,other,0.330685
S100A13,other,0.126077
S100A14,other,0.030757
S100A3,other,0.037487
S100A4,other,0.044422
S100A5,other,0.054746
S100A6,other,0.068933
S100A7,other,0.131623
S100A7A,other,0.063271
S100P,other,0.093854
S100Z,other,0.416122
S1PR3,approved,0.440292
S1PR4,approved,0.459458
S1PR5,approved,0.057769
