perm,genetic,genetic+observational,genetic+perturbational,full
366,0.5198843153209209,0.49844845961167217,0.5029690007817611,0.4925791253848977
367,0.5086353802709042,0.5090257183426666,0.5061771725777373,0.5072734249110546
368,0.5115502321351649,0.5264518100161139,0.5106833867802613,0.5148193972462866
369,0.507322723719268,0.5068591553789946,0.5124824263309881,0.5114264745768119
370,0.4893578710572919,0.5037056749469518,0.4839366454474386,0.4906606997558991
371,0.5374945037412849,0.5268643724373394,0.5500775060227509,0.5358573684966256
372,0.49922447709759254,0.4826985912347038,0.5144723432090493,0.5003382951227684
373,0.46902500039885764,0.4740837122481214,0.4691343033551907,0.4716287911421688
374,0.4851654461621914,0.5006567271334896,0.5003861580433638,0.5123317059940331
375,0.4627286810574514,0.47474862394103284,0.47738172274605534,0.48288145949999206
376,0.47924580800587124,0.49790636417300854,0.4846553391087924,0.4925462914213693
377,0.521912682078527,0.5248972702180954,0.49784238740247927,0.5045421752101981
378,0.49987624244164713,0.5057045581454713,0.4952786260150927,0.503027920037014
379,0.525366741651909,0.5176019400437147,0.5322777963911358,0.521491296925605
380,0.5387707206560411,0.5095720416726496,0.5306207820801225,0.5099485314060531
381,0.483287002026197,0.4974184974233794,0.4878649946553072,0.5044519536048756
382,0.5197643070246812,0.5078641490770434,0.5022365066449689,0.48915416646723775
383,0.4812620175816461,0.49922924743534525,0.5240038290336476,0.5165332407983536
384,0.49750674069465056,0.49120391199604335,0.5120362641395044,0.5135444247674661
385,0.513622967820163,0.5215047623605993,0.5051022671070055,0.5102595287097752
386,0.4926248823369869,0.4723749900285582,0.4867531230555688,0.4814971202476109
387,0.4964350739482124,0.5186325084956684,0.49088940474481085,0.5054409451331386
388,0.4941041816238294,0.5236861947382696,0.49645705898307246,0.522281912602307
389,0.5052168828475246,0.5057618979243447,0.49907144338614207,0.49669482601828363
390,0.520649356243718,0.5400448316022911,0.5271687487037126,0.5383903221174556
391,0.502297292554125,0.47986169211378615,0.4968229550567176,0.4760342538968395
392,0.46929370283508026,0.46530648223487936,0.4604989390385935,0.4713650345410743
393,0.5081356435169674,0.5390826433095613,0.5005873578072401,0.5320319564766509
394,0.47694704765551466,0.46298436477927213,0.4755518435201582,0.4699403308923244
395,0.41310123007705934,0.4319544823625137,0.4627941894414397,0.46009212016783935
396,0.49197535059589337,0.5076493402894112,0.5109806314714657,0.5193608704669825
397,0.4937682956013976,0.4892770305844063,0.5040962204247036,0.5021509117886375
398,0.4936121508001085,0.50351259592527,0.5114522567367061,0.5144184814690725
399,0.5279701175832416,0.538392061136904,0.5087313613810048,0.5209192392986487
400,0.495155570446242,0.502303211601972,0.4876391135787106,0.4996789833915665
401,0.4971331705994034,0.49136603966240683,0.5000092215893681,0.4975284704606009
402,0.5035246254726463,0.4966344549211059,0.47543076628535874,0.47938639735796684
403,0.5192216691395842,0.507355972494775,0.5174741939086457,0.5087695240830263
404,0.4835254391422964,0.4712764881379728,0.47557234480448,0.46829970165446155
405,0.5014110467620734,0.5055054164871807,0.4870614081271239,0.4938507953221973
406,0.49242783069289553,0.48099371400309515,0.48254836548126173,0.47217950190653973
407,0.5165552896504412,0.5098584852981063,0.5198628727324942,0.5154613506916192
408,0.5108509229566521,0.48130209480049146,0.5030101150305524,0.48285945851082496
409,0.5010234687853986,0.4959188085323633,0.5120802182549179,0.5024982530033983
410,0.5001120790057276,0.4954510282550775,0.5339913049027586,0.5305207326217714
411,0.46827350468258905,0.48247060418960097,0.4835824119721119,0.48987136042374635
412,0.4989865026563921,0.5061056653743679,0.506007801656057,0.5078744076963576
413,0.5222202492062733,0.5169385280556487,0.5192686864819158,0.503459133042965
414,0.49897699388950045,0.48771025383302224,0.5010179805038371,0.49399955327940775
415,0.48568838047831014,0.47694835590867757,0.506572456484628,0.4965016991336811
416,0.5142974999601143,0.482551412753873,0.5080351632923307,0.4844884251503694
417,0.5169324016018124,0.5036385711322771,0.5046641618404888,0.4904204757574307
418,0.4717874248153289,0.47298008902503236,0.49861058727803564,0.49683988257630146
419,0.4624327924823305,0.4891594473428102,0.482495572679845,0.5025562309545463
420,0.4967668756680866,0.5157193477879354,0.503508591394247,0.5107059780787825
421,0.48498083887745497,0.5129125544440721,0.48211517414125943,0.5034458431053462
422,0.4882599116131399,0.5013786595191373,0.4810546115923994,0.49754132963193415
423,0.5026248504283731,0.4954108712646979,0.5091899041146157,0.49987593930981666
424,0.5211376697139393,0.5166102522375915,0.5157977312975638,0.5168194929721277
425,0.48983761706472656,0.4928356706392891,0.486055600759425,0.481706727931205
426,0.5305999298010498,0.524558033791222,0.5301358668772634,0.5310158266724102
427,0.4689103527497248,0.45587129660651887,0.4518890856586736,0.44435469615022577
428,0.47908328148183604,0.4708849534931954,0.47218783005472326,0.46609941128607674
429,0.5045145423507076,0.5070876050989965,0.5066652307790488,0.49797410615995785
430,0.48269112461909086,0.48637759058057717,0.46844745449033964,0.4672687502991433
431,0.5102359961071491,0.507376904545382,0.5272396336891144,0.5179907624563251
432,0.5189463935289331,0.5314754223902742,0.49575857942851675,0.5110903332854704
433,0.5399851624946154,0.5169586464366056,0.5485426059764833,0.5360701670415928
434,0.4941524114934826,0.4968136856044289,0.49411862027154235,0.4969013864292666
435,0.4754287400883868,0.5133677148646277,0.5120458367236236,0.5334917436461973
436,0.48895751368081813,0.48190780006062633,0.49201904944239694,0.48839217281705194
437,0.4906245313422358,0.5115448236251376,0.4712441806665709,0.4880240910033663
438,0.5346071571020596,0.527646628057244,0.527521594154342,0.5260011327557874
439,0.5095583528773592,0.5115938831187479,0.5165385854911534,0.5153820577864995
440,0.47629012907034246,0.4640200386094226,0.48547042869222545,0.4763779096667145
441,0.5207566649116928,0.536887968857193,0.5530275371336493,0.5534851864260757
442,0.5206744204598032,0.5165521626062957,0.5094510282550775,0.5095319006365768
443,0.5043532921712217,0.472161361859634,0.4839670543563235,0.4610652690693853
444,0.5067678488808054,0.48218304376266374,0.49269158729399004,0.47337934555433236
445,0.46915375165525935,0.4736187877917644,0.4680313980759106,0.47043880725601883
446,0.49721300595095647,0.49897369134797936,0.49892519025510934,0.4976400389285088
447,0.490614448220297,0.5093128001403979,0.48638169083744154,0.5017107005536144
448,0.5034464174603935,0.523586304822987,0.5308764658019431,0.5350835048421321
449,0.5217411254168063,0.4942475789339331,0.518951275546834,0.494379856092152
450,0.5172459994575536,0.5186659646771646,0.512546307375676,0.5121954562134049
451,0.5200312863957626,0.5121660205172386,0.4970930455176375,0.49400355781043087
452,0.48932393624658976,0.48535874854416955,0.49395633306211,0.4844598988496945
453,0.4755423507075735,0.49581440354823786,0.49647618819700384,0.5094876593436397
454,0.5088334529906349,0.4974724867978111,0.51188370905726,0.5017084350420395
455,0.5427898179613586,0.5425600759425007,0.5480447837393705,0.5448683929226694
456,0.5086771167376632,0.4874981891861708,0.5040591107069353,0.4777853667097433
457,0.5237248201151901,0.5312696596946346,0.5267334513952041,0.5327831331067822
458,0.507110962204247,0.47747942692129736,0.5171666267808995,0.48488385264602185
459,0.5014322978988177,0.4689574020006701,0.4868785398618357,0.4720124284050479
460,0.47368769444311487,0.48179926291102276,0.48206721549482284,0.48600542446433415
461,0.4970721134670304,0.4913945021458543,0.5023604556550041,0.4899739306625824
462,0.5233286108585012,0.5010095406755054,0.4862820083281481,0.4774227253146987
463,0.5208519599865984,0.5180617272132612,0.5147784584948707,0.512474975669682
464,0.5117520222083951,0.5234627387163164,0.5052128942708084,0.512301903348809
465,0.5001014693916622,0.49260305684519534,0.5016328275818057,0.4986123262974841
466,0.5306744523684168,0.5295062939740582,0.509967469168302,0.5113439748560124
467,0.5002888686801001,0.49156342634694233,0.5085572679844925,0.5011941479602419
468,0.4957608130314779,0.5019078160149332,0.49554037237352216,0.5013343863175864
469,0.5318714242409739,0.5180471768854003,0.5128774549689689,0.5043743199476699
470,0.5399889596196493,0.5325036615134255,0.5407823832543596,0.5377000909395491
471,0.49122935911549326,0.48051829161282084,0.5007078447326856,0.4863538505719619
472,0.5205734296973468,0.5107007131575169,0.5043891734073613,0.5024443912634216
473,0.49921263900189855,0.5189411445619745,0.5431511351489334,0.545578487212623
474,0.5025668724772252,0.498183841478007,0.4953717991671852,0.4877133011056335
475,0.4935661226248026,0.4923741444502943,0.5097632699947351,0.5123891414987476
476,0.499279423730436,0.5221088562357409,0.5005120534788365,0.5185442811787042
477,0.48641174875157556,0.47836907098071124,0.4884354568515771,0.47819141977376795
478,0.47589176598222693,0.47655016831793745,0.4657455766684216,0.47077423060355145
479,0.4994211777469328,0.5213467668597138,0.4935456372947877,0.515695719459468
480,0.49425378515930374,0.5155950158745354,0.5087167950988369,0.5256610028877295
481,0.4834916319660493,0.48458536351888193,0.48004590054085094,0.4812963033870993
482,0.4989454841334418,0.49592793439589017,0.48507332599435216,0.49196488457058984
483,0.5026369118843632,0.48752082834761246,0.5321219068587566,0.5156365768439191
484,0.4553535633944383,0.46822052042949,0.4830490754479171,0.47618661752740155
485,0.4650098757159495,0.4620177890521547,0.4861289905710047,0.4773902583002282
486,0.4677154389827534,0.46181126054978544,0.4525279439684743,0.4528862298377447
487,0.5345266995325387,0.5366651190989008,0.5146773400979594,0.5202995580656998
488,0.47053480432042627,0.46729885607619776,0.4943286906300355,0.4933249892308429
489,0.49976358908087243,0.49830126517653445,0.48607860686992455,0.49466018921807936
490,0.4978062030345091,0.4919003174907066,0.5141730404122593,0.5018551508479713
491,0.4879959316517494,0.49903707780915463,0.5032119210580897,0.5143174428436956
492,0.5063223567702101,0.5033898594425565,0.4996636034397486,0.4931485345969145
493,0.5482317682158299,0.5380679813015523,0.5280772986167616,0.5227980025207805
494,0.5103819301520445,0.5043025096124699,0.5246541265814706,0.511795226471386
495,0.4820624770656839,0.48513819620606585,0.4971500821646804,0.5009050559198456
496,0.47958052936390183,0.4879883054930679,0.48571406691236296,0.4861702643628647
497,0.522943441982163,0.5188104149715216,0.4967057706727932,0.4994459228768806
498,0.4820869669267218,0.48237794157532826,0.4661078830230221,0.4617688699564448
499,0.4850714114775283,0.48970029834553835,0.4761787360998102,0.48157486558496465
500,0.49307788892611554,0.5057755867196349,0.4781916271797572,0.4898803107898977
501,0.4992119051037827,0.5096294293144434,0.5012790727356851,0.5077608608943984
502,0.5193852646021794,0.5153321208060117,0.520418433606152,0.5079200051053782
503,0.4951451682381659,0.5022053000207406,0.4584421417061535,0.48427610523460807
504,0.5060638969989949,0.49255169993139647,0.48268702436222666,0.4777494216563762
505,0.5042194674452368,0.5090328818264491,0.4914752628472057,0.49942792641873673
506,0.4926576365289809,0.485594824422853,0.5164527832288326,0.5041698495508862
507,0.49699283651621756,0.48942641075958454,0.5023295362082995,0.500423395395587
508,0.47979640709009397,0.46721622872094315,0.47902032578694614,0.4675582731058249
509,0.5197230172785143,0.48922245090062055,0.4952219722714147,0.47830758308205296
510,0.4770018506995964,0.4521683817546546,0.4576977616107468,0.4384313885033264
511,0.5140415290607699,0.5038657285534229,0.5189515627243574,0.5114958119944479
512,0.48415432601030645,0.47425317889564284,0.4901338566345985,0.48082463025893835
513,0.48806818870754154,0.5045532315448555,0.4918463759791956,0.5056157883820738
514,0.49356837218207056,0.49697271813526056,0.4957261443226599,0.4972947239107197
515,0.5146238931699613,0.5173464796821903,0.5206046682301888,0.5216850141195615
516,0.4654480447996937,0.5124980136887952,0.4749161441631168,0.5037172896823496
517,0.4999314124347867,0.5200468099363422,0.49055538537628235,0.5102303482825189
518,0.5320767721246351,0.5275442333157836,0.5497404074729973,0.543866318862777
519,0.49689462180315574,0.4747310103862537,0.46678871711418496,0.45344424767465974
520,0.4640045948403772,0.45977981461095424,0.4949394534054468,0.48675347405031993
521,0.48971137063450276,0.49705907879832156,0.4784032770146301,0.49461602769667673
522,0.49899210261810173,0.4956555784233954,0.49351028255077467,0.4938913511702484
523,0.502558624100576,0.5313850891048039,0.49704894781346226,0.5174199014023836
524,0.5273367635093094,0.5221580433638061,0.525730276488138,0.516236490690662
525,0.5052283699484675,0.5026349016416982,0.5171096220424704,0.5056395762536097
526,0.5017159495205731,0.4847363231704398,0.48419831203433367,0.478008519599866
527,0.515775475039487,0.4951380685716109,0.4883738094098502,0.4769602099586784
528,0.5247014470556326,0.5115480783037382,0.5119057419550408,0.5040181879098263
529,0.5085203178097928,0.5081998915107133,0.5001193063067375,0.4987806601892181
530,0.5039387673702516,0.4895467221876546,0.4968997431356595,0.48863188627770066
531,0.4962452815137447,0.479721629253817,0.48361971314156255,0.4710414971521562
532,0.5248315863367315,0.5268107659662726,0.5031652228018954,0.5064398123773513
533,0.4883407201774119,0.503728968234975,0.49579090285422545,0.5002371607715503
534,0.5118245345330972,0.48965599323537384,0.5156821742529395,0.4948448603200433
535,0.49748236251376055,0.48361160835367506,0.5023652100384499,0.48806560410982947
536,0.4999402032578695,0.49994041066385875,0.5112128464078879,0.5034532618580386
537,0.47946537117694915,0.5021948978126646,0.5098746151023469,0.5225932289921664
538,0.49795582252429044,0.47787463105665373,0.5032631982003543,0.482496035354744
539,0.4797132532427129,0.5000084398283317,0.49283941990140234,0.5060266915553854
540,0.4961679669426762,0.4981097337226184,0.5117622808277095,0.5138573046793983
541,0.5016423203943904,0.5181643453150178,0.5072691651111217,0.5245848848896759
542,0.5110079452448189,0.5002121444183857,0.5034254854097864,0.4974235070757351
543,0.47846366406611457,0.47166740056478246,0.4914274477895308,0.4834267298457219
544,0.5092341773161665,0.5045552098789069,0.5120558241197211,0.5059676287113706
545,0.5413181607875045,0.5330153001802836,0.5239296574610316,0.5247382536415706
546,0.5032947079564128,0.499927487675298,0.4931077394342603,0.4872798066338008
547,0.4967479698144514,0.5027023404968172,0.4978589798816191,0.5027262879114217
548,0.4981511670575472,0.5178070167041594,0.4976283284672698,0.5102561304424129
549,0.507890569409212,0.5116430064295857,0.4831190989007482,0.5013739370443051
550,0.47636243398905537,0.49048255396544294,0.5074991623988896,0.509466360343975
551,0.5161598142918681,0.5100077537931363,0.5092793599132086,0.5013946776432298
552,0.4850232773337162,0.46195086073485536,0.5008766891622394,0.4768681057451459
553,0.5395161218270872,0.5586177028988976,0.5284580481500981,0.5440194802086823
554,0.5284392061136904,0.5108858788429936,0.5547364188962811,0.5361912602306993
555,0.47297774374192314,0.49382164680355456,0.4722994782941655,0.48962177124714823
556,0.5266506166339603,0.5008726367682956,0.527397613235693,0.5064147960241867
557,0.5015975207007132,0.4952830453580944,0.5116382839547536,0.5127423219898212
558,0.49402578215989407,0.4882957768949728,0.5022281784967852,0.502813095295075
559,0.48541594473428096,0.4869994735078734,0.47466848545764934,0.4843942628312512
560,0.47999676127570645,0.5190481820067328,0.4716434531501779,0.5065187064247993
561,0.46561960146141446,0.48018827677531545,0.47402753713364926,0.48218567622329644
562,0.48860671038146747,0.4926695065332886,0.48805449991225136,0.48185379473188783
563,0.5083620829943043,0.49681231353403843,0.5138547838989135,0.4987782351345746
564,0.4812689577051325,0.4881461414508847,0.48125782159894065,0.4944171891702165
565,0.473625105697283,0.49446093587964074,0.48377766077952733,0.4983171875747858
566,0.48609609279024873,0.48774208267521824,0.5128236730005264,0.5076865457330206
567,0.5130993793774629,0.49906786962140437,0.5215532634534693,0.5169576094066594
568,0.47664386796215646,0.47365865760462034,0.5130229103846583,0.5011369517701304
569,0.5131782096076836,0.5002333157835959,0.5035621500023931,0.48957848721262304
570,0.4901315273057962,0.48311086647840584,0.48484821072448514,0.47645145902136277
571,0.49591872876082893,0.4792055552896505,0.4753863654493531,0.4635479506692831
572,0.49352443402096396,0.49604036439636884,0.5071682541201997,0.5055605705260136
573,0.5019838063785319,0.5026995006301951,0.50314148279328,0.5029753027329728
574,0.5152122880071475,0.504910687790169,0.505610539415115,0.49539723033232824
575,0.47408629684583353,0.4849955806569984,0.47416117040795164,0.47871413072959046
576,0.5234591011343511,0.526519695591825,0.5165155793806538,0.5193871791190032
577,0.494609135436111,0.5044328882081718,0.48947974600743477,0.5051154453644762
578,0.49935873258986263,0.4787123917101422,0.4903124970085675,0.4698403452512005
579,0.5058545924472311,0.513218143237767,0.5040966830996028,0.5099474305588794
580,0.5107711035594058,0.5025121651589847,0.5049179310454857,0.5009293064662806
581,0.515119354169658,0.47857923706504574,0.50376767338343,0.46910137366582105
582,0.4622295665214825,0.49414255173183996,0.4878856554826976,0.5025191371910848
583,0.4957418114520014,0.49798219499353846,0.5007519583911677,0.4966178464876594
584,0.49814665198870434,0.48859734520333764,0.47980325148773906,0.4794973755165207
585,0.5014922222754032,0.4790660667847286,0.5153929864867021,0.4921293894286763
586,0.5116502018219818,0.5020556645766525,0.5417330365832256,0.5314666156128848
587,0.4696749309976228,0.4919743454745608,0.5136227763684807,0.5098584852981062
588,0.4998841557778523,0.46879594441519484,0.5007469487388121,0.4811387865154198
589,0.4753501810813829,0.4874797460074347,0.49041947063609825,0.4958233698686961
590,0.4678491201199764,0.5071971473699325,0.4849233874184336,0.5070586001691157
591,0.5122978030919447,0.5138015762855183,0.5061448172434149,0.5037652164201726
592,0.4820460919925334,0.4849819875875493,0.46836074283252754,0.47373152092407345
593,0.5026383956349018,0.5095082084908821,0.5098057084509964,0.512714657221717
594,0.493823848497902,0.48787946521163383,0.4736684535490356,0.4709759409052474
595,0.5224029579284928,0.49282238070167045,0.5410906364173008,0.5180579141339205
596,0.46700183474528956,0.4912800938113243,0.4758682971968283,0.4899766269404426
597,0.531627945563905,0.532688268798162,0.5185104101852295,0.5191111217473157
598,0.4976768774230603,0.5159160165286619,0.5179914006285997,0.526751208538745
599,0.4810702946760477,0.4945649420060946,0.5040748416535044,0.5144250067805803
600,0.5204894940889293,0.49692370650457085,0.5102750043874344,0.497004148119785
601,0.4817922749246159,0.4845654525439142,0.4886464525598685,0.48680104979339167
602,0.4852074059892468,0.49004031653344815,0.46584383924440403,0.4770763892212703
603,0.49018853204422536,0.5025044113658482,0.49188994719124424,0.49900419598270546
604,0.5070381307934076,0.5016200641363137,0.5081841286555305,0.5022192759935544
605,0.5136494041066385,0.5103737455926227,0.5009346352047735,0.4944660731664513
606,0.49417618341071173,0.5266788717114186,0.5101765822683834,0.534115237958487
607,0.5009272802693087,0.5160754638714721,0.4969288756999952,0.5209912410855311
608,0.47780090620462995,0.479222754032451,0.48804918712806517,0.4954411525391279
609,0.47898643883916464,0.4749193509787968,0.48508867403755646,0.4727608768487053
610,0.5247648654254216,0.5200949281258476,0.5232729781904625,0.5219419422773178
611,0.5224410887219004,0.5389436015252317,0.517302493658163,0.5367803570573877
612,0.4819809824662167,0.5025542685748018,0.49183214473747183,0.5043741763589081
613,0.49446674324733964,0.5011197370730228,0.49392514239218877,0.49636390178528694
614,0.5003804144928923,0.4860260533831108,0.5063576317426889,0.49300020740598927
615,0.49203664704286915,0.47033459372357567,0.5125993394916958,0.49073702515994183
616,0.5041550758627291,0.49161735190414646,0.4983322803490802,0.4912197386684536
617,0.5281386110180443,0.5176182932082516,0.5304745927663173,0.5222569122034493
618,0.5024158968713605,0.4961729127778043,0.5054462898259385,0.49445361285278966
619,0.5201473858868202,0.5160175816461654,0.4992378946696661,0.5032456005998819
620,0.4788283795210518,0.49404069943681295,0.5126134111903508,0.5146009987396097
621,0.47950069401234857,0.47785353946297804,0.4937328451315433,0.48596214042980906
622,0.5481158761307614,0.5084288039056143,0.5423198678983391,0.5177243255316771
623,0.4886396241165303,0.493132261203912,0.4766000414811979,0.4723301424719603
624,0.5407599834075209,0.5312750043874344,0.5345856506964055,0.5276395443449959
625,0.49465076022272214,0.47450496976658846,0.49113313869078956,0.47249391343193103
626,0.5039549609917198,0.5070871424240974,0.5384053351202157,0.5435438504124188
627,0.5213304456037907,0.5237215335279758,0.5163306051468594,0.5177920196557061
628,0.47651277142264553,0.48212639001898566,0.4638286347899615,0.473344964023038
629,0.5232771582188612,0.5191638666858118,0.5376799885128991,0.535402590979435
630,0.5047719172290559,0.4906093268877934,0.5182219722714146,0.5041302030983263
631,0.4713673479155699,0.5012615389524402,0.47158250769795307,0.4930880358652818
632,0.5118790025367347,0.516216021314954,0.5222182868265288,0.5154217201933663
633,0.538021761674564,0.5162339539558704,0.5257353499577211,0.5039838861500662
634,0.5266657094082547,0.4988108457378069,0.5356461494280381,0.5137440610092695
635,0.48896513983949974,0.48782748607986726,0.48517817769906985,0.4813962890282232
636,0.5171796774039152,0.4852426809617256,0.5472889005887139,0.517239920866638
637,0.5005410105457968,0.5147251392013275,0.5021865377558672,0.5069439525199828
638,0.5165768917819364,0.5444376585459245,0.5235385535825396,0.550784696628855
639,0.4892214776879018,0.46038220137526126,0.48783399543706824,0.46264450613443103
640,0.4907622010561751,0.5090349399320346,0.5066629812217809,0.5113158793216228
641,0.4965685317251392,0.4958555018427224,0.4744361109781585,0.47873385025287574
642,0.47831881491408607,0.49459190478469656,0.5003202029387833,0.5037659024553678
643,0.519786467556917,0.5194438169083745,0.5054993059876514,0.5067014789642463
644,0.5067703537069832,0.5044609199253339,0.5158015922398252,0.5199262272850556
645,0.49128633194530863,0.492075703186075,0.5053847381100528,0.4983670926466599
646,0.48293198678983384,0.47109845402766476,0.45495430686513827,0.46199272483606957
647,0.5140836962938145,0.5080739163037062,0.4999294341007354,0.5077670192568484
648,0.5081264697905199,0.5006369757015906,0.5113223567702101,0.5062290559836629
649,0.4860139759728138,0.48610757989119163,0.4653941351967964,0.48456862745098034
650,0.508247371527944,0.5161054579683786,0.5018477799581997,0.5068103351999872
651,0.48880313980759105,0.48205394151151104,0.47229580880358646,0.4712600552019018
652,0.5335215782000351,0.54409700218574,0.5222071188117232,0.5284505177172578
653,0.4860612645383621,0.4821473539782064,0.4853527337704813,0.48218746310566535
654,0.5058028845386813,0.5010018506995962,0.4915839754941846,0.48914685939469366
655,0.49998805022415793,0.5036182932082516,0.496910209160963,0.4995717225865123
656,0.5187849678520716,0.5385117184383925,0.4944096587373761,0.5246398155682126
657,0.4863925078574961,0.49670677579412564,0.498061280492669,0.5007828140206448
658,0.5181830597169705,0.5021950254471195,0.5128779974154023,0.5103988895802423
659,0.49259565404680994,0.5255954785494344,0.5030347484803523,0.5266538234496402
660,0.48840278243111723,0.4844670304248632,0.5068647872493179,0.49580090620462997
661,0.48784037715981426,0.503076772124635,0.4916262224987636,0.4965192807798465
662,0.48296501220504473,0.4808747905997224,0.4980135292522217,0.49526715486845674
663,0.5084770975924952,0.5279572265032946,0.5246681823258189,0.5384107755388567
664,0.4941128926753777,0.5179821471306179,0.4982858373617958,0.5158368672123039
665,0.5123819620606583,0.48398739609757657,0.5181805070278722,0.49941934300164326
666,0.4996220743789786,0.506346032961598,0.48880888335806255,0.499267601589049
667,0.5012766476810415,0.5060830102586193,0.5031260868871551,0.5051679350340624
668,0.5382554284529109,0.5389701016289348,0.5128110212351824,0.5128345857464223
669,0.4958571770449433,0.5269663523668214,0.4686874710828187,0.49624011231832027
670,0.5125580816541425,0.5356174476299878,0.5193380877167791,0.5378505240989806
671,0.5027093125289173,0.5082022527481294,0.4958279966176869,0.5010414492892356
672,0.5212630386572855,0.5240911629094274,0.5223396671931588,0.5248760669442716
673,0.5213925078574961,0.4961255923036424,0.5237670990283827,0.5087023245425103
674,0.5155292522216373,0.515723065141435,0.5055026883007068,0.5048513856315513
675,0.46411919462658946,0.45312010402208075,0.46549258922446113,0.45456864340528724
676,0.5114135356339444,0.5041839691124619,0.4990758786834506,0.4988035865281833
677,0.4928179613586688,0.5089712822476428,0.49048627131894257,0.5065267473954593
678,0.5299387833245585,0.5218381276025462,0.5168175305923834,0.5084993059876514
679,0.5108687439174204,0.5214083026212927,0.5024211777469327,0.5092584278626014
680,0.47196035354744015,0.4751302190526333,0.48723692145694725,0.4896968362609486
681,0.4921954243047911,0.5025871025383302,0.5069262591936694,0.5117447949073852
682,0.46087871535921127,0.4805588315065652,0.46843714800810476,0.475838638140366
683,0.5042347676255206,0.5022462706807702,0.49640809521530327,0.4934259640389923
684,0.5016489095231258,0.5112560825794923,0.49717998053574564,0.512301313039455
685,0.5529196860192408,0.5437695081287193,0.5400488361333142,0.5328519599865984
686,0.4919476539191755,0.49899181544057825,0.4852551412753873,0.4973982673622745
687,0.5151108345697921,0.5023633274302398,0.5107575743071843,0.5005005504235868
688,0.5140452464142695,0.49897637167153275,0.49037151198966167,0.4779561894733484
689,0.509653855358254,0.505171652387562,0.508052409898052,0.5067484005807367
690,0.502810239474146,0.5101213484580163,0.4772339220472566,0.49426472981381325
691,0.48934880901099254,0.46518880326744205,0.4856893855996426,0.4702309385918729
692,0.5143679382249238,0.4969634008200513,0.5106390338071762,0.5029739306625823
693,0.4835469934108712,0.47895910911150463,0.48425831618245346,0.4808887346639225
694,0.4956807702739355,0.502061870802023,0.5120132101660844,0.512625807686785
695,0.548510123007706,0.5254340688268798,0.5265152283859027,0.510366965012205
696,0.5079337736722028,0.49814362067039997,0.5051901753378325,0.496615995788063
697,0.48757843934970246,0.4718066018921807,0.495530927423858,0.4792898897557396
698,0.47590728952280664,0.47569568755085434,0.5033666778346815,0.49283803187670505
699,0.4751607077330525,0.504302030983264,0.4818668772635173,0.5044276711498269
700,0.5221835702547902,0.5066908055329536,0.5100379074331116,0.4994201566712934
701,0.49781134032131974,0.4730372373522232,0.5103435281354202,0.4901388343783404
702,0.5228828156160755,0.5063761068300388,0.5102216053223567,0.4916627578614846
703,0.4979856570781282,0.4689562373362689,0.5185471369996332,0.49527575423985704
704,0.5028996155012045,0.49675490993793775,0.4880722411014854,0.4909686019240894
705,0.4704010593659758,0.47989363263613016,0.4587147529475582,0.4713810367108601
706,0.48221603726926077,0.5033612852789611,0.4716162191483591,0.48949611512627833
707,0.5008428181687647,0.4741084573780692,0.48417184383924444,0.4736782016305302
708,0.5005815344852343,0.4749952934794747,0.48297862122880075,0.46599487866749634
709,0.492846918425629,0.49107934076804033,0.4916684695033424,0.4823144593883119
710,0.510778298951802,0.5386755372612836,0.5172833644442316,0.5351965889691922
711,0.47988324638236096,0.5126120710285742,0.48707883023022064,0.49989902519185053
712,0.49385050814467363,0.5000690981030329,0.4998025016353164,0.5071097975398459
713,0.5009629062365385,0.5142008966320458,0.5007285693773035,0.5156877582603423
714,0.49244447103495587,0.47820378436158834,0.49146993410871276,0.4828913352159415
715,0.5053331897445715,0.5064256130442413,0.5038663826800044,0.5053135340385136
716,0.4942080122529077,0.4757796710221925,0.4915229343161186,0.4794754702531948
717,0.4924484915202859,0.5102875604269372,0.48803495588634155,0.5056392412131655
718,0.5084207948435681,0.49627219642942605,0.4957146253131032,0.4848343145232056
719,0.4793363806059445,0.4933382791684616,0.4790643915825077,0.49118604317235437
720,0.4942722602466536,0.5226780101788477,0.5015821088402814,0.5215372931922972
721,0.4748358939995852,0.4895972335231896,0.48985523061950575,0.4974283093221015
722,0.4944665358413504,0.4952747810271383,0.5069178672282583,0.5051237096954323
723,0.5078945101230077,0.5161116961023628,0.4911737424017613,0.5028030281274429
724,0.5206619601461414,0.4983952519982769,0.5130666730483894,0.49663118428819863
725,0.4961518211841287,0.476879800252078,0.4781817036008871,0.4656652626876625
726,0.48769125225354587,0.514877790009413,0.5020214425884267,0.516506916192026
727,0.48634258683131515,0.5124459388311875,0.49180384179709313,0.5124860798672602
728,0.5009837425613044,0.5084066433733786,0.5071536399751113,0.5154329360710924
729,0.4737211187159974,0.46663370506868324,0.4875333524785016,0.48182038641331226
730,0.5318092822157341,0.510565356818073,0.5347136999633051,0.5142239984683865
731,0.518090492828539,0.5249709152985849,0.5239858325755037,0.5350625887458319
732,0.5208514494487787,0.5139063960816221,0.5205298106223776,0.5148497742465579
733,0.5006983200114871,0.5157222036088642,0.4998993921409085,0.5095257741827406
734,0.5160865680690502,0.5164858724612709,0.5155792370650457,0.5186515419837585
735,0.5006373745592623,0.508019400437148,0.5404931157165876,0.5374707956412833
