gene,group,residual
ENKD1,non-target,-7.172954141107809
ENO1,non-target,-21.434895554128236
ENO2,non-target,52.211782013211774
ENO3,non-target,-3.208444888855452
ENOPH1,non-target,-14.881715594106064
ENOSF1,non-target,-0.9880047914606602
ENOX1,non-target,-6.517280967129602
ENOX2,non-target,-28.740975348896935
ENPP1,non-target,-9.313646004712345
ENPP2,in-trial,45.30050033709714
ENPP3,non-target,4.565110989523222
ENPP4,non-target,5.226692035105562
ENPP6,non-target,15.793753616106626
ENSA,non-target,-13.294317657255585
ENTPD1,non-target,38.52392163663784
ENTPD4,non-target,-24.010895091203498
ENTPD5,non-target,-15.195251302064188
ENTPD6,non-target,-12.370146983200916
ENTPD7,non-target,5.251174471040325
ENTR1,non-target,9.960602691009704
ENY2,non-target,-16.407380731074237
EOGT,non-target,30.791805772379444
EOLA1,non-target,-17.182520144000566
EOMES,non-target,45.81219639585492
EP300,non-target,-14.64138321278234
EPAS1,non-target,53.77262143061336
EPB41,non-target,26.72166810957675
EPB41L2,non-target,23.7562221
EPB41L3,non-target,-15.474011884772665
EPB41L4A,non-target,-1.840093380571508
EPB41L4B,non-target,-12.5379325587593
EPB41L5,non-target,7.160017343456953
EPC1,non-target,2.809793352760868
EPC2,non-target,1.661849355901057
EPDR1,non-target,5.9822706203954725
EPG5,non-target,4.255377318898527
EPGN,non-target,-2.1369009579872102
EPHA4,in-trial,10.037862178386304
EPHB1,in-trial,1.1973514033015942
EPHB6,non-target,9.447477864618268
EPHX1,non-target,9.524729874384947
EPHX2,non-target,11.967214860095046
EPHX4,non-target,1.838683458185312
EPM2A,non-target,-3.0142006221423596
EPM2AIP1,non-target,-2.406983702959669
EPN1,non-target,-25.189538693912635
EPN2,non-target,11.208452976104091
EPOP,non-target,33.67744733087331
EPRS1,non-target,8.162265541306974
EPS15,non-target,-25.368141286266734
EPS15L1,non-target,-39.140196186400125
EPS8,non-target,1.6696895650287225
EPSTI1,non-target,71.14366670894212
ERAL1,non-target,-24.95515740283823
ERAP1,in-trial,20.193402744522754
ERAP2,in-trial,20.386100594024665
ERBIN,non-target,-3.918956374557979
ERC1,non-target,1.6926048407068066
ERCC1,non-target,3.3159574150476754
ERCC2,non-target,-16.74984056358744
ERCC3,non-target,-45.0052224738993
ERCC4,non-target,-25.81387409333171
ERCC5,non-target,-15.01533164496622
ERCC6,non-target,6.668143626504789
ERCC6L,non-target,-21.22925326017088
ERCC6L2,non-target,-1.0376223316784536
ERCC8,non-target,-17.50624006655467
ERF,non-target,-15.02741528516106
ERG28,non-target,26.353850488899045
ERGIC1,non-target,-21.207422517669276
ERGIC2,non-target,-38.39813165450593
ERGIC3,non-target,14.991432853862015
ERH,non-target,-36.80244578410613
ERI1,non-target,18.068899525103873
ERI2,non-target,8.935452183919914
ERI3,non-target,-9.68744476858408
ERICH1,non-target,-28.78266695887864
ERLEC1,non-target,20.531374196609036
ERLIN1,non-target,-16.67408467974551
ERLIN2,non-target,-27.277156775952193
ERMAP,non-target,-3.2887763258532616
ERMARD,non-target,-17.89602893745788
ERMP1,non-target,24.47698030932455
ERN1,non-target,48.33371103211328
ERO1A,non-target,-27.580337041601855
ERO1B,non-target,63.419475592523234
ERP27,non-target,1.4845276538770005
ERP29,non-target,-2.970869301027005
ERP44,non-target,-10.5223624271292
ERRFI1,non-target,3.707066887839584
ESAM,non-target,-4.207426576396899
ESCO1,non-target,-37.50536629244932
ESCO2,non-target,-2.671355843996691
ESD,non-target,-16.01848865804691
ESPL1,non-target,1.7171053415210953
ESR1,in-trial,-2.3404397221940862
ESRRA,non-target,-23.93720201076926
ESYT1,non-target,17.845557860950777
ESYT2,non-target,36.42609667415487
ETAA1,non-target,-20.220679246615447
ETFA,non-target,-9.199930120319156
ETFB,non-target,15.773456230581838
ETFBKMT,non-target,-12.436937464159898
ETFDH,non-target,-21.10113428399152
ETHE1,non-target,60.93989203278037
ETNK1,non-target,-34.588326905568614
ETS1,non-target,30.081003673043607
ETS2,non-target,19.11548358014434
ETV2,non-target,-10.108106882881389
ETV3,non-target,-13.552802605595684
ETV6,non-target,27.062735675275693
ETV7,non-target,-1.59577108067196
EVA1B,non-target,24.84166224176219
EVA1C,non-target,-7.861103287780639
EVC,non-target,12.910157250231492
EVC2,non-target,9.800026036016572
EVI2A,non-target,138.45347679000466
EVI2B,non-target,71.92670399152851
EVI5,non-target,29.724491408237512
EVI5L,non-target,11.827506034660454
EVL,non-target,53.780353108710074
EWSR1,non-target,-30.013818819880523
EXD2,non-target,10.883646660373046
EXD3,non-target,-2.1607285005115315
EXO1,non-target,1.6042354378425163
EXO5,non-target,-0.3245411118367798
EXOC1,non-target,-16.03107836682433
EXOC2,non-target,-23.382888214833645
EXOC3,non-target,-25.535676414000108
EXOC5,non-target,-41.936660489888006
EXOC6,non-target,-27.919300882090734
EXOC6B,non-target,6.591961533656438
EXOC7,non-target,-5.993015823504966
EXOG,non-target,-11.028635541027905
EXOSC1,non-target,-34.10311142301722
EXOSC10,non-target,-37.711799353923446
EXOSC7,non-target,-8.631320681707768
EXOSC8,non-target,52.10064096251401
EXOSC9,non-target,-8.11550017517286
EXPH5,non-target,-8.606465045470252
EXT1,non-target,13.40184613950924
EXT2,non-target,-22.073624610438504
EXTL2,non-target,41.96127083664004
EXTL3,non-target,-17.69105763806871
EYA3,non-target,-41.21495948398245
EZH1,non-target,15.04530088460992
EZH2,approved,25.58546807298878
EZR,non-target,-24.19830987800111
F11R,non-target,45.9764175885358
F2R,non-target,73.34262827721186
F2RL1,non-target,-3.302725009654113
F2RL3,non-target,-0.4592635388629977
F5,non-target,40.70235950831488
F8,non-target,2.2867859515190525
F8A1,non-target,-15.489902585886547
FAAH,approved,-12.099137845598957
FAAH2,non-target,14.565924409464616
FAAP100,non-target,-22.22835807234506
FAAP20,non-target,-10.764462495492394
FAAP24,non-target,-20.267453533263648
FABP5,non-target,91.06086086788976
FADS1,non-target,67.79689957027472
FADS2,non-target,118.19781960087398
FADS3,non-target,-2.1395563449570223
FAF1,non-target,0.9355468802500204
FAF2,non-target,-30.87422884592358
FAH,non-target,18.933635488156856
FAHD1,non-target,-21.72442420473243
FAHD2A,non-target,-27.135513017144422
FAHD2B,non-target,-7.2110934184273425
FAIM,non-target,24.477663265620077
EEIG1,non-target,86.52599490391101
EEIG2,non-target,22.02609629969808
VCF1,non-target,-16.55003693740771
VCF2,non-target,-17.555196167246006
FAM107B,non-target,1.1197589020311511
FAM110A,non-target,-8.803539334707475
FAM110B,non-target,-11.280480464591186
FAM110C,non-target,-6.1179173029319545
FAM111A,non-target,21.873438347512423
FAM111B,non-target,26.71812531170238
FAM114A2,non-target,-11.287312683844206
FAM117A,non-target,17.608912352909318
FAM117B,non-target,1.3709564844936777
SIRAL2,non-target,-6.296586594554452
SIRAL1,non-target,-27.454610262193015
FAM120A,non-target,-47.26485751916325
FAM120AOS,non-target,-2.367245371307945
FAM120B,non-target,-17.11941642997463
FAM120C,non-target,-6.969762191747336
FAM124B,non-target,-7.559074776669306
HYCC1,non-target,-4.811976453334751
HYCC2,non-target,-18.115279710796912
FAM131A,non-target,-0.0813362520229604
FAM133B,non-target,-28.274970740205035
FAM135A,non-target,-6.06612209070892
TIMCC,non-target,52.84481831856872
FAM13A,non-target,36.17392861814985
FAM13B,non-target,6.123648138229612
FAM161A,non-target,-11.527629510330785
FAM161B,non-target,-10.983780051754389
FAM162A,non-target,11.258327432263409
FAM167B,non-target,-3.1346898705581814
FAM168A,non-target,20.00616850649894
FAM168B,non-target,-41.8154770703941
FAM169A,non-target,18.103515609722493
FAM171B,non-target,-1.3523299252300884
ARB2A,non-target,-0.6404076061453262
FAM174A,non-target,6.477526330510433
FAM174B,non-target,11.58376833234714
FAM174C,non-target,-3.536382206199141
FAM177A1,non-target,-12.638167586797968
FAM184A,non-target,7.529371616152943
FAM185A,non-target,-18.24546631480798
ENTREP3,non-target,6.3243244223739055
FAM193B,non-target,-1.2137413371056929
FAM199X,non-target,-22.422627274760515
ZBED8L,non-target,-19.08649544144388
ZBED11,non-target,12.254792046907523
FAM204A,non-target,-47.61005810779184
FAM209B,non-target,-11.247818991230938
FAM20B,non-target,-34.348770792017376
FAM20C,non-target,17.69199973715073
MIMS2,non-target,24.1736168651427
ATOSA,non-target,104.03597781382535
ATOSB,non-target,6.968728800075321
FAM216A,non-target,36.98904693670041
FAM217B,non-target,-25.009124660396235
FAM219A,non-target,-7.988846889664328
FAM219B,non-target,5.7654692872449615
FAM221A,non-target,-4.472598109810835
FAM222A,non-target,-7.390097872732053
FAM222B,non-target,-25.995640529307376
FAM227B,non-target,-8.69244897974115
FAM229A,non-target,-7.422517870997705
FAM229B,non-target,1.0647633057273218
FAM234A,non-target,26.446533955097458
FAM234B,non-target,-5.981726491291983
FAM241A,non-target,40.75519729066215
FAM241B,non-target,6.370356693242716
FAM24B,non-target,-22.71230688424725
FAM32A,non-target,-38.26525759088318
FAM3A,non-target,-18.97125614493066
FAM3C,non-target,48.23580030005419
FAM43A,non-target,32.32905718376221
FAM50A,non-target,-17.640027377800198
FAM50B,non-target,-27.72978509866627
FAM53B,non-target,25.206771931554854
FAM53C,non-target,-17.191426132721983
GARIN1A,non-target,-3.2296686752689996
FAM76A,non-target,-24.2068121074354
FAM76B,non-target,-30.620243785617543
FAM78A,non-target,-9.214820630612769
FAM78B,non-target,0.1085082551670607
FAM81A,non-target,-13.993720584371966
SACK1D,non-target,-4.207632562096045
SACK1G,non-target,-14.65704467648
SACK1H,non-target,0.212402232501765
FAM89A,non-target,7.325693282374918
FAM89B,non-target,23.770666970342734
FAM8A1,non-target,-3.0357979069672134
FAM91A1,non-target,-32.25008183574136
TSLIG3A,non-target,7.48467981887462
TSLIG3B,non-target,-12.405819838753075
TSLIG3C,non-target,-13.724378283934884
FAN1,non-target,1.4309764726738028
FANCA,non-target,9.460421903378412
FANCB,non-target,-22.402619605521235
FANCC,non-target,-17.47737613269417
FANCD2,non-target,-1.8388579164607108
FANCE,non-target,-15.249093032303188
FANCF,non-target,-19.430251802046108
FANCG,non-target,-13.915080304808903
FANCI,non-target,52.15512972050879
FANCL,non-target,5.383166711797006
FANCM,non-target,-33.2183837387875
FAR1,non-target,-28.257581706652072
FAR2,non-target,1.9140141646246829
FARP2,non-target,-15.193570171309425
FARS2,non-target,-19.230494182345954
FAS,non-target,56.45745103030381
FASLG,non-target,69.72196603971504
FASN,non-target,98.2264104106292
FASTK,non-target,-36.82712394039107
FASTKD1,non-target,-13.845452453541403
FASTKD2,non-target,-2.1684896728697822
FASTKD3,non-target,-25.111388349459823
FASTKD5,non-target,-17.53733320185373
FAT1,non-target,-9.772505968362765
FAXC,non-target,4.9045045147631035
FBF1,non-target,2.909988569043916
FBH1,non-target,-25.23298195384643
FBLN5,non-target,-8.44651251901872
FBLN7,non-target,-5.443551498555547
FBRS,non-target,-14.75560351517968
FBXL12,non-target,-19.05117566522438
FBXL15,non-target,-27.10610268738786
FBXL16,non-target,18.531728927864783
FBXL17,non-target,36.77791522898415
FBXL18,non-target,-28.3757358169852
FBXL19,non-target,-6.2832168102960395
FBXL20,non-target,-7.215946296743756
FBXL3,non-target,-20.045317454633643
FBXL4,non-target,-21.54872849679316
FBXL5,non-target,16.391868251079746
FBXL6,non-target,-7.397917814655162
FBXL8,non-target,35.88610652560302
FBXO10,non-target,0.5027828073183329
FBXO11,non-target,-20.624329160761743
FBXO2,non-target,8.242679154728703
FBXO21,non-target,-24.25256384014609
FBXO22,non-target,16.832903528927503
FBXO25,non-target,-12.419968804714882
FBXO28,non-target,-33.16887066348433
FBXO3,non-target,-7.052310553019626
FBXO30,non-target,25.62030799964067
FBXO31,non-target,-31.932625888956995
FBXO32,non-target,87.5557240812493
FBXO33,non-target,-30.35346613610542
FBXO34,non-target,-26.425226053809524
FBXO36,non-target,-8.163237860195702
FBXO38,non-target,-30.63923269234486
FBXO4,non-target,15.938053225935809
FBXO41,non-target,11.488377130170662
FBXO42,non-target,-16.083281417620054
FBXO43,non-target,-2.7386973237970857
FBXO44,non-target,21.54655496273172
FBXO45,non-target,-30.937082473997663
FBXO46,non-target,-19.804892405753066
FBXO48,non-target,-9.814108600117608
FBXO5,non-target,-13.95491684186713
FBXO6,non-target,21.022255995203455
FBXO7,non-target,-48.881431353308415
FBXO8,non-target,-10.154969936945696
FBXO9,non-target,-16.683639226133476
FBXW11,non-target,-29.85211898756354
FBXW2,non-target,-63.54804183510589
FBXW4,non-target,25.102133750098016
FBXW5,non-target,-6.11854762385705
FBXW7,non-target,-28.52021615595419
FBXW8,non-target,9.530733832774446
FBXW9,non-target,-13.657145682334596
FCER1G,non-target,56.486830631763574
FCF1,non-target,-34.379158023909994
FCGBP,non-target,55.02873123117707
FCGRT,approved,29.647560947265692
FCHO1,non-target,-12.821763730522278
FCHO2,non-target,6.963682854718715
FCHSD1,non-target,-8.293298587968735
FCHSD2,non-target,19.455191724058658
FCMR,non-target,38.25290509640235
FCSK,non-target,-21.117950983145818
FDFT1,non-target,4.278180619463773
FDPS,approved,14.24024765037022
FDX1,non-target,-10.05779485076758
FDXACB1,non-target,-18.242328398334585
FDXR,non-target,115.71200019424002
FECH,non-target,-14.61633700669397
FEM1A,non-target,-21.845619568910113
FEM1B,non-target,-42.42643067442037
FEM1C,non-target,-35.192817011807925
FEN1,non-target,74.57793121553141
FER,non-target,34.024654937404215
FERMT3,non-target,-25.915026768947993
FES,non-target,50.77779621265996
FEZ1,non-target,12.731171335531585
FEZ2,non-target,-8.047690317533773
FGD2,non-target,2.333425981618236
FGD3,non-target,71.62406017961284
FGF11,non-target,27.86565390558364
FGF2,non-target,17.897136003018968
FGFBP2,non-target,24.111330620781484
FGFBP3,non-target,-2.2798709681831943
FGFR1,approved,32.247856958290704
FGFR1OP2,non-target,6.051809938047351
FGFRL1,non-target,-10.0568483817079
FGGY,non-target,17.910491628000674
FGL2,non-target,57.33339886529464
FH,non-target,19.256679994922383
FHIP1B,non-target,-19.956286057156532
FHIP2A,non-target,-30.321621588354276
FHIP2B,non-target,2.4387925650733373
FHIT,non-target,-0.963989062455152
FHL1,non-target,2.387145198587646
FHL2,non-target,-0.3360070597843525
FHL3,non-target,3.1664275324012103
FHOD1,non-target,2.4839995512568316
FIBP,non-target,-7.464999007420938
FICD,non-target,-0.16109462658923
FIG4,non-target,20.996118040879775
FIGNL1,non-target,0.7871142065852155
FILIP1L,non-target,73.94660019940385
FIS1,non-target,-13.740092395496845
FITM1,non-target,-10.72208124648142
FITM2,non-target,-8.357641567658845
FIZ1,non-target,-26.38255682133496
FKBP11,non-target,70.18717620854139
FKBP14,non-target,-9.2059805143062
FKBP15,non-target,-44.97397828617763
FKBP1B,non-target,2.07689646989472
FKBP3,non-target,-6.303679789751816
FKBP4,non-target,28.597162284591757
FKBP5,non-target,-11.26616561925617
FKBP7,non-target,-7.435111726036465
FKBP8,non-target,-4.460318914874066
FKBPL,non-target,-26.811598452458696
FKRP,non-target,-11.492694094072013
FKTN,non-target,-14.32162771546744
FLACC1,non-target,-4.384754832664941
FLAD1,non-target,-21.67849628405666
FLCN,non-target,7.443185745665294
FLI1,non-target,7.817188919891578
FLII,non-target,-23.06169655826473
FLNA,non-target,-8.606535933109987
FLNB,non-target,25.136897552715062
FLOT1,non-target,45.41322865185251
FLOT2,non-target,22.785030255130177
FLT1,approved,9.148009237779766
FLT3LG,non-target,52.666332526189315
FLVCR1,non-target,-18.3473591556173
FLVCR2,non-target,6.188717501492332
FLYWCH2,non-target,-23.811787041272407
FMC1,non-target,14.99694529469398
FMNL1,non-target,51.34887709085255
FMNL2,non-target,-12.712489086602972
FMNL3,non-target,21.267889424482465
FMO4,non-target,-6.999651852742022
FMR1,non-target,-28.167846741001497
FN1,in-trial,15.155906047189507
FN3K,non-target,-2.271666400579266
FN3KRP,non-target,-8.627289179510692
FNBP1,non-target,38.8175844317293
FNBP4,non-target,-33.382631705396555
FNDC10,non-target,4.1751930741816095
FNDC3A,non-target,0.8314924147555564
FNDC3B,non-target,-1.099725540299924
FNIP1,non-target,1.81749834372172
FNIP2,non-target,19.793661437965977
FOCAD,non-target,-23.4243810926807
FOS,non-target,21.697967688803345
FOSB,non-target,1.709251848652252
FOSL1,non-target,18.91836848911323
FOSL2,non-target,43.962735893952406
FOXB1,non-target,-2.2888279098081896
FOXC1,non-target,-4.904800215717287
FOXD1,non-target,-5.403416352944686
FOXD2,non-target,-8.485309186501746
FOXD4L5,non-target,-8.345990686027706
FOXJ1,non-target,2.148063825231017
FOXJ2,non-target,-21.824325173952804
FOXJ3,non-target,-40.48078847211007
FOXK1,non-target,-7.501350097502761
FOXK2,non-target,-34.62549769443133
FOXM1,non-target,26.737002598885393
FOXN2,non-target,-31.716255964554083
FOXN3,non-target,-10.254562473042212
FOXO1,non-target,33.90772051847181
FOXO3,non-target,35.08015487072663
FOXO4,non-target,-4.933774708051028
FOXP1,non-target,39.12786295595342
FOXP3,non-target,29.501719086813463
FOXP4,non-target,14.324416382394908
FOXRED1,non-target,-15.040254269610514
FOXRED2,non-target,20.957327114654102
FPGS,non-target,-22.95007111392711
FPGT,non-target,-14.320844974512204
FRA10AC1,non-target,-8.408110264033049
FRAT1,non-target,-7.459462646338949
FRAT2,non-target,-10.003634415678356
FRG1,non-target,-52.72113280818699
FRMD3,non-target,-10.44888077824879
FRMD4B,non-target,31.366148409481728
FRMD6,non-target,7.998286890424072
FRMD8,non-target,-13.977012889999488
FRRS1,non-target,-7.047228336283962
FRS2,non-target,-16.709634781528546
FRS3,non-target,-14.599322940563132
FRY,non-target,11.629567676418992
FRYL,non-target,-29.871666248386997
FSCN1,non-target,46.35751211104104
FSD1,non-target,0.8704493690447558
FSD1L,non-target,22.285626856767124
FSIP1,non-target,-8.202747404415888
FTH1,non-target,114.0107855355794
FTL,non-target,59.61531760775559
FTO,in-trial,-22.67501593889843
FTSJ1,non-target,-5.046454381970392
FUBP1,non-target,-11.702162107651986
FUBP3,non-target,-44.57451408737026
FUCA1,non-target,18.259608794239043
FUCA2,non-target,8.427423755628547
FUNDC1,non-target,-29.40878499052568
FUNDC2,non-target,-19.319062966548127
FUOM,non-target,6.137866235190349
FURIN,non-target,13.163796703317216
