gene,core,pctile_genetics,pctile_full,rank_shift,cov_class,gen_dec
ARRDC4,none,0.6011691108604246,0.5045123577069018,-0.09665675315352273,both,6
ARRDC5,none,0.17008511947492566,0.4603630396882371,0.29027792021331145,obs,1
ARSA,none,0.4198543739103682,0.4141113731924931,-0.005743000717875091,both,4
ARSB,none,0.4393908317095683,0.40170238949851295,-0.03768844221105533,both,4
ARSD,none,0.48436057840221514,0.7424879499538509,0.2581273715516358,obs,4
ARSF,none,0.0967080299456466,0.14854886678289406,0.05184083683724745,none,0
ARSG,none,0.3864731822377192,0.7572556660855297,0.37078248384781054,both,3
ARSH,none,0.15295867090554816,0.2722797661778279,0.11932109527227974,none,1
ARSI,none,0.6582401804943083,0.5985539944621064,-0.05968618603220188,none,6
ARSJ,none,0.43769869756948004,0.3901651112706389,-0.047533586298841135,none,4
ARSK,none,0.2725874269305712,0.017690493282740232,-0.25489693364783095,cau,2
ARSL,none,0.8952415136909035,0.893241718798072,-0.00199979489283153,none,8
ART1,none,0.08978566300892216,0.13014049841041944,0.040354835401497285,none,0
ART3,none,0.08834991282945338,0.49800020510716847,0.4096502922777151,obs,0
ART4,none,0.22054148292482822,0.2545379961029638,0.03399651317813557,none,2
ART5,none,0.04102143369910778,0.0953748333504256,0.054353399651317816,none,0
ARTN,none,0.499538508870885,0.4644651830581479,-0.035073325812737144,obs,4
ARV1,none,0.6688544764639525,0.6077838170444056,-0.06107065941954681,both,6
ARVCF,none,0.05266126551122962,0.08686288585786073,0.03420162034663111,none,0
ARX,none,0.8179161111680853,0.8352476669059583,0.01733155573787304,both,8
AS3MT,none,0.2145933750384576,0.39519023689877963,0.18059686186032203,obs,2
ASAH1,none,0.4645164598502718,0.4325197415649677,-0.03199671828530409,both,4
ASAH2,none,0.37232078761152704,0.4665675315352272,0.09424674392370014,obs,3
ASAH2B,none,0.5909137524356476,0.5019997948928315,-0.08891395754281606,cau,5
ASAP1,none,0.9607219772331043,0.9935904009845145,0.03286842375141019,obs,9
ASAP2,none,0.9255460978361194,0.872782278740642,-0.05276381909547745,both,9
ASAP3,none,0.7852015177930469,0.6969028817557174,-0.08829863603732957,both,7
ASB1,none,0.4827709978463747,0.5128191980309712,0.030048200184596474,both,4
ASB10,none,0.2323864219054456,0.23746282432571017,0.005076402420264581,none,2
ASB11,none,0.13572966875192288,0.2088503743205825,0.07312070556865963,none,1
ASB12,none,0.3955491744436468,0.31237821761870577,-0.08317095682494102,none,3
ASB13,none,0.29299559019587734,0.03722695108194032,-0.25576863911393705,both,2
ASB14,none,0.15167675110245102,0.10147677161316788,-0.050199979489283134,cau,1
ASB15,none,0.4325197415649677,0.3519126243462209,-0.0806071172187468,none,4
ASB16,none,0.0970669674905138,0.13372987385909138,0.03666290636857758,none,0
ASB17,none,0.13157624858988823,0.26043482719721056,0.12885857860732233,none,1
ASB18,none,0.0012819198030971182,0.0842990462516665,0.08301712644856937,none,0
ASB2,none,0.2116193210952723,0.5474823095067173,0.335862988411445,both,2
ASB3,none,0.05968618603220183,0.040098451440877855,-0.01958773459132397,cau,0
ASB4,none,0.15059993846784944,0.13055071274741054,-0.020049225720438907,none,1
ASB5,none,0.12732027484360578,0.212183365808635,0.08486309096502923,none,1
ASB6,none,0.46887498718080195,0.33432468464772847,-0.13455030253307348,cau,4
ASB7,none,0.9326222951492155,0.8538611424469286,-0.0787611527022869,cau,9
ASB8,none,0.5009742590503539,0.14460055378935494,-0.35637370526099893,cau,5
ASB9,none,0.39231873653984206,0.815403548354015,0.4230848118141729,both,3
ASCC1,none,0.46456773664239565,0.35206645472259257,-0.11250128191980308,both,4
ASCC2,none,0.8204799507742796,0.5666598297610501,-0.2538201210132295,cau,8
ASCC3,none,0.8512460260486104,0.8866270126140908,0.03538098656548039,both,8
ASCL1,none,0.5931699312890986,0.7659214439544663,0.1727515126653677,both,5
ASCL2,none,0.8626294739001128,0.6733668341708543,-0.1892626397292585,both,8
ASCL3,none,0.5574812839708748,0.3005332786380884,-0.25694800533278644,cau,5
ASCL4,none,0.36432160804020103,0.22474617987898676,-0.13957542816121427,cau,3
ASCL5,none,0.20438929340580453,0.1322428468874987,-0.07214644651830582,cau,2
ASDURF,none,0.577838170444057,0.4769767203363758,-0.10086145010768127,none,5
ASF1A,none,0.7697159265716337,0.8616039380576351,0.09188801148600145,both,7
ASF1B,none,0.3783201722900215,0.675725566608553,0.29740539431853147,both,3
ASGR1,none,0.0718387857655625,0.43549379550815304,0.3636550097425905,obs,0
ASGR2,none,0.1947492564865142,0.2566403445800431,0.06189108809352889,none,1
ASH1L,none,0.9078556045533791,0.934160598912932,0.026304994359552913,both,9
ASH2L,none,0.8733976002461286,0.7636139883088914,-0.10978361193723718,cau,8
ASIC1,none,0.8722695108194032,0.8205825043585273,-0.05168700646087587,both,8
ASIC2,none,0.7165931699312891,0.7290534304173931,0.012460260486104047,none,7
ASIC3,none,0.06768536560352785,0.014049841041944415,-0.053635524561583436,cau,0
ASIC4,none,0.5121525997333607,0.5371243974976926,0.024971797764331893,obs,5
ASIC5,none,0.033227361296277305,0.09045226130653267,0.05722490001025536,none,0
ASIP,none,0.6089119064711311,0.5465593272484873,-0.06235257922264381,obs,6
ASL,none,0.48261716747000305,0.27412573069428775,-0.2084914367757153,cau,4
ASMT,none,0.10465593272484873,0.15690698389908728,0.05225105117423855,none,1
ASMTL,none,0.17690493282740233,0.012921751615218953,-0.1639831812121834,cau,1
ASNS,none,0.8321197825864014,0.7373089939493386,-0.09481078863706283,cau,8
ASNSD1,none,0.3492462311557789,0.06696749051379346,-0.28227874064198544,both,3
ASPA,none,0.5312275664034458,0.5847092605886576,0.05348169418521176,obs,5
ASPDH,none,0.25223054045738896,0.1795713260178443,-0.07265921443954465,none,2
ASPG,none,0.7254640549687211,0.6662393600656343,-0.059224694903086794,none,7
ASPH,none,0.643728848323249,0.6472669469797969,0.003538098656547972,both,6
ASPHD1,none,0.43400676853656034,0.4540047174648754,0.01999794892831508,obs,4
ASPHD2,none,0.7803302225412778,0.8122243872423341,0.03189416470105633,both,7
ASPM,none,0.16439339554917445,0.18095579940518922,0.016562403856014762,both,1
ASPN,none,0.5370731207055687,0.4702594605681469,-0.0668136601374218,none,5
ASPRV1,none,0.36580863501179367,0.13660137421802893,-0.22920726079376474,cau,3
ASPSCR1,none,0.2635627115167675,0.1836734693877551,-0.07988924212901241,both,2
ASRGL1,none,0.3525792226438314,0.5303045841452159,0.17772536150138446,both,3
ASS1,none,0.6704953338119167,0.832735104091888,0.16223977027997127,both,6
ASTE1,none,0.23997538713978053,0.09060609168290432,-0.14936929545687622,cau,2
ASTL,none,0.3918572454107271,0.20510716849553892,-0.18675007691518816,both,3
ASTN1,none,0.7674597477181827,0.745103066352169,-0.022356681366013653,none,7
ASTN2,none,0.7689980514818993,0.7581786483437596,-0.010819403138139672,none,7
ASXL1,none,0.7045431237821762,0.3246333709363142,-0.379909752845862,both,7
ASXL2,none,0.809199056507025,0.8481694185211773,0.03897036201415238,both,8
ASXL3,none,0.6297302840734283,0.5580453286842375,-0.07168495538919084,none,6
ASZ1,none,0.3288893446825967,0.3556045533791406,0.026715208696543924,none,3
ATAD1,none,0.7993026356271151,0.6132191570095374,-0.18608347861757768,both,7
ATAD2,none,0.776689570300482,0.838939595938878,0.06225002563839599,both,7
ATAD2B,none,0.9198543739103682,0.8784740026663932,-0.04138037124397498,both,9
ATAD3A,none,0.9925648651420367,0.9818480155881448,-0.01071684955389185,both,9
ATAD3B,none,0.32853040713772946,0.7131063480668649,0.38457594092913544,both,3
ATAD3C,none,0.30817352066454723,0.2964311352681776,-0.011742385396369626,none,3
ATAD5,none,0.7795097938672957,0.6789047277202338,-0.10060506614706188,both,7
ATAT1,none,0.5290226643421188,0.5323043790380474,0.003281714695928639,both,5
ATCAY,none,0.5545585068198133,0.543636550097426,-0.010921956722387383,obs,5
ATE1,none,0.5612244897959183,0.3318121218336581,-0.22941236796226022,both,5
ATF1,none,0.7032099271869552,0.3738590913752436,-0.3293508358117116,cau,7
ATF2,none,0.8083273510409189,0.649471849041124,-0.15885550199979492,cau,8
ATF3,none,0.43262229514921546,0.656599323146344,0.22397702799712849,both,4
ATF4,promoted,0.0809147779714901,0.7607937647420777,0.6798789867705877,both,0
ATF5,none,0.40913752435647627,0.8083786278330428,0.39924110347656655,both,4
ATF6,none,0.6051687006460876,0.5384575940929135,-0.06671110655317414,both,6
ATF6B,none,0.577427956107066,0.2784329812326941,-0.2989949748743719,both,5
ATF7,none,0.8028407342836632,0.5708132499230848,-0.2320274843605784,cau,8
ATF7-NPFF,none,0.7307455645574813,0.7370013331965952,0.006255768639113923,none,7
ATF7IP,none,0.7707414624141113,0.8653471438826787,0.0946056814685674,both,7
ATF7IP2,none,0.05732745359450313,0.28181724951287046,0.22448979591836732,both,0
ATG10,none,0.4886678289406215,0.30740436878268895,-0.18126346015793254,cau,4
ATG101,none,0.7222336170649164,0.043431442928930364,-0.678802174135986,both,7
ATG12,none,0.08414521587529485,0.0016408573479643114,-0.08250435852733054,cau,0
ATG13,none,0.6409086247564353,0.5828120192800739,-0.05809660547636142,both,6
ATG14,none,0.16449594913342222,0.033227361296277305,-0.1312685878371449,both,1
ATG16L1,none,0.9940518921136293,0.9805660957850477,-0.0134857963285816,both,9
ATG16L2,none,0.29909752845861964,0.6234232386421905,0.32432571018357087,both,2
ATG2A,none,0.8027381806994155,0.6569582606912111,-0.1457799200082044,both,8
ATG2B,none,0.8291970054353399,0.6373192493077633,-0.19187775612757663,cau,8
ATG3,none,0.7099271869551841,0.40959901548559124,-0.30032817146959284,both,7
ATG4A,none,0.9937442313608861,0.8754999487232079,-0.11824428263767817,cau,9
ATG4B,none,0.4852322838683212,0.11034765665059994,-0.37488462721772126,cau,4
ATG4C,none,0.2924315454825146,0.039329299559019586,-0.253102245923495,both,2
ATG4D,none,0.34175981950569173,0.10511742385396369,-0.23664239565172804,cau,3
ATG5,none,0.9556455748128397,0.7449492359757973,-0.21069633883704242,cau,9
ATG7,none,0.6780330222541278,0.24633370936314225,-0.4316993128909855,cau,6
ATG9A,none,0.8636550097425905,0.7955081530099477,-0.06814685673264276,both,8
ATG9B,none,0.20659419546713156,0.03312480771202954,-0.173469387755102,both,2
ATIC,none,0.10419444159573377,0.606758281201928,0.5025638396061942,both,1
ATL1,none,0.9112398728335556,0.9588760127166445,0.0476361398830889,both,9
ATL2,none,0.17316172700235874,0.03209927186955184,-0.1410624551328069,both,1
ATL3,none,0.32483847810480976,0.3121218336580863,-0.012716644446723435,both,3
ATM,none,0.997333606809558,0.9903599630807096,-0.006973643728848344,both,9
ATMIN,none,0.13752435647625885,0.012614090862475643,-0.12491026561378321,cau,1
ATN1,none,0.6154753358629884,0.7380781458311968,0.12260280996820838,both,6
ATOH1,none,0.03922674597477182,0.0275356373705261,-0.011691108604245718,cau,0
ATOH7,none,0.20582504358527332,0.11434724643626294,-0.09147779714901037,cau,2
ATOH8,none,0.04907189006255769,0.34945133832427444,0.30037944826171675,both,0
ATOX1,none,0.2323351451133217,0.1191672648959081,-0.1131678802174136,both,2
ATP10A,none,0.4138037124397498,0.3449389806173726,-0.06886473182237718,both,4
ATP10B,none,0.20279971284996412,0.27720233822172086,0.07440262537175674,none,2
ATP10D,none,0.46118346836221924,0.6818275048712953,0.22064403650907605,both,4
ATP11A,none,0.6829043175058969,0.5864013947287458,-0.09650292277715111,both,6
ATP11B,none,0.7630499435955287,0.7666905958363245,0.003640652240795794,both,7
ATP11C,none,0.5768126346015793,0.7288483232488976,0.1520356886473183,obs,5
ATP12A,none,0.4942569992821249,0.8114552353604758,0.3171982360783509,both,4
ATP13A1,none,0.7718182750487129,0.5622500256383961,-0.20956824941031682,cau,7
ATP13A2,none,0.7499230848118141,0.727310019485181,-0.022613065326633097,both,7
ATP13A3,none,0.8998051481899292,0.9642600758896523,0.06445492769972316,both,8
ATP13A4,none,0.31622397702799715,0.33765767613578096,0.02143369910778381,none,3
ATP13A5,none,0.5381499333401703,0.39821556763408883,-0.13993436570608142,none,5
ATP1A1,none,0.9010357912009025,0.9781048097631012,0.07706901856219872,both,9
ATP1A2,none,0.9151369090349708,0.9086247564352374,-0.006512152599733367,none,9
ATP1A3,none,0.956850579427751,0.967541790585581,0.010691211157830005,both,9
ATP1A4,none,0.42857142857142855,0.6479848220695313,0.2194133934981028,obs,4
ATP1B1,none,0.8710388678084299,0.9541072710491232,0.08306840324069331,both,8
ATP1B2,none,0.640139472874577,0.6867500769151882,0.046610604040611237,obs,6
ATP1B3,none,0.815352271561891,0.8242231565993231,0.008870885037432052,both,8
ATP1B4,none,0.09645164598502717,0.14034458004307251,0.04389293405804534,obs,0
ATP23,none,0.7196697774587222,0.6018357091580351,-0.1178340683006871,both,7
ATP2A1,none,0.7019280073838581,0.7231053225310224,0.021177315147164366,none,7
ATP2A2,none,0.9144703107373603,0.951492154650805,0.03702184391344476,both,9
ATP2A3,none,0.7365398420674802,0.6838272997641267,-0.05271254230335354,both,7
ATP2B1,none,0.950210234847708,0.9561070659419547,0.005896831094246768,both,9
ATP2B2,none,0.9358527330530202,0.9632345400471747,0.02738180699415449,none,9
ATP2B3,none,0.8834991282945339,0.8684237514101117,-0.015075376884422176,none,8
ATP2B4,none,0.9042149523125833,0.9725669162137217,0.0683519639011384,both,9
ATP2C1,none,0.9706183981130141,0.879448261716747,-0.09117013639626714,cau,9
ATP2C2,none,0.3061737257717157,0.26710081017331555,-0.03907291559840015,none,3
ATP4A,none,0.8828838067890473,0.8583222233617065,-0.024561583427340827,none,8
ATP4B,none,0.3642703312480771,0.30309711824428265,-0.06117321300379447,none,3
ATP5F1A,none,0.849194954363655,0.6065018972413085,-0.24269305712234646,cau,8
ATP5F1B,none,0.9050353809865654,0.8710388678084299,-0.03399651317813557,both,9
ATP5F1C,none,0.6552148497589991,0.6418316070146651,-0.013383242744334,both,6
ATP5F1D,none,0.2647933545277407,0.03466311147574608,-0.23013024305199464,both,2
ATP5F1E,none,0.18926263972925852,0.11337298738590913,-0.07588965234334939,both,1
ATP5IF1,none,0.5282535124602605,0.5410214336991078,0.01276792123884729,both,5
ATP5MC1,none,0.6202440775305097,0.8184288790893242,0.19818480155881446,both,6
ATP5MC2,none,0.22859193928827812,0.038201210132294126,-0.19039072915598398,cau,2
ATP5MC3,none,0.4670290226643421,0.5926058865757359,0.12557686391139378,both,4
ATP5ME,none,0.09886165521484976,0.02579222643831402,-0.07306942877653574,both,0
ATP5MF,none,0.16567531535227156,0.009075992205927598,-0.15659932314634398,cau,1
ATP5MF-PTCD1,none,0.3758076094759512,0.14116500871705467,-0.23464260075889654,cau,3
ATP5MG,none,0.5948620654291867,0.17418726284483643,-0.4206748025843503,cau,5
ATP5MGL,none,0.21038867808429904,0.24233411957747925,0.03194544149318021,none,2
ATP5MJ,none,0.2800225617885345,0.4693364783099169,0.1893139165213824,obs,2
ATP5MK,none,0.17716131678802174,0.25130755819915906,0.07414624141113732,both,1
ATP5PB,none,0.2773561685980925,0.7115680443031484,0.43421187570505587,both,2
ATP5PD,none,0.3290431750589683,0.016767511024510306,-0.312275664034458,cau,3
ATP5PF,none,0.18362219259563123,0.03666290636857758,-0.14695928622705365,both,1
ATP5PO,none,0.28233001743410935,0.1034252897138755,-0.17890472772023386,cau,2
ATP6AP1,none,0.9893857040303559,0.9947184904112398,0.005332786380883969,obs,9
ATP6AP2,none,0.8191980309711825,0.43533996513178136,-0.38385806583940113,cau,8
ATP6V0A1,none,0.8726284483642703,0.9475951184493898,0.07496667008511948,both,8
ATP6V0A2,none,0.6509588760127166,0.5908111988513999,-0.06014767716131675,both,6
ATP6V0A4,none,0.7601784432365911,0.8197107988924213,0.05953235565583015,obs,7
ATP6V0B,none,0.8005845554302123,0.7792021331145523,-0.02138242231566001,cau,8
ATP6V0C,none,0.9057532560762999,0.8519639011383447,-0.053789354937955114,both,9
ATP6V0D1,none,0.8933442723823197,0.9288790893241718,0.03553481694185212,obs,8
ATP6V0D2,none,0.03961132191570095,0.09275971695210748,0.05314839503640653,none,0
ATP6V0E1,none,0.23356578812429493,0.19992821249102657,-0.03363757563326836,both,2
ATP6V0E2,none,0.40062557686391137,0.5007178750897344,0.10009229822582305,both,4
ATP6V1A,none,0.9576453697056713,0.91816223977028,-0.03948312993539127,cau,9
ATP6V1B1,none,0.3384781048097631,0.35345092810993745,0.014972823300174354,none,3
ATP6V1B2,none,0.7945851707517178,0.8168905753256076,0.022305404573889853,obs,7
ATP6V1C1,none,0.7639729258537586,0.8304276484463132,0.06645472259255458,obs,7
ATP6V1C2,none,0.5996820838888319,0.4812326940826582,-0.11844938980617375,cau,5
ATP6V1D,none,0.6028612450005127,0.5844015998359142,-0.018459645164598526,both,6
ATP6V1E1,none,0.7336170649164189,0.33596554199569273,-0.39765152292072614,cau,7
ATP6V1E2,none,0.01235770690185622,0.043482719721054254,0.031125012819198036,both,0
ATP6V1F,none,0.21643933955491745,0.664137011588555,0.44769767203363753,obs,2
SPMIP1,none,0.3981642908419649,0.30468669880012306,-0.09347759204184186,none,3
ATP6V1G1,none,0.19423648856527537,0.3693467336683417,0.17511024510306633,both,1
ATP6V1G2,none,0.2777663829350836,0.21033740129217515,-0.06742898164290845,cau,2
ATP6V1G2-DDX39B,none,0.20295354322633577,0.2693057122346426,0.06635216900830684,none,2
ATP6V1G3,none,0.6226028099682084,0.6444980002051072,0.021895190236898787,obs,6
ATP6V1H,none,0.6034765665059993,0.5344067275151266,-0.06906983899087271,both,6
ATP7A,none,0.8374525689672854,0.8350938365295867,-0.002358732437698685,both,8
ATP7B,none,0.5575325607629986,0.7315147164393395,0.1739821556763409,obs,5
ATP8A1,none,0.8854989231873654,0.9068813455030253,0.0213824223156599,both,8
ATP8A2,none,0.7867398215567634,0.7399241103476567,-0.04681571120910666,cau,7
ATP8B1,none,0.9049328274023177,0.8782176187057738,-0.02671520869654398,both,9
ATP8B2,none,0.9088811403958569,0.9545174853861143,0.04563634499025737,both,9
ATP8B3,none,0.19751820326120398,0.20967080299456467,0.012152599733360692,both,1
ATP8B4,none,0.6837760229720029,0.7570505589170341,0.0732745359450312,both,6
ATP9A,none,0.8729361091170137,0.9547738693467337,0.08183776022972,both,8
ATP9B,none,0.21879807199261614,0.4403138139677982,0.22151574197518203,both,2
ATPAF1,none,0.5483027381806994,0.37426930571223466,-0.17403343246846475,both,5
ATPAF2,none,0.5100502512562815,0.1346528561173213,-0.37539739513896014,cau,5
ATPSCKMT,none,0.12450005127679212,0.02958670905548149,-0.09491334222131062,cau,1
ATR,none,0.91723925751205,0.9137524356476259,-0.003486821864424172,both,9
ATRAID,none,0.050353809865654804,0.006460875807609476,-0.04389293405804533,cau,0
