gene,grp,rank_pctile,pu_score,rank_pctile_cv,pu_score_cv
MRGPRF,non-target,0.2925853758588863,0.224200503323889,0.2888934468259665,0.2232794642523684
ZFTRAF1,non-target,0.2925340990667623,0.2241914201643049,0.2779202133114552,0.2198376241296075
MTFR1L,non-target,0.2924828222746385,0.2241910578626575,0.2831504461080915,0.22167040689956
LDHC,non-target,0.2924315454825146,0.2241745807495214,0.278894472361809,0.2201927027542784
STX2,non-target,0.2923802686903907,0.2241462915386985,0.2839708747820736,0.2218645901760863
SPOCK3,non-target,0.2923289918982668,0.2241264567453058,0.267767408470926,0.216056364078318
MAS1L,non-target,0.292277715106143,0.2241216750099108,0.2821249102656137,0.2213152056065749
CERS1,non-target,0.292226438314019,0.2241207561668405,0.2764844631319864,0.2192656492143113
SIM2,non-target,0.2921751615218952,0.2241163404686802,0.2887908932417188,0.2232595060114285
ACE,in-trial,0.2921238847297713,0.2240806545689702,0.2973028407342836,0.2263975543677807
SHLD3,non-target,0.2920726079376474,0.2240676780037468,0.2987385909137524,0.2269907655428402
ELP6,non-target,0.2920213311455235,0.2240615050275313,0.3591939288278125,0.248414222147297
FABP4,non-target,0.2919700543533997,0.2240367844393573,0.2989949748743719,0.2271378372928925
BPIFB2,non-target,0.2919187775612757,0.2240285215654758,0.2982770997846374,0.2267510872839683
SCN2B,non-target,0.2918675007691518,0.2240252525982808,0.288688339657471,0.2232509288404668
PIGM,non-target,0.291816223977028,0.2240030689507114,0.30068710901446,0.2279627382451174
RSPH1,non-target,0.2917649471849041,0.2240018296967908,0.2887396164495949,0.2232526629255508
SYCP2,non-target,0.2917136703927802,0.2239725894108414,0.3455543021228592,0.2435355610288679
MPIG6B,non-target,0.2916623936006563,0.2239562572183343,0.306942877653574,0.2302155830760292
CLEC5A,non-target,0.2916111168085324,0.2239501863566752,0.2863808840118962,0.2225406897263696
LAMA1,non-target,0.2915598400164085,0.2239341849480012,0.2795097938672957,0.2204413465369286
DAPL1,non-target,0.2915085632242847,0.2239081148020547,0.2845349194954363,0.2220088121866938
PALM,non-target,0.2914572864321608,0.2238997491546953,0.3043277612552558,0.229337242998258
MIXL1,non-target,0.2914060096400369,0.2238968627782642,0.3174033432468465,0.2337230031312716
PPP1R1A,non-target,0.291354732847913,0.2238882255493378,0.3062250025638396,0.2300203041376801
QPCT,non-target,0.2913034560557891,0.2238805753174167,0.284688749871808,0.2220464363732011
MEIS3,non-target,0.2912521792636652,0.2238715479389215,0.3135575838375551,0.2323912318871945
MINDY4,non-target,0.2912009024715414,0.22385382264702,0.2853553481694185,0.222194720022004
GPR21,non-target,0.2911496256794175,0.223848997941477,0.2649471849041124,0.2154307999964897
OR8A1,non-target,0.2910983488872936,0.2237841778809262,0.274894882576146,0.2188098244789319
AP4S1,non-target,0.2910470720951697,0.223783102112286,0.3156599323146344,0.2333049701244542
GADL1,non-target,0.2909957953030458,0.2237328201228258,0.2844836427033125,0.2220069697590043
PGCKA1,non-target,0.2909445185109219,0.2237323161703769,0.302481796738796,0.2286564108849776
GP1BA,in-trial,0.290893241718798,0.2237099040672183,0.290021536252692,0.2235806068256497
COLQ,non-target,0.2908419649266742,0.2236794152734231,0.2712029535432263,0.21738280405853
PRSS2,non-target,0.2907906881345503,0.2236654863285659,0.2941749564147267,0.2251329655922837
NFRKB,non-target,0.2907394113424264,0.2236619474686155,0.2716131678802174,0.217451458169737
HNRNPCL1,non-target,0.2906881345503025,0.2236449088632446,0.2815095887601271,0.2211239985430363
GATA4,non-target,0.2906368577581786,0.223629046512309,0.3027894574915393,0.228779610030353
SALL2,non-target,0.2905855809660547,0.2235947754706828,0.2711003999589785,0.2172845924469693
PHKG1,non-target,0.2905343041739309,0.223572947946026,0.2892011075787098,0.2233189076110346
COMTD1,non-target,0.290483027381807,0.2235696155841302,0.2894574915393293,0.2233458728576549
PMS1,non-target,0.2904317505896831,0.2235112154730861,0.2978156086555225,0.2265486846265104
DKK4,non-target,0.2903804737975592,0.2235088086281067,0.3002256178853451,0.2276701794511775
GBX2,non-target,0.2903291970054353,0.2234720876676782,0.2801763921649061,0.2206021348936389
ARMCX5,non-target,0.2902779202133114,0.2234712437941478,0.286893651933135,0.2227256467045866
MYH15,non-target,0.2902266434211876,0.2234692176682266,0.2956619833863193,0.2257340805464653
COPZ2,non-target,0.2901753666290637,0.2234387343004346,0.2850989642087991,0.2221651598736643
FASTK,non-target,0.2901240898369398,0.223421085061449,0.2890472772023382,0.2233073390498757
DNASE2B,non-target,0.2900728130448159,0.2234144629106909,0.2858168392985334,0.2223945436754612
SYT10,non-target,0.290021536252692,0.2234086778127786,0.2895600451235771,0.2233931995928287
VPS13A,non-target,0.2899702594605681,0.2234003195783706,0.3079171367039278,0.230528943075906
TMPRSS7,non-target,0.2899189826684442,0.223361990173456,0.2970464567736642,0.2262839191607412
ZNF679,non-target,0.2898677058763204,0.2233336379490985,0.2796636242436673,0.220508607730423
PCDHA9,non-target,0.2898164290841964,0.2233293983930101,0.2797149010357912,0.2205298934707937
ARHGAP10,non-target,0.2897651522920726,0.2232951398330683,0.318480155881448,0.2341848628025273
IZUMO1R,non-target,0.2897138754999487,0.2232430406218888,0.2973541175264075,0.2264212751751623
PTCD3,non-target,0.2896625987078248,0.2232350250085195,0.2876628038149933,0.2229605779354342
HAL,non-target,0.2896113219157009,0.223197617389337,0.2792534099066762,0.2203588945998086
STX12,non-target,0.2895600451235771,0.2231972368899732,0.2902266434211876,0.2236893032552655
MDH1B,non-target,0.2895087683314531,0.2231172303560421,0.2861245000512767,0.2224597214749365
UGT2B15,non-target,0.2894574915393293,0.2230946686194867,0.2955081530099477,0.2257233204877921
SYCN,non-target,0.2894062147472054,0.2230491729971674,0.2866372679725156,0.2226360221906584
FFAR4,non-target,0.2893549379550815,0.2230406912473531,0.2955594298020715,0.2257277874922266
PEAR1,non-target,0.2893036611629576,0.2230398366131733,0.3147369500564044,0.2328288330984902
DIPK2B,non-target,0.2892523843708338,0.2230389692844488,0.296277304891806,0.2258848698151231
CTXN2,non-target,0.2892011075787098,0.2230259849486617,0.2801251153727823,0.2205973878653362
SPPL2C,non-target,0.289149830786586,0.2230251323022143,0.3084299046251667,0.2307179331547855
CLCA2,non-target,0.2890985539944621,0.2229723182680019,0.2933032509486206,0.224767331359674
SYNGR4,non-target,0.2890472772023382,0.2229664376393187,0.2945338939595939,0.2253045028627817
PNMA1,non-target,0.2889960004102143,0.2229594077596712,0.3208901651112706,0.2349473742159766
USP50,non-target,0.2889447236180904,0.222941698164356,0.2788431955696852,0.2201528096318843
MMP13,in-trial,0.2888934468259665,0.2229353243112564,0.2906881345503025,0.2238851441293954
OR10P1,non-target,0.2888421700338426,0.2229247826156277,0.2559737462824326,0.2126743857734766
TMEM87A,non-target,0.2887908932417188,0.2229171186156079,0.2950466618808327,0.2255990407752747
PIWIL2,non-target,0.2887396164495949,0.2229042908534257,0.2862270536355246,0.2225175803779956
FAM177B,non-target,0.288688339657471,0.2228708906272023,0.2906368577581786,0.2238835195394663
RARRES1,non-target,0.2886370628653471,0.2228126344936234,0.2925853758588863,0.2245028460767063
PMP2,non-target,0.2885857860732232,0.2228006401012853,0.3086350117936622,0.2308351736854423
ANKRD53,non-target,0.2885345092810993,0.2227966182576823,0.2796123474515434,0.2204595182450289
PRSS27,non-target,0.2884832324889755,0.2227946323528885,0.2769972310532253,0.2195122920647264
CCDC51,non-target,0.2884319556968516,0.2227685917548987,0.3320685057942775,0.2387059989977966
SPATA45,non-target,0.2883806789047277,0.2227639886152804,0.2905343041739309,0.2238488149702848
CHMP1B,non-target,0.2883294021126038,0.2227639876382083,0.2776125525587119,0.2197166619126243
HEMGN,non-target,0.2882781253204799,0.2227462899243953,0.2871500358937545,0.2228043956956282
GAMT,non-target,0.288226848528356,0.2227412140762745,0.338067890472772,0.2407943734738427
TLCD1,non-target,0.2881755717362322,0.2227161594911625,0.2924828222746385,0.2244810253381729
PCDHA13,non-target,0.2881242949441083,0.2226785531248709,0.2963798584760537,0.2260181876732476
TMEM176B,non-target,0.2880730181519844,0.2226612510949529,0.2675110245103066,0.216016276111615
TMIGD2,non-target,0.2880217413598605,0.2226173885618195,0.3218131473695005,0.2352565361619597
DNAJB6,non-target,0.2879704645677366,0.2226169950087663,0.2895087683314531,0.2233535440667026
SLC19A3,non-target,0.2879191877756127,0.2226166803910942,0.2991488052507435,0.2271483682633675
DRC12,non-target,0.2878679109834888,0.2226112805763069,0.2799712849964106,0.2205777356667178
CXCL17,non-target,0.287816634191365,0.2226062698034465,0.287816634191365,0.2229863304852834
KRTAP9-1,non-target,0.2877653573992411,0.2225815825620476,0.3005332786380884,0.2279029319480973
ITPKC,non-target,0.2877140806071172,0.2225812889936596,0.3043790380473797,0.2293493410628853
KIF25,non-target,0.2876628038149933,0.2225212758492092,0.2959183673469387,0.225783550634456
METTL8,non-target,0.2876115270228694,0.2225135102262956,0.3219669777458722,0.2353833741532061
GPN2,non-target,0.2875602502307455,0.2224729728637909,0.2834068300687109,0.2217323255858251
OTOGL,non-target,0.2875089734386217,0.2224440443696397,0.2901240898369398,0.223676310009276
CCDC163,non-target,0.2874576966464978,0.222430355270806,0.2800738385806584,0.2205869019712288
RERG,non-target,0.2874064198543739,0.2224269819693948,0.2866885447646395,0.2226542598413462
ACRBP,non-target,0.28735514306225,0.2224230038460774,0.2927904830273818,0.2245526062250137
PRRG3,non-target,0.2873038662701261,0.2224147368317995,0.2867398215567634,0.2226561401701215
SKIC8,non-target,0.2872525894780022,0.2224106863329205,0.2941236796226028,0.225112993680317
RASL10A,non-target,0.2872013126858784,0.2224101422712056,0.2921751615218952,0.2243993943387811
DYTN,non-target,0.2871500358937545,0.2223725912685926,0.2667931494205722,0.2158417549789251
KRT28,non-target,0.2870987591016306,0.2223610458325366,0.2937647420777356,0.2249746095710599
AGTR2,non-target,0.2870474823095067,0.2223585345337738,0.2946877243359655,0.2253381854774963
ANKRD24,non-target,0.2869962055173828,0.2223529542229839,0.282894062147472,0.2216322931023885
SRR,non-target,0.2869449287252589,0.2223117416960938,0.2925340990667623,0.2244959650230286
RPL7L1,non-target,0.286893651933135,0.222248423558015,0.2912009024715414,0.2241174074003891
CCDC68,non-target,0.2868423751410112,0.2222267725725764,0.2863296072197723,0.2225278072289584
VIPAS39,non-target,0.2867910983488873,0.2222036798052566,0.2989436980822479,0.2271360148013252
HOXC13,non-target,0.2867398215567634,0.2221985504413262,0.2746384986155266,0.2186291680122033
GOLIM4,non-target,0.2866885447646395,0.2221871336787632,0.2719208286329607,0.2176930885954001
HDX,non-target,0.2866372679725156,0.2221804574470628,0.2513588349912829,0.2113009378916085
EPX,non-target,0.2865859911803917,0.2221795395769254,0.289149830786586,0.2233129444733337
JSRP1,non-target,0.2865347143882679,0.2221436818516013,0.2854066249615424,0.2222035210090454
ZCRB1,non-target,0.286483437596144,0.2220974360041472,0.2928930366116296,0.2245710795149585
AHSP,non-target,0.2864321608040201,0.2220916661876018,0.293149420572249,0.2246238679667214
SACK1C,non-target,0.2863808840118962,0.2220779914541293,0.2888421700338426,0.2232644655337237
BPIFB4,non-target,0.2863296072197723,0.2220676967940354,0.2985847605373807,0.2268753468839809
GOSR2,non-target,0.2862783304276484,0.2220498075840449,0.2951492154650805,0.2256241346124428
CLEC4F,non-target,0.2862270536355246,0.2220434990858063,0.3054045738898575,0.229810113369057
IFT38,non-target,0.2861757768434007,0.2220286369928854,0.2855604553379141,0.2222785231803879
ZNF792,non-target,0.2861245000512767,0.2219524534825746,0.2930468669880012,0.2246116974061787
STOML1,non-target,0.2860732232591529,0.2219257909689367,0.2812019280073838,0.2210679386135859
LACRT,non-target,0.286021946467029,0.2219211929407551,0.2890985539944621,0.2233089927752413
SLC25A48,non-target,0.2859706696749051,0.2219099450818042,0.2785355348169419,0.2200789175236348
ACOX2,non-target,0.2859193928827812,0.2219081176350815,0.2849451338324274,0.222115160502381
H2BC11,non-target,0.2858681160906574,0.2219077407249382,0.2694595426110142,0.216633858877902
OR2L3,non-target,0.2858168392985334,0.2219038745578454,0.2676135780945544,0.2160427637778374
DSN1,non-target,0.2857655625064096,0.2218724807178733,0.2743821146549072,0.2185174679741113
C17orf107,non-target,0.2857142857142857,0.2218370014801621,0.2702286944928725,0.2169764264822005
CIAO2B,non-target,0.2856630089221618,0.2218341647970433,0.2592554609783612,0.2137801290276994
CIP2A,non-target,0.2856117321300379,0.2218295022845268,0.3013024305199466,0.2282088032201389
NUDT12,non-target,0.2855604553379141,0.2218271357064344,0.2981232694082658,0.2266999350442569
PRODH2,non-target,0.2855091785457901,0.2218251515179872,0.2870474823095067,0.2227434868067503
OR4D5,non-target,0.2854579017536663,0.2218201100134972,0.2754589272895087,0.2189865895952933
ACOT13,non-target,0.2854066249615424,0.2218143701553344,0.2975592246949031,0.2264397207743082
ECE2,non-target,0.2853553481694185,0.2217783574110422,0.2946364475438416,0.2253247110667277
ELK4,non-target,0.2853040713772946,0.2217693912044999,0.2874576966464978,0.2228917443842599
P3H1,non-target,0.2852527945851708,0.2217524643531259,0.2822274638498615,0.2213405824781674
SLC7A4,non-target,0.2852015177930468,0.221752101536652,0.2905855809660547,0.2238593428574427
MCCD1,non-target,0.2851502410009229,0.2217436659016779,0.2817146959286227,0.2212126745481271
ALDH1B1,non-target,0.2850989642087991,0.2217244187539274,0.3383242744333914,0.2408936276582617
AGXT,non-target,0.2850476874166752,0.2217066897725572,0.3032509486206542,0.2290122905099878
ELL,non-target,0.2849964106245513,0.2216984033775635,0.3302225412778176,0.2380310274888666
SERPINA10,non-target,0.2849451338324274,0.2216532029698242,0.2842785355348169,0.2219287261441724
ZSWIM2,non-target,0.2848938570403035,0.2216469922451057,0.2756640344580043,0.2190309524837166
OR9K2,non-target,0.2848425802481796,0.2216437853078551,0.2780740436878269,0.2199255866674602
GCSAML,non-target,0.2847913034560558,0.2216379584410251,0.2914060096400369,0.2241810677383019
ZNF501,non-target,0.2847400266639319,0.2216148316935079,0.270023587324377,0.2169216003827751
LRRC14,non-target,0.284688749871808,0.2216057244783792,0.2920213311455235,0.2243717593287453
PAGE2,non-target,0.2846374730796841,0.2215565546142934,0.2939185724541073,0.2250539717725431
LY6G6D,non-target,0.2845861962875602,0.2215551504023789,0.2777663829350836,0.2198153762805341
ZFYVE27,non-target,0.2845349194954363,0.2214775775568654,0.3076094759511845,0.2303790515495671
CASP5,in-trial,0.2844836427033125,0.2214691090211272,0.2897651522920726,0.2234547082856297
SIRAL1,non-target,0.2844323659111886,0.2214307850036694,0.2858681160906574,0.2223958007649195
TMEM252,non-target,0.2843810891190647,0.221429002781709,0.2930981437801251,0.2246149472666509
MSANTD1,non-target,0.2843298123269408,0.2214216082832034,0.2792021331145523,0.2203578664788178
PDRG1,non-target,0.2842785355348169,0.2214006111786073,0.2773048918059686,0.2195776025479545
PGLYRP1,non-target,0.284227258742693,0.2213985055760683,0.2856117321300379,0.2223439651016656
TRAPPC2B,non-target,0.2841759819505691,0.221397258949523,0.2761255255871193,0.2191418340923834
DEFB1,non-target,0.2841247051584453,0.2213917951562896,0.2900728130448159,0.2236396581456065
ZNF730,non-target,0.2840734283663214,0.2213715060464458,0.2733565788124295,0.2182217149159957
MECP2,non-target,0.2840221515741975,0.2213714662179046,0.2749461593682699,0.2188706961682605
ISM2,non-target,0.2839708747820736,0.2213539430084302,0.3071992616141934,0.2302719137103287
AADACL2,non-target,0.2839195979899497,0.2213248986429369,0.288226848528356,0.2231627900642578
TXNDC9,non-target,0.2838683211978258,0.2213230288945711,0.2606912111578299,0.2142459330662172
PTTG1IP,non-target,0.283817044405702,0.2213170535634366,0.3137114142139268,0.23250890694899
TMEM253,non-target,0.2837657676135781,0.221313516576278,0.2899189826684442,0.2235411525604688
KCNK18,non-target,0.2837144908214542,0.2213076717659906,0.2768946774689775,0.2194499900347085
BEND7,non-target,0.2836632140293303,0.2213056574497992,0.2697159265716337,0.2168056637355961
CXCL11,non-target,0.2836119372372064,0.2213044988398019,0.291816223977028,0.2243128797351406
CD300LG,non-target,0.2835606604450825,0.221294130339767,0.2760742487949953,0.2191204826789673
REM1,non-target,0.2835093836529587,0.2212608139678306,0.2972002871500359,0.2263432709396187
SUGP2,non-target,0.2834581068608348,0.2212370723260171,0.298482206953133,0.2268337919783951
EFNA3,non-target,0.2834068300687109,0.2212243576844533,0.2828427853553482,0.2216274314489796
SYCE1L,non-target,0.283355553276587,0.2212237811623475,0.2805866065018972,0.2208060421843819
XYLB,non-target,0.2833042764844631,0.2212121883275533,0.2784329812326941,0.2200436181047154
TAS2R60,non-target,0.2832529996923392,0.2211935828731517,0.2752025433288893,0.2189190799267447
DEFB128,non-target,0.2832017229002153,0.2211676834141789,0.2755614808737565,0.2190275316936286
TEX19,non-target,0.2831504461080915,0.2211533026261763,0.2889447236180904,0.2232989525177864
TSHB,non-target,0.2830991693159675,0.221149247062082,0.2626397292585375,0.2146859745210316
ANAPC13,non-target,0.2830478925238437,0.2211492134974553,0.290483027381807,0.2238429591664807
UBE2U,non-target,0.2829966157317198,0.2211387829497607,0.2753050969131371,0.2189422323026849
SLC34A3,non-target,0.2829453389395959,0.2211238055059752,0.2680237924315455,0.216114415069522
NEK10,non-target,0.282894062147472,0.2211197345849856,0.2942775099989744,0.2251715081608175
SANBR,non-target,0.2828427853553482,0.221073425694918,0.2789457491539329,0.2201942193188837
ZMYM5,non-target,0.2827915085632242,0.2210665542875702,0.292687929443134,0.2245373650786266
C20orf141,non-target,0.2827402317711004,0.2210567612389121,0.2784842580248179,0.220057554324769
FHL5,non-target,0.2826889549789765,0.221041624330812,0.280689160086145,0.2208386257215581
RHOXF1,non-target,0.2826376781868526,0.2210276546190731,0.2586401394728745,0.2134109241803687
INO80B,non-target,0.2825864013947287,0.2210229941204114,0.2587426930571223,0.2134424517288654
H2BC5,non-target,0.2825351246026049,0.2210070953457331,0.2869449287252589,0.2227316602236694
LILRA2,non-target,0.2824838478104809,0.2209677031291789,0.2665880422520767,0.215757620244769
TEX36,non-target,0.2824325710183571,0.2209443945174265,0.2875089734386217,0.222896631893201
OR52B2,non-target,0.2823812942262332,0.2209112446025475,0.28022766895703,0.2206203956940235
RBMY1F,non-target,0.2823300174341093,0.2209094131604219,0.2646395241513691,0.2153823340881843
SDHAF4,non-target,0.2822787406419854,0.2208936282300523,0.2703825248692442,0.2170436629070546
TEKT3,non-target,0.2822274638498615,0.2208802166777819,0.2781253204799507,0.2199364969600933
HSPB3,non-target,0.2821761870577376,0.2208736940537612,0.2919187775612757,0.2243237190288941
OR4D6,non-target,0.2821249102656137,0.2208444042847706,0.2816634191364988,0.2212082031533945
FGF20,non-target,0.2820736334734899,0.2208337664373756,0.3069941544456979,0.2302273783563952
OR10R2,non-target,0.282022356681366,0.2208025810897958,0.2745359450312788,0.2185290796112041
PLAAT1,non-target,0.2819710798892421,0.2207855645339099,0.2706901856219875,0.2171770187085352
OLIG2,non-target,0.2819198030971182,0.2207685770896764,0.3138652445902984,0.2325603183186971
TICAM2,non-target,0.2818685263049943,0.2207163401320576,0.2505896831094247,0.211104942061007
ATF7IP2,non-target,0.2818172495128704,0.2206994038151235,0.2738180699415444,0.2183180625176974
NOL7,non-target,0.2817659727207466,0.2206960243101303,0.2766382935083581,0.2193125749780581
CDNF,non-target,0.2817146959286227,0.2206700871489486,0.2981745462003897,0.2267032537646967
MYF6,non-target,0.2816634191364988,0.2206668832745307,0.2622807917136704,0.2145923134714819
EPHX3,non-target,0.2816121423443749,0.2206622628829418,0.2722797661778279,0.2178190024846639
TREM2,non-target,0.281560865552251,0.220652341310467,0.2721772125935801,0.217781235520937
TBC1D8,non-target,0.2815095887601271,0.2206251281290198,0.2915085632242847,0.2242147173938439
AGPAT5,non-target,0.2814583119680033,0.2206175217643762,0.279355963490924,0.2203877867104447
SVIP,non-target,0.2814070351758794,0.2205319803227022,0.2974566711106553,0.2264272533810985
EFCAB7,non-target,0.2813557583837555,0.2205296661609258,0.2786380884011896,0.2200854160912751
GUCA1A,non-target,0.2813044815916316,0.2205073753286739,0.3031996718285304,0.2290054738295801
CSDC2,non-target,0.2812532047995077,0.2204974959393841,0.2786893651933135,0.2200913990861806
ACSM2B,non-target,0.2812019280073838,0.2204783559598103,0.2770997846374731,0.2195170297324657
RHEX,non-target,0.2811506512152599,0.2204132199901895,0.2714080607117218,0.2174049433415311
ADAMTS8,non-target,0.2810993744231361,0.2203935374866943,0.2870987591016306,0.2227619528467885
STYXL1,non-target,0.2810480976310122,0.2203643285311185,0.3004820018459645,0.2278993053779918
TMEM50A,non-target,0.2809968208388883,0.2203587451042273,0.3224797456671111,0.2355119647658788
RBM41,non-target,0.2809455440467644,0.2203539492189884,0.2860732232591529,0.2224482166729867
NR1I3,non-target,0.2808942672546405,0.2202929008219923,0.2885857860732232,0.2232452923926163
PTGER1,non-target,0.2808429904625166,0.2202918192154259,0.2763819095477386,0.219240795888684
HAPLN2,non-target,0.2807917136703928,0.2202769328247417,0.271766998256589,0.2176123288845775
GDPD3,non-target,0.2807404368782689,0.2202384055582518,0.2837144908214542,0.2218149314553309
FGF22,non-target,0.280689160086145,0.2202119498836751,0.2718695518408368,0.2176653552876443
ZNF780B,non-target,0.2806378832940211,0.2201737084863137,0.2916111168085324,0.2242407726275981
CES1,non-target,0.2805866065018972,0.2201337654783268,0.2917649471849041,0.2243110370756399
MSANTD4,non-target,0.2805353297097733,0.2200993900825529,0.2929443134037535,0.2245801452246278
LYG2,non-target,0.2804840529176495,0.2200245973559058,0.2862783304276484,0.2225256435232719
APOH,non-target,0.2804327761255256,0.2200117247358796,0.2876115270228694,0.222934437482947
ZNF621,non-target,0.2803814993334017,0.2200080371100683,0.2770485078453492,0.2195168735041302
DNAI1,non-target,0.2803302225412778,0.2199985049664974,0.2880217413598605,0.2231162849383138
SCGB1D4,non-target,0.2802789457491539,0.2199886825924017,0.2832529996923392,0.2216889928364512
CELA3A,non-target,0.28022766895703,0.2199595390540089,0.2835093836529587,0.221758973184559
PRDX4,non-target,0.2801763921649061,0.2199281313311514,0.3053532970977335,0.2297746096798523
FAM81B,non-target,0.2801251153727823,0.2199132447715979,0.2702799712849964,0.2170034313920754
SMIM8,non-target,0.2800738385806584,0.2199037580320677,0.2681776228079171,0.216155944567949
OR10G3,non-target,0.2800225617885345,0.2199011660113777,0.2909957953030458,0.2239404694850628
TSTD2,non-target,0.2799712849964106,0.2198871589540817,0.2716644446723413,0.2175166843700285
ZDHHC16,non-target,0.2799200082042867,0.2198790261521935,0.2916623936006563,0.2242528573647141
DKK1,in-trial,0.2798687314121628,0.2198554980009794,0.2839195979899497,0.2218605336844921
UBOX5,non-target,0.279817454620039,0.2198327922699403,0.2750999897446415,0.2188902592749765
PDCD6-AHRR,non-target,0.2797661778279151,0.2198260313060683,0.2614603630396882,0.2144112600136529
RFLNA,non-target,0.2797149010357912,0.2198093032502398,0.2791508563224285,0.2202946186664715
COMMD5,non-target,0.2796636242436673,0.2198087896039972,0.2874064198543739,0.2228853952638881
FAM187B,non-target,0.2796123474515434,0.2198049315643794,0.2647933545277407,0.2154061705025319
CETN1,non-target,0.2795610706594195,0.2197947088897842,0.2778176597272074,0.2198166754476878
PDZD9,non-target,0.2795097938672957,0.2197901511875291,0.2710491231668547,0.2172798511895491
LRRC61,non-target,0.2794585170751718,0.2197860402938647,0.305609681058353,0.2298332156011691
NKX2-2,non-target,0.2794072402830479,0.219780060443647,0.2743308378627833,0.2185156269189046
SHISA3,non-target,0.279355963490924,0.2197427222771304,0.2691006050661471,0.2164456414087169
SUCLG2,non-target,0.2793046866988001,0.2197338483357792,0.2979181622397703,0.2265700856016742
FABP7,non-target,0.2792534099066762,0.2197066895740548,0.2775099989744641,0.219659887816833
BEAN1,non-target,0.2792021331145523,0.2197049094316286,0.2864321608040201,0.2225780651661066
TMEM109,non-target,0.2791508563224285,0.2196882324236812,0.2845861962875602,0.2220214623751951
CACNA2D4,in-trial,0.2790995795303045,0.2196797402203083,0.2857655625064096,0.2223784648552536
SLC16A11,non-target,0.2790483027381807,0.2196759258707364,0.2691518818582709,0.2164513218959774
RAB3GAP2,non-target,0.2789970259460568,0.2196439515321682,0.2794585170751718,0.22043597252682
COX17,non-target,0.2789457491539329,0.2196328029262297,0.2615116398318121,0.2144185856285721
EBAG9,non-target,0.278894472361809,0.2196241856226461,0.3007896625987078,0.2280011197221158
SPACA6,non-target,0.2788431955696852,0.2196114478848088,0.279817454620039,0.2205730830417505
NEURL2,non-target,0.2787919187775612,0.219605254362791,0.2824325710183571,0.2213870497544606
AMTN,non-target,0.2787406419854374,0.2195856273942387,0.283817044405702,0.2218255094499612
TMEM212,non-target,0.2786893651933135,0.219581115184371,0.2911496256794175,0.2239909768028913
GSTM2,non-target,0.2786380884011896,0.219540693400762,0.2811506512152599,0.2210579433383382
CNPY1,non-target,0.2785868116090657,0.2195390537755573,0.2872013126858784,0.2228111166134476
CCL16,non-target,0.2785355348169419,0.2195390252730785,0.2822787406419854,0.2213410540192555
TAF15,non-target,0.2784842580248179,0.2195382357708045,0.2943287867910983,0.2252006472829653
ATF6B,non-target,0.2784329812326941,0.2194661112746807,0.276228079171367,0.2191799710194269
TMBIM6,non-target,0.2783817044405702,0.2194570681987664,0.2669982565890678,0.2159169461045946
MS4A15,non-target,0.2783304276484463,0.2194550885313053,0.281560865552251,0.221201062104121
TRIM54,non-target,0.2782791508563224,0.2194272552551043,0.2694082658188904,0.2166329379057764
SELENOH,non-target,0.2782278740641985,0.2194162768368818,0.2724848733463234,0.2178712716820288
TFPI2,non-target,0.2781765972720746,0.2194072771817445,0.2657676135780945,0.2156299088509555
SPDL1,non-target,0.2781253204799507,0.2194025626549354,0.257101835709158,0.2128715963692081
TIMELESS,non-target,0.2780740436878269,0.2193924816755148,0.2633063275561481,0.2149401433314338
PIRT,non-target,0.278022766895703,0.2193837402089272,0.2794072402830479,0.2203923365110673
CHFR,non-target,0.2779714901035791,0.2193707035360287,0.2671008101733155,0.2159270601375453
MAP4K3,non-target,0.2779202133114552,0.2193521071597933,0.2558711926981848,0.2126650818660855
KRTAP4-7,non-target,0.2778689365193313,0.2193510494190244,0.2830991693159675,0.2216545059453302
C8orf88,non-target,0.2778176597272074,0.219335009654363,0.2857142857142857,0.2223585025761938
H2BC4,non-target,0.2777663829350836,0.2193330206239044,0.275356373705261,0.2189483177721799
DPYD,non-target,0.2777151061429597,0.2192976643440082,0.2639216490616347,0.215108021023461
ZMYND12,non-target,0.2776638293508358,0.219284509995369,0.2810993744231361,0.221033444323323
LRRC24,non-target,0.2776125525587119,0.219277124395784,0.2707414624141114,0.2171885813351231
TMCO2,non-target,0.277561275766588,0.2192725601989,0.2659727207465901,0.2156488206332105
RBM12,non-target,0.2775099989744641,0.2192612580042712,0.2687929443134038,0.2163349437166233
IGFL3,non-target,0.2774587221823403,0.2192425417656801,0.3021228591939288,0.2284568444578623
FAM20B,non-target,0.2774074453902164,0.2192312896176038,0.2819198030971182,0.2212811951104759
SPIC,non-target,0.2773561685980925,0.2192248914922986,0.2814070351758794,0.2211091709091578
ZNF891,non-target,0.2773048918059686,0.2191933281146563,0.2684852835606604,0.2162405315805703
OR2L2,non-target,0.2772536150138447,0.219171942029167,0.2703312480771203,0.2170382545671271
ATP10B,non-target,0.2772023382217208,0.2191664547701577,0.2709465695826069,0.2172357221419488
REG1A,non-target,0.2771510614295969,0.2191434283202617,0.2777151061429597,0.2197654937803745
PPY,non-target,0.2770997846374731,0.2191141513785766,0.2696133729873859,0.216774688236454
SEC16B,non-target,0.2770485078453492,0.2190707829041579,0.2793046866988001,0.2203708306260598
SACK1B,non-target,0.2769972310532253,0.2190686284127284,0.258896523433494,0.2135157061284597
XAGE3,non-target,0.2769459542611014,0.2190628513844326,0.26689570300482,0.2158772969486737
