gene,subset,neglog10_adjp,group
SLC25A44,Treg,1.1105764841852868,non-target
SLC25A45,Treg,0.009140017335283,non-target
SLC25A47,Treg,0.0785313654194227,non-target
SLC25A5,Treg,6.5658213124851175,non-target
SLC25A53,Treg,9.704229279696458,non-target
SLC25A6,Treg,14.480992810906653,non-target
SLC26A1,Treg,1.3088939275168874,non-target
SLC26A11,Treg,0.398119291993199,non-target
SLC26A4,Treg,15.926704367417983,non-target
SLC26A6,Treg,5.39574254860625,non-target
SLC26A7,Treg,0.3167684155935754,non-target
SLC27A1,Treg,3.69906557222365,non-target
SLC27A2,Treg,0.1159882407851624,non-target
SLC27A3,Treg,1.1440840124681362,non-target
SLC27A4,Treg,0.600855853160835,non-target
SLC27A5,Treg,2.215001573417908,non-target
SLC28A1,Treg,1.02751963806386,non-target
SLC28A3,Treg,0.6052760538681702,non-target
SLC29A1,Treg,0.2315419931642632,in-trial
SLC29A2,Treg,1.4588820555302964,non-target
SLC29A3,Treg,4.281214108386602,non-target
SLC29A4,Treg,0.2672245606164565,non-target
SLC2A1,Treg,0.5506949461411355,non-target
SLC2A12,Treg,0.9052788471102384,non-target
SLC2A13,Treg,0.6496093853331186,non-target
SLC2A14,Treg,5.5231718098611875,non-target
SLC2A3,Treg,3.46194763915605,non-target
SLC2A4,Treg,0.0060082543084987,non-target
SLC2A4RG,Treg,0.1346664814250455,non-target
SLC2A5,Treg,1.6103736184624422,non-target
SLC2A8,Treg,3.4541506186035336,non-target
SLC30A1,Treg,1.1730800827696186,non-target
SLC30A3,Treg,2.4520034420746435,non-target
SLC30A5,Treg,1.7651889360025137,non-target
SLC30A6,Treg,3.4841081479524827,non-target
SLC30A8,Treg,0.2192446457868356,non-target
SLC30A9,Treg,0.8212212386167579,non-target
SLC31A1,Treg,1.6450291759697502,non-target
SLC31A2,Treg,25.06045021748507,non-target
SLC33A1,Treg,4.028289713191213,non-target
SLC34A1,Treg,0.3419617204240286,non-target
SLC34A3,Treg,0.0557340041617903,non-target
SLC35A4,Treg,0.0710981525293685,non-target
SLC35B1,Treg,2.9228973651615067,non-target
SLC35B2,Treg,0.3922631423457128,non-target
SLC35B3,Treg,3.4660005293944613,non-target
SLC35C1,Treg,1.3698190426731531,non-target
SLC35D2,Treg,3.2157278076064895,non-target
SLC35D3,Treg,2.183518797759519,non-target
SLC35E4,Treg,2.8936877834454218,non-target
SLC35F1,Treg,0.942959165627458,non-target
SLC35F2,Treg,4.033556311417399,non-target
SLC35F3,Treg,1.075948522104863,non-target
SLC35F5,Treg,0.7835708408758889,non-target
SLC35F6,Treg,0.1067882729738504,non-target
SLC35G1,Treg,1.9487167063934183,non-target
SLC35G2,Treg,0.042674458035744,non-target
SLC35G3,Treg,0.7276147014988631,non-target
SLC35G5,Treg,0.1684390230364302,non-target
SLC36A4,Treg,2.8485718071986885,non-target
SLC37A1,Treg,6.881278911849151,non-target
SLC37A2,Treg,0.7599260799738126,non-target
SLC37A3,Treg,0.0110762546557159,non-target
SLC37A4,Treg,1.4474932179584536,non-target
SLC38A1,Treg,25.329164626488023,non-target
SLC38A10,Treg,1.0005973413990972,non-target
SLC38A2,Treg,0.2951148261436692,non-target
SLC38A3,Treg,2.583817829807053,non-target
SLC38A4,Treg,0.0347221047008453,non-target
SLC38A5,Treg,0.3276022645585633,non-target
SLC38A6,Treg,4.652208730412795,non-target
SLC38A7,Treg,0.2856188231961349,non-target
SLC38A9,Treg,0.3582313791650824,non-target
SLC39A1,Treg,0.8969477624704394,non-target
SLC39A10,Treg,27.22156239509951,non-target
SLC39A11,Treg,1.2979891913008983,non-target
SLC39A13,Treg,0.5244947965630038,non-target
SLC39A14,Treg,3.86189472195041,non-target
SLC39A3,Treg,0.4310898149713751,non-target
SLC39A6,Treg,0.2175449140020904,non-target
SLC39A7,Treg,12.371412294146834,non-target
SLC39A8,Treg,4.2263548128465915,non-target
SLC3A2,Treg,0.1085315659479522,non-target
SLC40A1,Treg,15.740518337657203,non-target
SLC41A1,Treg,1.4191072884486662,non-target
SLC41A2,Treg,4.634562669672178,non-target
SLC43A1,Treg,3.6292715590616016,non-target
SLC43A2,Treg,5.177763624883599,non-target
SLC43A3,Treg,2.0348112427113163,non-target
SLC44A1,Treg,3.5813345873249154,non-target
SLC44A2,Treg,0.4310898149713751,non-target
SLC44A3,Treg,0.6983366745359482,non-target
SLC44A5,Treg,0.2934885923878804,non-target
SLC45A3,Treg,2.519573122662924,non-target
SLC45A4,Treg,0.1745646598819151,non-target
SLC46A1,Treg,0.6145550921819704,non-target
SLC46A3,Treg,0.8803469387541405,non-target
SLC47A1,Treg,1.647287585152275,non-target
SLC48A1,Treg,2.942861412135787,non-target
SLC49A3,Treg,1.9604413906188776,non-target
SLC4A10,Treg,0.6309055972938524,non-target
SLC4A2,Treg,0.733008607329343,non-target
SLC4A4,Treg,6.496295017210111,non-target
SLC4A5,Treg,1.0153678474728856,non-target
SLC4A7,Treg,3.354898865261452,non-target
SLC4A8,Treg,8.8100741200458,non-target
SLC50A1,Treg,1.1590647407477312,non-target
SLC52A1,Treg,4.0000509582568355,non-target
SLC5A1,Treg,0.4541476555980202,approved
SLC5A2,Treg,0.5638339654794355,approved
SLC5A3,Treg,1.5374967701133275,non-target
SLC5A5,Treg,0.8405955192098746,non-target
SLC5A6,Treg,0.3328997453099652,non-target
SLC66A2,Treg,8.515703190224821,non-target
SLC66A3,Treg,0.0555044457806482,non-target
SLC6A12,Treg,0.1226278993695534,non-target
SLC6A15,Treg,0.0854918583951142,non-target
SLC6A16,Treg,0.0118083228683705,non-target
SLC6A17,Treg,0.8312928195346787,non-target
SLC6A3,Treg,1.7598489119608138,in-trial
SLC6A6,Treg,4.447449109931327,non-target
SLC6A8,Treg,1.1021065570287687,non-target
SLC6A9,Treg,0.9578618298743744,non-target
SLC7A1,Treg,1.1057452687439364,non-target
SLC7A11,Treg,1.5232078342873647,non-target
SLC7A2,Treg,2.1826436454210776,non-target
SLC7A3,Treg,0.8524280428988679,non-target
SLC7A4,Treg,0.4507805994111823,non-target
SLC7A5,Treg,1.0176858122706125,non-target
SLC7A6,Treg,0.0226829982382098,non-target
SLC7A7,Treg,3.3941655471689485,non-target
SLC7A8,Treg,3.1823758117278222,non-target
SLC7A9,Treg,0.3155385237994138,non-target
SLC8A1,Treg,6.221271030297004,non-target
SLC8A2,Treg,0.5355758515862629,non-target
SLC8A3,Treg,4.841649290856299,non-target
SLC8B1,Treg,0.8717717019414064,non-target
SLC9A1,Treg,0.6274519620828675,non-target
NHERF1,Treg,10.72563202544479,non-target
SLC9A6,Treg,0.3613207060272462,non-target
SLC9A7,Treg,1.3413300695119947,non-target
SLC9A8,Treg,1.261649853325425,non-target
SLC9A9,Treg,0.3574942130542808,non-target
SLC9B2,Treg,3.045649991616738,non-target
SLC9C1,Treg,0.7950392707502928,non-target
SLCO2B1,Treg,0.9401187255741028,non-target
SLCO3A1,Treg,0.2927516854114341,non-target
SLCO4A1,Treg,11.241557139809744,non-target
SLCO4C1,Treg,2.8224662343227567,non-target
SLCO5A1,Treg,3.87082039978302,non-target
SLF1,Treg,6.911400335675956,non-target
SLFN11,Treg,0.1100202176972995,non-target
SLFN12,Treg,16.677465384034242,non-target
SLFN12L,Treg,0.0386475553884564,non-target
SLFN14,Treg,0.0662993426568965,non-target
SLFN5,Treg,2.3507506580628643,non-target
SLIRP,Treg,1.2523813529195549,non-target
SLIT3,Treg,0.5239177792384493,non-target
SLK,Treg,0.8319053860018593,non-target
SLN,Treg,0.8367194361996761,non-target
SLPI,Treg,0.1686958403848282,non-target
SLX9,Treg,3.0640857979393212,non-target
SMAD1,Treg,0.1497327821483622,non-target
SMAD2,Treg,1.1832396221121215,non-target
SMAD3,Treg,63.3098690132338,non-target
SMAD5,Treg,0.4053148137390798,non-target
SMAD6,Treg,2.7535601093684776,non-target
SMAD7,Treg,17.193830872853283,in-trial
SMAD9,Treg,0.2767498381001868,non-target
SMAGP,Treg,40.90558394977677,non-target
SMAP1,Treg,0.2189203557523219,non-target
SMARCA1,Treg,0.3830222339103608,non-target
SMARCA2,Treg,4.491972979210053,non-target
SMARCA5,Treg,0.0574458423902401,non-target
SMARCC1,Treg,0.0349417792915097,non-target
SMARCC2,Treg,0.7189970981491417,non-target
SMARCD3,Treg,1.3459294766648269,non-target
SMC4,Treg,3.7237965396616866,non-target
SMCHD1,Treg,0.9217497934055388,non-target
SMCO1,Treg,0.2163055926695688,non-target
SMCO2,Treg,1.9517881637233008,non-target
SMCO4,Treg,6.518368684226633,non-target
SMCR8,Treg,0.2178858271114373,non-target
SMDT1,Treg,0.5097387527336442,non-target
SMG5,Treg,3.697414536940656,non-target
SMG6,Treg,2.7675049355921435,non-target
SMIM10,Treg,0.4196220128024845,non-target
SMIM10L2A,Treg,2.0707575873364545,non-target
SMIM14,Treg,4.235875236121757,non-target
SMIM15,Treg,2.0200803565749457,non-target
SMIM19,Treg,1.5799291696211362,non-target
SMIM20,Treg,0.6433122472628388,non-target
SMIM24,Treg,4.6880542575054385,non-target
TZMP1,Treg,6.186079240524769,non-target
SMIM29,Treg,0.0280185628523307,non-target
SMIM3,Treg,2.168506911198056,non-target
SMIM30,Treg,0.6630365933650914,non-target
SMIM41,Treg,0.3382439187897508,non-target
SMIM43,Treg,0.0833993192182396,non-target
SMIM5,Treg,0.2835638031960985,non-target
SMIM7,Treg,3.789453536349939,non-target
SMKR1,Treg,1.228393383827566,non-target
SMO,Treg,2.616352837341589,approved
SMOC1,Treg,0.0847589559477401,non-target
SMOX,Treg,0.5661511185547831,non-target
SMPD1,Treg,0.2849272313795752,non-target
SMPD2,Treg,7.352099789548683,non-target
SMPD3,Treg,0.015549174720402,non-target
SMPD4,Treg,0.8766623454512272,non-target
SMPDL3A,Treg,0.5329155672168846,non-target
SMPX,Treg,0.4510516241732303,non-target
SMS,Treg,0.0088810517178306,non-target
SMTN,Treg,0.490287914137513,non-target
SMTNL2,Treg,0.6538579691301818,non-target
SMU1,Treg,0.7036555127368319,non-target
SMURF2,Treg,1.953481105599576,non-target
SMYD2,Treg,7.17698813013338,non-target
SMYD4,Treg,2.5663033897763197,non-target
SMYD5,Treg,0.153134007238106,non-target
SNAI2,Treg,1.0554491414113043,non-target
SNAI3,Treg,3.609966790091342,non-target
SNAP25,Treg,5.817769987352604,in-trial
SNAPC1,Treg,0.0315550940022126,non-target
SNAPC3,Treg,5.906501840713464,non-target
SNAPC4,Treg,1.2491734288080385,non-target
SNAPC5,Treg,2.1036665414292037,non-target
SNAPIN,Treg,0.0736952129232861,non-target
SNCA,Treg,0.3995996413596872,non-target
SND1,Treg,5.160065483095332,non-target
SNED1,Treg,6.310439033122571,non-target
SNPH,Treg,0.6160883698930744,non-target
SNRK,Treg,2.8200273679743733,non-target
SNRNP25,Treg,5.527119842139188,non-target
SNRNP40,Treg,2.980165336341801,non-target
SNRNP70,Treg,2.3899344385625176,non-target
SNRPA,Treg,1.828261494548576,non-target
SNRPA1,Treg,1.9452716930170255,non-target
SNRPB,Treg,1.822149932301949,non-target
SNRPB2,Treg,3.535176137144543,non-target
SNRPC,Treg,0.4050184113504971,non-target
SNRPD1,Treg,2.2608118755528723,non-target
SNRPD2,Treg,4.092480830846602,non-target
SNRPE,Treg,1.5698239021424865,non-target
SNRPF,Treg,1.9128305661285865,non-target
SNRPG,Treg,2.058363687354175,non-target
SNTA1,Treg,0.3206197411950298,non-target
SNTB1,Treg,1.7706577356682536,non-target
SNTB2,Treg,2.159943220372035,non-target
SNTG2,Treg,0.3388155727847695,non-target
SNU13,Treg,2.46568146282602,non-target
SNX10,Treg,0.0935584077291627,non-target
SNX13,Treg,0.5244947965630038,non-target
SNX15,Treg,1.309312013872132,non-target
SNX16,Treg,2.542581365332436,non-target
SNX18,Treg,8.646917886973707,non-target
SNX2,Treg,1.1566265274688097,non-target
SNX20,Treg,0.2022568324162607,non-target
SNX21,Treg,1.3494318999122794,non-target
SNX24,Treg,1.2202001685699635,non-target
SNX25,Treg,0.2225648128397592,non-target
SNX29,Treg,0.6890795870631451,non-target
SNX30,Treg,0.0583574212908018,non-target
SNX33,Treg,17.74924753521207,non-target
SNX5,Treg,8.849287385643944,non-target
SNX7,Treg,2.7993013627273635,non-target
SNX9,Treg,11.75736586231288,non-target
SOAT1,Treg,1.6933910290157168,non-target
SOAT2,Treg,0.6826446782578539,non-target
SOCS1,Treg,2.809370757739605,non-target
SOCS2,Treg,0.5081665141278008,non-target
SOCS3,Treg,4.779142369303885,non-target
SOCS7,Treg,0.2749826714281894,non-target
SOD1,Treg,1.4280940076551851,non-target
SOD2,Treg,1.9497394968185464,non-target
MTCL2,Treg,3.2499836452570907,non-target
MTCL3,Treg,3.042549860881506,non-target
SORBS3,Treg,11.012383937835562,non-target
SORCS2,Treg,0.0951848960944823,non-target
SORD,Treg,0.2663119087152675,non-target
SORL1,Treg,0.8975651483606305,non-target
SORT1,Treg,17.309387042005344,non-target
SOS1,Treg,2.929486066773349,non-target
SOS2,Treg,3.1902322192521897,non-target
SOWAHC,Treg,0.4042501944780716,non-target
SOWAHD,Treg,3.685120225758408,non-target
SOX12,Treg,0.0474899969879995,non-target
SOX13,Treg,20.067365722154847,non-target
SOX18,Treg,1.6849265694281612,non-target
SOX2,Treg,1.3696543298480914,non-target
SOX21,Treg,0.7360339245826821,non-target
SOX3,Treg,0.0051095596372348,non-target
SOX4,Treg,19.239663961247963,non-target
SOX5,Treg,0.513950860825482,non-target
SP100,Treg,4.394286817401825,non-target
SP110,Treg,5.906333895944004,non-target
SP140,Treg,1.0249194761113247,non-target
SP140L,Treg,0.8008088611321185,non-target
SP2,Treg,0.9541567114066296,non-target
SP4,Treg,7.222327181005259,non-target
SP5,Treg,3.5306055508656713,non-target
SP6,Treg,0.0357129936373383,non-target
SPA17,Treg,0.2904105772861702,non-target
SPACA3,Treg,0.0287738216822716,non-target
SPACA6,Treg,6.171468818443367,non-target
SPAG1,Treg,0.5577974589358993,non-target
SPAG5,Treg,2.417604398671682,non-target
SPAG6,Treg,4.745078635270551,non-target
SPANXB1,Treg,0.4060095270989988,non-target
SPARC,Treg,5.557862445433751,non-target
SPARCL1,Treg,0.9347368202117992,non-target
SPART,Treg,10.730767648952828,non-target
SPATA1,Treg,1.5102726464421965,non-target
SPATA12,Treg,0.0944654712457915,non-target
SPATA13,Treg,1.7908504533337195,non-target
SPATA17,Treg,1.5478984300868497,non-target
SPATA18,Treg,5.851609413738052,non-target
SPATA20,Treg,3.454639392193082,non-target
SPATA21,Treg,0.7802112864455604,non-target
SPATA3,Treg,4.461538772397696,non-target
AFG2A,Treg,0.0139714994364772,non-target
AFG2B,Treg,5.480838835962943,non-target
SPATA6,Treg,8.72533702314925,non-target
SPATC1,Treg,13.5875405513153,non-target
SPATC1L,Treg,0.8359761984382674,non-target
SPATS2,Treg,1.0554491414113043,non-target
SPATS2L,Treg,5.867373270454765,non-target
SPC24,Treg,2.7030610072747523,non-target
SPC25,Treg,1.917395026752072,non-target
SPCS1,Treg,1.0994709350209426,non-target
SPCS2,Treg,2.485323167138465,non-target
SPCS3,Treg,13.622599882321442,non-target
SPDEF,Treg,0.1470346544836145,non-target
SPDL1,Treg,2.5176246053507,non-target
SPECC1,Treg,4.885627296091625,non-target
SPECC1L,Treg,1.1711575976890531,non-target
SPEF2,Treg,14.073507925722508,non-target
SPHK1,Treg,0.1270412006535921,non-target
SPI1,Treg,2.212677218626333,non-target
SPIB,Treg,0.5993400285447006,non-target
SPIN1,Treg,0.1446534898342679,non-target
SPINDOC,Treg,1.940898096488347,non-target
SPINK2,Treg,2.151936664737705,non-target
SPINK4,Treg,0.3588484450256495,non-target
SPINT1,Treg,5.288956398692117,non-target
SPINT2,Treg,3.029246692557767,non-target
SPIRE1,Treg,5.2887458369144555,non-target
SPIRE2,Treg,0.4165558421990171,non-target
SPN,Treg,0.5245784072083143,non-target
SPNS1,Treg,0.0597775523455874,non-target
SPNS2,Treg,0.1678788993565097,non-target
SPNS3,Treg,0.231915920452035,non-target
SPOCD1,Treg,0.5973721335583976,non-target
SPOCK1,Treg,0.1831677673209175,non-target
SPOCK2,Treg,0.0015189320689678,non-target
SPON1,Treg,5.43129528053936,non-target
SPOP,Treg,6.9734561486237725,non-target
SPOPL,Treg,2.2017289072094384,non-target
SPOUT1,Treg,1.5574923769291713,non-target
SPP1,Treg,0.0498944756671201,in-trial
SPPL2A,Treg,0.5183447374754614,non-target
SPPL2B,Treg,3.401988310796969,non-target
SPR,Treg,2.1007222619268053,non-target
SPRED1,Treg,4.102147797932419,non-target
SPRED2,Treg,0.2958629314794267,non-target
SPRING1,Treg,2.7766454826481612,non-target
SPRY1,Treg,1.1598545681890688,non-target
SPRY2,Treg,1.410315177669348,non-target
SPRY3,Treg,2.1025115534276586,non-target
SPRY4,Treg,4.47477819508686,non-target
SPRYD4,Treg,0.7829414599315324,non-target
SPRYD7,Treg,0.8761091685996387,non-target
SPSB1,Treg,0.1306107317875296,non-target
SPSB2,Treg,0.2039776774227737,non-target
SPSB3,Treg,0.5133111552359888,non-target
SPSB4,Treg,6.003432131341763,non-target
SPTA1,Treg,0.3657610607882811,non-target
SPTAN1,Treg,0.5057534306211884,non-target
SPTB,Treg,1.327331112325078,non-target
SPTBN1,Treg,7.827135196318294,non-target
SPTBN2,Treg,0.0323864708894431,non-target
SPTBN4,Treg,0.2873646252720195,non-target
SPTBN5,Treg,16.834156577865855,non-target
SPTLC2,Treg,1.5371946200209603,non-target
SPTLC3,Treg,6.155783320723388,non-target
SPTSSA,Treg,1.4068370697950434,non-target
SPTY2D1,Treg,0.1697819802876351,non-target
SPX,Treg,0.7059809755534571,non-target
SQLE,Treg,0.2786608613220391,non-target
SQOR,Treg,5.434511483342947,non-target
SQSTM1,Treg,4.74994077281788,non-target
SRBD1,Treg,4.8500236685950355,non-target
SRC,Treg,7.66972133077666,approved
SRCIN1,Treg,1.2121223489440982,non-target
SRD5A1,Treg,3.2694275131359856,non-target
SRD5A2,Treg,0.038113615810561,non-target
SRD5A3,Treg,0.9022631107497266,non-target
SREBF1,Treg,2.0857369380088335,non-target
SREBF2,Treg,1.2466438285497374,non-target
SRF,Treg,1.6373966588443358,non-target
SRFBP1,Treg,0.994418805181146,non-target
SRGAP1,Treg,1.7894844673670849,non-target
SRGAP3,Treg,18.07569868701095,non-target
SRGN,Treg,1.40282487819497,non-target
SRI,Treg,0.2609428613359957,non-target
SRM,Treg,0.4496834197622086,non-target
SRP68,Treg,2.485334950255708,non-target
SRP72,Treg,5.664261330802353,non-target
SRP9,Treg,0.5240210405101268,non-target
SRPK1,Treg,0.8234343851620007,non-target
SRPK2,Treg,0.492147875687268,non-target
SRPRA,Treg,6.931748477733703,non-target
SRPRB,Treg,2.966370794513386,non-target
SRPX,Treg,0.9512793761854292,non-target
SRRD,Treg,1.9725604145109568,non-target
SRRM1,Treg,2.016718182396309,non-target
SRRM2,Treg,1.900500960579214,non-target
SRRT,Treg,0.1880638672154268,non-target
SRSF1,Treg,1.9205369667282817,non-target
SRSF12,Treg,0.8006923846680231,non-target
SRSF2,Treg,1.1387648219612834,non-target
SRSF3,Treg,1.2903673019688329,non-target
SRSF7,Treg,1.7770191810713698,non-target
SRSF8,Treg,0.0735373436002129,non-target
SRSF9,Treg,3.846638289927907,non-target
SRXN1,Treg,11.53591921239144,non-target
SS18,Treg,4.608058547578951,non-target
SS18L2,Treg,9.741607340834744,non-target
SSBP2,Treg,2.1539879219659053,non-target
SSBP3,Treg,0.1523564248137428,non-target
SSBP4,Treg,4.841649290856299,non-target
SSH2,Treg,2.754617128516383,non-target
SSH3,Treg,0.6219091521811662,non-target
SSPN,Treg,0.4354907629427697,non-target
SSR1,Treg,4.077430852195638,non-target
SSR2,Treg,5.002958379543977,non-target
SSR3,Treg,4.890669442908758,non-target
SSR4,Treg,1.2130533228272573,non-target
SSRP1,Treg,2.7811454482747293,non-target
SSTR2,Treg,2.9393038381205,in-trial
SSTR3,Treg,11.352269534809448,in-trial
SSU72,Treg,5.664793142404151,non-target
SSX2IP,Treg,5.739255401216978,non-target
ST13,Treg,3.1968988126934654,non-target
ST14,Treg,1.7220685023357336,non-target
ST3GAL1,Treg,9.404497940688636,non-target
ST3GAL4,Treg,1.538734950620975,non-target
ST3GAL5,Treg,1.198013201073621,non-target
ST3GAL6,Treg,4.01634828047286,non-target
ST6GAL1,Treg,0.7560377115984533,non-target
ST6GALNAC1,Treg,3.122485677499533,non-target
ST6GALNAC3,Treg,3.6443466252196073,non-target
ST6GALNAC4,Treg,5.008679328568585,non-target
ST6GALNAC6,Treg,0.8890056804549538,non-target
ST7,Treg,0.1654992990445023,non-target
ST7L,Treg,6.265400755149921,non-target
ST8SIA1,Treg,4.002486193454231,non-target
ST8SIA2,Treg,0.6184105559322666,non-target
ST8SIA4,Treg,1.8550731989689944,non-target
ST8SIA6,Treg,3.28148210253146,non-target
STAB1,Treg,0.0242754222200853,non-target
STAB2,Treg,1.8917802770113283,non-target
STAC3,Treg,0.7187405318878297,non-target
STAM,Treg,0.4510516241732303,non-target
STAM2,Treg,0.0047562503628721,non-target
STAMBP,Treg,1.5825629236522103,non-target
STAMBPL1,Treg,0.1346563698262933,non-target
STAP1,Treg,0.1365735385263762,non-target
STAP2,Treg,22.18409193368394,non-target
STARD10,Treg,1.405681062415344,non-target
STARD13,Treg,0.1118568207085061,non-target
STARD3,Treg,3.073090144775986,non-target
STARD3NL,Treg,2.0622758537565633,non-target
STARD4,Treg,2.093490224006436,non-target
STARD5,Treg,3.496940055892013,non-target
STARD8,Treg,0.009140017335283,non-target
STARD9,Treg,1.4209743880471837,non-target
STAT1,Treg,3.3501745139431502,non-target
STAT2,Treg,6.123130041453687,non-target
STAT3,Treg,2.062379928349256,in-trial
STAT4,Treg,2.385236033616099,non-target
STAT5A,Treg,9.716141329312483,non-target
STAT5B,Treg,3.5927523672053066,non-target
STAT6,Treg,0.6431863964925593,non-target
STAU1,Treg,5.869293291963786,non-target
STBD1,Treg,0.4154151359076976,non-target
STC1,Treg,3.5019170383863703,non-target
STC2,Treg,0.0880658356589419,non-target
STEAP1,Treg,0.991701576002417,non-target
STEAP1B,Treg,0.119565299624777,non-target
STEAP3,Treg,0.7002761584233126,non-target
STEAP4,Treg,8.325745902682247,non-target
STEEP1,Treg,0.6370435969911293,non-target
STIL,Treg,0.6088861258879713,non-target
STIM1,Treg,0.4958184115772268,non-target
STIM2,Treg,1.0190463062655415,non-target
STIMATE,Treg,10.192151076316833,non-target
STING1,Treg,4.232724157598603,non-target
STIP1,Treg,1.578622252014502,non-target
STK10,Treg,2.247399486809229,non-target
STK17A,Treg,3.2164568630750385,non-target
STK17B,Treg,0.9505369999750038,non-target
STK26,Treg,0.5766791155372141,non-target
STK3,Treg,6.427268522817918,non-target
STK31,Treg,2.1211772478369046,non-target
STK32C,Treg,3.1609190891124768,non-target
STK33,Treg,0.1121637026624784,non-target
STK38,Treg,1.9085079362724544,non-target
STK38L,Treg,1.6804084889817337,non-target
STK39,Treg,2.487015793186292,non-target
STK4,Treg,0.5397393657587277,non-target
STMN1,Treg,0.835457354083821,non-target
STMN2,Treg,1.7092402221016596,non-target
STMN3,Treg,0.429693539416697,non-target
STMND1,Treg,9.243466513793408,non-target
STN1,Treg,0.3798821309267242,non-target
STOM,Treg,4.599025100129921,non-target
STOML2,Treg,1.9659457090579544,non-target
STON1,Treg,0.5226215454654336,non-target
STON2,Treg,6.346911693210985,non-target
STOX1,Treg,3.174039212763753,non-target
STOX2,Treg,3.93203862601992,non-target
STPG2,Treg,2.1834694250764826,non-target
STPG3,Treg,0.0119932598549175,non-target
STRA6,Treg,7.390818266270832,non-target
STRADB,Treg,5.425680662304397,non-target
STRAP,Treg,2.7494204291343847,non-target
STRBP,Treg,2.1175024359731704,non-target
STRIP2,Treg,18.738341146038216,non-target
STT3A,Treg,7.869593661668747,non-target
STT3B,Treg,24.0397907204831,non-target
STX10,Treg,14.46725575005617,non-target
STX11,Treg,0.0693556641686968,non-target
STX16,Treg,0.759927244909914,non-target
STX17,Treg,4.843511892708262,non-target
STX1A,Treg,4.2528486815566495,non-target
STX1B,Treg,2.539043285391231,non-target
STX2,Treg,0.1097398125964124,non-target
STX3,Treg,7.685970549496552,non-target
STX4,Treg,2.0828162429533013,non-target
STX5,Treg,0.1795081832717026,non-target
STX7,Treg,0.5820779007685888,non-target
STX8,Treg,0.0112180246807366,non-target
STXBP1,Treg,0.0163857027582525,non-target
STXBP2,Treg,0.3400091195993047,non-target
STXBP3,Treg,0.2249444815611243,non-target
STXBP5,Treg,2.343768857225233,non-target
STXBP6,Treg,6.758623539970599,non-target
STYX,Treg,3.697743574404917,non-target
SUB1,Treg,0.1126186609192689,non-target
SUCNR1,Treg,0.0845214385437017,non-target
SUGT1,Treg,2.3659894319051293,non-target
SULF1,Treg,2.37618742413622,non-target
SULT1A1,Treg,0.4909540253360161,non-target
SULT1B1,Treg,4.174758944978157,non-target
SULT2B1,Treg,0.7762798561840734,non-target
SUMF1,Treg,0.6958716846040339,non-target
SUMO2,Treg,9.890772664337604,non-target
SUMO4,Treg,0.5789612158866422,non-target
SUN1,Treg,0.903347692126764,non-target
SUN2,Treg,0.3000477263538156,non-target
SUOX,Treg,27.60694557684203,non-target
SUPT16H,Treg,1.0194078372961333,non-target
SUPT3H,Treg,8.543431600350008,non-target
SUPT4H1,Treg,0.0747612276161106,non-target
SUPT5H,Treg,2.1606838265704913,non-target
SUPV3L1,Treg,1.0948678697494876,non-target
SURF1,Treg,1.266093185391832,non-target
SURF4,Treg,0.0214340143520961,non-target
SURF6,Treg,2.5663033897763197,non-target
SUSD1,Treg,1.0921513217122871,non-target
SUSD3,Treg,1.6798975408802317,non-target
SUSD4,Treg,9.230090016629044,non-target
SUSD5,Treg,0.7622587259238653,non-target
SUSD6,Treg,7.740874484990729,non-target
SUV39H1,Treg,2.398687064097815,non-target
SUV39H2,Treg,0.9627699527551676,non-target
SV2A,Treg,1.5316149990609127,non-target
SV2C,Treg,6.824337177656447,non-target
SVBP,Treg,0.2477027793417296,non-target
SVIL,Treg,4.72296269991495,non-target
SVIP,Treg,0.2348334943446018,non-target
SVOPL,Treg,1.4305056935862135,non-target
SWI5,Treg,2.1299312809096156,non-target
SWT1,Treg,0.083430720259775,non-target
SYBU,Treg,1.3937104526107698,non-target
SYCE1L,Treg,0.8449164320306188,non-target
SYCE3,Treg,0.7393901316889235,non-target
SYCP2,Treg,0.475105057889682,non-target
SYCP3,Treg,0.2073032101062322,non-target
SYDE1,Treg,7.285015899448765,non-target
SYDE2,Treg,1.0968211597034865,non-target
SYN1,Treg,0.5427538598663771,non-target
SYNC,Treg,1.5844794537813478,non-target
SYNCRIP,Treg,0.6184105559322666,non-target
SYNE1,Treg,0.3108949281679867,non-target
SYNE2,Treg,0.0311127050847343,non-target
SYNE3,Treg,0.0011308697072775,non-target
SYNGAP1,Treg,2.780355787352936,non-target
SYNGR1,Treg,0.2099873135308642,non-target
SYNGR2,Treg,6.4355115904117834,non-target
SYNGR3,Treg,3.750724868437696,non-target
SYNJ1,Treg,0.038280627270676,non-target
SYNJ2,Treg,0.8312928195346787,non-target
SYNJ2BP,Treg,0.6362569437379549,non-target
SYNM,Treg,9.269303318018412,non-target
SYNPO,Treg,1.1139665335928932,non-target
SYNPO2,Treg,9.666016181518684,non-target
SYNRG,Treg,0.708455860927319,non-target
SYP,Treg,1.6880991373189855,non-target
SYPL1,Treg,0.1410457052279036,non-target
SYPL2,Treg,0.1322728838807224,non-target
SYT11,Treg,12.576466875819676,non-target
SYT12,Treg,2.3447015074672635,non-target
SYT17,Treg,5.178886421959652,non-target
SYT3,Treg,0.319629840855212,non-target
SYT4,Treg,1.2483262541566251,non-target
